raw/disc/disc_entropy,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true,raw/disc/disc_proportion_expert_pred,raw/disc/n_generated,raw/disc/global_step,raw/disc/disc_acc_expert
0.4889381229877472,0.47884270548820496,256.0,0.76953125,0.69921875,0.5,0.5703125,256.0,41,0.83984375
0.5077944993972778,0.5029404759407043,256.0,0.7734375,0.66015625,0.5,0.61328125,256.0,42,0.88671875
0.5470924973487854,0.5743848085403442,256.0,0.740234375,0.5859375,0.5,0.654296875,256.0,43,0.89453125
0.5326538681983948,0.4822098910808563,256.0,0.740234375,0.87890625,0.5,0.361328125,256.0,44,0.6015625
0.536955714225769,0.546118438243866,256.0,0.68359375,0.7734375,0.5,0.41015625,256.0,45,0.59375
0.5366854667663574,0.5076349377632141,256.0,0.66796875,0.703125,0.5,0.46484375,256.0,46,0.6328125
0.5313221216201782,0.4910210371017456,256.0,0.705078125,0.78125,0.5,0.423828125,256.0,47,0.62890625
0.528972327709198,0.5037529468536377,256.0,0.705078125,0.8125,0.5,0.392578125,256.0,48,0.59765625
0.5390112996101379,0.5037512183189392,256.0,0.75390625,0.89453125,0.5,0.359375,256.0,49,0.61328125
0.539837658405304,0.5536450743675232,256.0,0.689453125,0.8203125,0.5,0.369140625,256.0,50,0.55859375
0.5070934295654297,0.5755006074905396,256.0,0.6875,0.8671875,0.5,0.3203125,256.0,51,0.5078125
0.5441270470619202,0.6122095584869385,256.0,0.6484375,0.83203125,0.5,0.31640625,256.0,52,0.46484375
0.5384929180145264,0.5722882747650146,256.0,0.673828125,0.90625,0.5,0.267578125,256.0,53,0.44140625
0.5848932266235352,0.6160948872566223,256.0,0.662109375,0.88671875,0.5,0.275390625,256.0,54,0.4375
0.6180719137191772,0.7069393992424011,256.0,0.599609375,0.765625,0.5,0.333984375,256.0,55,0.43359375
0.6080045700073242,0.6758249998092651,256.0,0.607421875,0.78125,0.5,0.326171875,256.0,56,0.43359375
0.6174766421318054,0.6672829985618591,256.0,0.59765625,0.6875,0.5,0.41015625,256.0,57,0.5078125
0.6126868724822998,0.6757967472076416,256.0,0.609375,0.71484375,0.5,0.39453125,256.0,58,0.50390625
0.6088133454322815,0.6787903904914856,256.0,0.521484375,0.22265625,0.5,0.798828125,256.0,59,0.8203125
0.6208231449127197,0.7239112854003906,256.0,0.537109375,0.234375,0.5,0.802734375,256.0,60,0.83984375
0.6110746264457703,0.7072728872299194,256.0,0.5078125,0.18359375,0.5,0.82421875,256.0,61,0.83203125
0.6212336421012878,0.6848974227905273,256.0,0.48046875,0.08984375,0.5,0.890625,256.0,62,0.87109375
0.6271891593933105,0.6985085010528564,256.0,0.4921875,0.08984375,0.5,0.90234375,256.0,63,0.89453125
0.6148521304130554,0.642160952091217,256.0,0.51171875,0.09765625,0.5,0.9140625,256.0,64,0.92578125
0.6173884272575378,0.6214327216148376,256.0,0.734375,0.59375,0.5,0.640625,256.0,65,0.875
0.6109002232551575,0.5568881034851074,256.0,0.810546875,0.69921875,0.5,0.611328125,256.0,66,0.921875
0.5502032041549683,0.5444313287734985,256.0,0.80859375,0.73046875,0.5,0.578125,256.0,67,0.88671875
0.5530776381492615,0.43301457166671753,256.0,0.87109375,0.875,0.5,0.49609375,256.0,68,0.8671875
0.5339634418487549,0.41301801800727844,256.0,0.880859375,0.8671875,0.5,0.513671875,256.0,69,0.89453125
0.5325064659118652,0.3713546097278595,256.0,0.91015625,0.91796875,0.5,0.4921875,256.0,70,0.90234375
0.5081233382225037,0.3429172933101654,256.0,0.888671875,0.8828125,0.5,0.505859375,256.0,71,0.89453125
0.5017622709274292,0.3373619318008423,256.0,0.90625,0.8671875,0.5,0.5390625,256.0,72,0.9453125
0.45125269889831543,0.29419904947280884,256.0,0.90625,0.8671875,0.5,0.5390625,256.0,73,0.9453125
0.4250020384788513,0.3252921402454376,256.0,0.8984375,0.83203125,0.5,0.56640625,256.0,74,0.96484375
0.4034591317176819,0.3261774778366089,256.0,0.88671875,0.8125,0.5,0.57421875,256.0,75,0.9609375
0.35370537638664246,0.294647216796875,256.0,0.935546875,0.8828125,0.5,0.552734375,256.0,76,0.98828125
0.35140249133110046,0.3442102074623108,256.0,0.91015625,0.8359375,0.5,0.57421875,256.0,77,0.984375
0.3325028419494629,0.3253621459007263,256.0,0.763671875,0.8671875,0.5,0.396484375,256.0,78,0.66015625
0.3405895531177521,0.24284429848194122,256.0,0.93359375,0.88671875,0.5,0.546875,256.0,79,0.98046875
0.32622379064559937,0.26296868920326233,256.0,0.923828125,0.85546875,0.5,0.568359375,256.0,80,0.9921875
0.3245735764503479,0.20849543809890747,256.0,0.939453125,0.90625,0.5,0.533203125,256.0,81,0.97265625
0.3283524513244629,0.20788466930389404,256.0,0.943359375,0.890625,0.5,0.552734375,256.0,82,0.99609375
0.3479383885860443,0.29282623529434204,256.0,0.890625,0.79296875,0.5,0.59765625,256.0,83,0.98828125
0.3591565489768982,0.3553836941719055,256.0,0.849609375,0.7265625,0.5,0.623046875,256.0,84,0.97265625
0.36785653233528137,0.31544432044029236,256.0,0.888671875,0.80078125,0.5,0.587890625,256.0,85,0.9765625
0.39515095949172974,0.35407304763793945,256.0,0.85546875,0.74609375,0.5,0.609375,256.0,86,0.96484375
0.36629432439804077,0.32035011053085327,256.0,0.88671875,0.81640625,0.5,0.5703125,256.0,87,0.95703125
0.3959285020828247,0.2805436849594116,256.0,0.908203125,0.8828125,0.5,0.525390625,256.0,88,0.93359375
0.40751364827156067,0.30611878633499146,256.0,0.88671875,0.81640625,0.5,0.5703125,256.0,89,0.95703125
0.4276735782623291,0.3525753319263458,256.0,0.845703125,0.7734375,0.5,0.572265625,256.0,90,0.91796875
0.4301885962486267,0.4279995262622833,256.0,0.8125,0.70703125,0.5,0.60546875,256.0,91,0.91796875
0.4542335271835327,0.46521106362342834,256.0,0.78125,0.6484375,0.5,0.6328125,256.0,92,0.9140625
0.45728904008865356,0.515619158744812,256.0,0.759765625,0.625,0.5,0.634765625,256.0,93,0.89453125
0.45152783393859863,0.3712129592895508,256.0,0.849609375,0.78515625,0.5,0.564453125,256.0,94,0.9140625
0.48621487617492676,0.46588805317878723,256.0,0.78125,0.6171875,0.5,0.6640625,256.0,95,0.9453125
0.4875357151031494,0.4791446626186371,256.0,0.67578125,0.7890625,0.5,0.38671875,256.0,96,0.5625
0.4948344826698303,0.449867844581604,256.0,0.732421875,0.79296875,0.5,0.439453125,256.0,97,0.671875
0.5138633251190186,0.5339562296867371,256.0,0.681640625,0.71875,0.5,0.462890625,256.0,98,0.64453125
0.539511501789093,0.6131350994110107,256.0,0.61328125,0.671875,0.5,0.44140625,256.0,99,0.5546875
0.5404126644134521,0.5885272026062012,256.0,0.623046875,0.6953125,0.5,0.427734375,256.0,100,0.55078125
0.5442063808441162,0.542664647102356,256.0,0.677734375,0.79296875,0.5,0.384765625,256.0,101,0.5625
0.5585668087005615,0.5521588325500488,256.0,0.701171875,0.859375,0.5,0.341796875,256.0,102,0.54296875
0.5535174608230591,0.593148410320282,256.0,0.626953125,0.7109375,0.5,0.416015625,256.0,103,0.54296875
0.5242174863815308,0.49289238452911377,256.0,0.720703125,0.85546875,0.5,0.365234375,256.0,104,0.5859375
0.5697587132453918,0.5377636551856995,256.0,0.69921875,0.89453125,0.5,0.3046875,256.0,105,0.50390625
0.558908998966217,0.5865545272827148,256.0,0.685546875,0.875,0.5,0.310546875,256.0,106,0.49609375
0.5753688812255859,0.5661093592643738,256.0,0.68359375,0.875,0.5,0.30859375,256.0,107,0.4921875
0.5912680625915527,0.6054807901382446,256.0,0.69140625,0.890625,0.5,0.30078125,256.0,108,0.4921875
0.5749839544296265,0.595409631729126,256.0,0.671875,0.8359375,0.5,0.3359375,256.0,109,0.5078125
0.5714118480682373,0.545784592628479,256.0,0.7421875,0.609375,0.5,0.6328125,256.0,110,0.875
0.5925226807594299,0.6193732619285583,256.0,0.619140625,0.33984375,0.5,0.779296875,256.0,111,0.8984375
0.6011797189712524,0.6310624480247498,256.0,0.591796875,0.3671875,0.5,0.724609375,256.0,112,0.81640625
0.5734542608261108,0.5705052018165588,256.0,0.669921875,0.46875,0.5,0.701171875,256.0,113,0.87109375
0.5834956169128418,0.5640954971313477,256.0,0.69140625,0.515625,0.5,0.67578125,256.0,114,0.8671875
0.6073073148727417,0.6195933818817139,256.0,0.671875,0.86328125,0.5,0.30859375,256.0,115,0.48046875
0.5964180827140808,0.6523169279098511,256.0,0.6875,0.8515625,0.5,0.3359375,256.0,116,0.5234375
0.592037558555603,0.6496627330780029,256.0,0.62890625,0.83203125,0.5,0.296875,256.0,117,0.42578125
0.5846618413925171,0.6194955110549927,256.0,0.703125,0.88671875,0.5,0.31640625,256.0,118,0.51953125
0.5787216424942017,0.616802453994751,256.0,0.673828125,0.85546875,0.5,0.318359375,256.0,119,0.4921875
0.5940642356872559,0.7288051843643188,256.0,0.603515625,0.796875,0.5,0.306640625,256.0,120,0.41015625
0.5954404473304749,0.6295596361160278,256.0,0.65625,0.8125,0.5,0.34375,256.0,121,0.5
0.60941481590271,0.6459362506866455,256.0,0.611328125,0.73046875,0.5,0.380859375,256.0,122,0.4921875
0.6040966510772705,0.6296982765197754,256.0,0.578125,0.6328125,0.5,0.4453125,256.0,123,0.5234375
0.5909920930862427,0.6103386282920837,256.0,0.55859375,0.5390625,0.5,0.51953125,256.0,124,0.578125
0.5980350971221924,0.6071000099182129,256.0,0.74609375,0.609375,0.5,0.63671875,256.0,125,0.8828125
0.5802817940711975,0.5410974621772766,256.0,0.81640625,0.76953125,0.5,0.546875,256.0,126,0.86328125
0.5742857456207275,0.4740719795227051,256.0,0.845703125,0.8046875,0.5,0.541015625,256.0,127,0.88671875
0.5557326078414917,0.44726651906967163,256.0,0.837890625,0.8046875,0.5,0.533203125,256.0,128,0.87109375
0.5501901507377625,0.39403486251831055,256.0,0.884765625,0.86328125,0.5,0.521484375,256.0,129,0.90625
0.5044193863868713,0.38782066106796265,256.0,0.853515625,0.8515625,0.5,0.501953125,256.0,130,0.85546875
0.48210716247558594,0.3429258465766907,256.0,0.880859375,0.859375,0.5,0.521484375,256.0,131,0.90234375
0.46243366599082947,0.34315529465675354,256.0,0.890625,0.87890625,0.5,0.51171875,256.0,132,0.90234375
0.4347200393676758,0.36897116899490356,256.0,0.861328125,0.82421875,0.5,0.537109375,256.0,133,0.8984375
0.4006200432777405,0.2692753076553345,256.0,0.919921875,0.93359375,0.5,0.486328125,256.0,134,0.90625
0.39872848987579346,0.43482327461242676,256.0,0.85546875,0.7578125,0.5,0.59765625,256.0,135,0.953125
0.40799349546432495,0.3489484190940857,256.0,0.880859375,0.83203125,0.5,0.548828125,256.0,136,0.9296875
0.42367130517959595,0.46548396348953247,256.0,0.810546875,0.6953125,0.5,0.615234375,256.0,137,0.92578125
0.42038267850875854,0.4159291982650757,256.0,0.8515625,0.7734375,0.5,0.578125,256.0,138,0.9296875
0.39448082447052,0.3284386694431305,256.0,0.876953125,0.8359375,0.5,0.541015625,256.0,139,0.91796875
0.43199485540390015,0.33792659640312195,256.0,0.861328125,0.83203125,0.5,0.529296875,256.0,140,0.890625
0.4318430721759796,0.36871668696403503,256.0,0.849609375,0.84765625,0.5,0.501953125,256.0,141,0.8515625
0.42444518208503723,0.3173120617866516,256.0,0.880859375,0.87109375,0.5,0.509765625,256.0,142,0.890625
0.4438185691833496,0.3674444854259491,256.0,0.837890625,0.82421875,0.5,0.513671875,256.0,143,0.8515625
0.4715272784233093,0.5842277407646179,256.0,0.69140625,0.54296875,0.5,0.6484375,256.0,144,0.83984375
0.4718133807182312,0.44505512714385986,256.0,0.783203125,0.67578125,0.5,0.607421875,256.0,145,0.890625
0.47611844539642334,0.46817904710769653,256.0,0.796875,0.6796875,0.5,0.6171875,256.0,146,0.9140625
0.4718761444091797,0.4045560956001282,256.0,0.826171875,0.8359375,0.5,0.490234375,256.0,147,0.81640625
0.5060234069824219,0.40948763489723206,256.0,0.80859375,0.8359375,0.5,0.47265625,256.0,148,0.78125
0.5183240175247192,0.42095592617988586,256.0,0.822265625,0.82421875,0.5,0.498046875,256.0,149,0.8203125
0.5137504935264587,0.404060423374176,256.0,0.865234375,0.9140625,0.5,0.451171875,256.0,150,0.81640625
0.5150254964828491,0.39731594920158386,256.0,0.83203125,0.84375,0.5,0.48828125,256.0,151,0.8203125
0.5282069444656372,0.43646061420440674,256.0,0.818359375,0.82421875,0.5,0.494140625,256.0,152,0.8125
0.5479583144187927,0.5101150274276733,256.0,0.794921875,0.75,0.5,0.544921875,256.0,153,0.83984375
0.5387405157089233,0.4844259023666382,256.0,0.767578125,0.71484375,0.5,0.552734375,256.0,154,0.8203125
0.5249447822570801,0.47202345728874207,256.0,0.794921875,0.79296875,0.5,0.501953125,256.0,155,0.796875
0.5402513742446899,0.5089730620384216,256.0,0.783203125,0.74609375,0.5,0.537109375,256.0,156,0.8203125
0.529848039150238,0.46545886993408203,256.0,0.826171875,0.76171875,0.5,0.564453125,256.0,157,0.890625
0.5450554490089417,0.48460066318511963,256.0,0.791015625,0.796875,0.5,0.494140625,256.0,158,0.78515625
0.5528347492218018,0.50342857837677,256.0,0.79296875,0.7890625,0.5,0.50390625,256.0,159,0.796875
0.5455663204193115,0.5299888849258423,256.0,0.767578125,0.7734375,0.5,0.494140625,256.0,160,0.76171875
0.5450042486190796,0.5386435985565186,256.0,0.646484375,0.84375,0.5,0.302734375,256.0,161,0.44921875
0.5567075610160828,0.6204620003700256,256.0,0.599609375,0.75390625,0.5,0.345703125,256.0,162,0.4453125
0.5377727746963501,0.5231150388717651,256.0,0.6953125,0.875,0.5,0.3203125,256.0,163,0.515625
0.5445331335067749,0.6159287095069885,256.0,0.748046875,0.73828125,0.5,0.509765625,256.0,164,0.7578125
0.5473318696022034,0.6016848087310791,256.0,0.615234375,0.73828125,0.5,0.376953125,256.0,165,0.4921875
0.5570733547210693,0.6385475993156433,256.0,0.630859375,0.48828125,0.5,0.642578125,256.0,166,0.7734375
0.5410529971122742,0.5346173048019409,256.0,0.724609375,0.65234375,0.5,0.572265625,256.0,167,0.796875
0.538239598274231,0.6284235715866089,256.0,0.701171875,0.68359375,0.5,0.517578125,256.0,168,0.71875
0.5546813011169434,0.5986998081207275,256.0,0.693359375,0.609375,0.5,0.583984375,256.0,169,0.77734375
0.5498379468917847,0.6199692487716675,256.0,0.640625,0.5078125,0.5,0.6328125,256.0,170,0.7734375
0.5527142286300659,0.7127081751823425,256.0,0.564453125,0.36328125,0.5,0.701171875,256.0,171,0.765625
0.5380706787109375,0.5813000202178955,256.0,0.705078125,0.55859375,0.5,0.646484375,256.0,172,0.8515625
0.5557343363761902,0.6046571135520935,256.0,0.705078125,0.61328125,0.5,0.591796875,256.0,173,0.796875
0.5646680593490601,0.6383041143417358,256.0,0.6171875,0.4765625,0.5,0.640625,256.0,174,0.7578125
0.5643558502197266,0.6213697791099548,256.0,0.642578125,0.52734375,0.5,0.615234375,256.0,175,0.7578125
0.5789549350738525,0.5885440707206726,256.0,0.685546875,0.5703125,0.5,0.615234375,256.0,176,0.80078125
0.5726563930511475,0.6324236989021301,256.0,0.64453125,0.81640625,0.5,0.328125,256.0,177,0.47265625
0.5731335878372192,0.6598725914955139,256.0,0.626953125,0.8046875,0.5,0.322265625,256.0,178,0.44921875
0.5782102346420288,0.6256994009017944,256.0,0.6328125,0.78125,0.5,0.3515625,256.0,179,0.484375
0.5712125301361084,0.6603678464889526,256.0,0.6171875,0.79296875,0.5,0.32421875,256.0,180,0.44140625
0.5622199773788452,0.6292033195495605,256.0,0.615234375,0.8203125,0.5,0.294921875,256.0,181,0.41015625
0.556932806968689,0.6468017101287842,256.0,0.64453125,0.80078125,0.5,0.34375,256.0,182,0.48828125
0.5724901556968689,0.6471631526947021,256.0,0.625,0.8671875,0.5,0.2578125,256.0,183,0.3828125
0.5726109147071838,0.6556012034416199,256.0,0.60546875,0.8125,0.5,0.29296875,256.0,184,0.3984375
0.5751826763153076,0.7177191972732544,256.0,0.546875,0.76171875,0.5,0.28515625,256.0,185,0.33203125
0.5489298105239868,0.669486939907074,256.0,0.6015625,0.80078125,0.5,0.30078125,256.0,186,0.40234375
0.5603144764900208,0.6192578673362732,256.0,0.6328125,0.8125,0.5,0.3203125,256.0,187,0.453125
0.5745306015014648,0.666643500328064,256.0,0.58203125,0.76953125,0.5,0.3125,256.0,188,0.39453125
0.5617386698722839,0.7026548385620117,256.0,0.55859375,0.72265625,0.5,0.3359375,256.0,189,0.39453125
0.5317567586898804,0.6349868774414062,256.0,0.64453125,0.7890625,0.5,0.35546875,256.0,190,0.5
0.5534529089927673,0.603477954864502,256.0,0.623046875,0.84765625,0.5,0.275390625,256.0,191,0.3984375
0.5465676784515381,0.5751166343688965,256.0,0.650390625,0.79296875,0.5,0.357421875,256.0,192,0.5078125
0.574042797088623,0.639297604560852,256.0,0.568359375,0.75390625,0.5,0.314453125,256.0,193,0.3828125
0.5386659502983093,0.5920725464820862,256.0,0.65234375,0.76171875,0.5,0.390625,256.0,194,0.54296875
0.5310490727424622,0.5781041979789734,256.0,0.642578125,0.72265625,0.5,0.419921875,256.0,195,0.5625
0.5332752466201782,0.6341128349304199,256.0,0.5703125,0.640625,0.5,0.4296875,256.0,196,0.5
0.5279912948608398,0.6171269416809082,256.0,0.57421875,0.625,0.5,0.44921875,256.0,197,0.5234375
0.5012392401695251,0.5967662334442139,256.0,0.638671875,0.703125,0.5,0.435546875,256.0,198,0.57421875
0.5300313234329224,0.6575562953948975,256.0,0.611328125,0.76171875,0.5,0.349609375,256.0,199,0.4609375
0.5145435929298401,0.638637363910675,256.0,0.66796875,0.828125,0.5,0.33984375,256.0,200,0.5078125
0.5065165758132935,0.6036496162414551,256.0,0.708984375,0.94921875,0.5,0.259765625,256.0,201,0.46875
0.5150056481361389,0.6965612769126892,256.0,0.580078125,0.7421875,0.5,0.337890625,256.0,202,0.41796875
0.5131018161773682,0.6911417245864868,256.0,0.568359375,0.71484375,0.5,0.353515625,256.0,203,0.421875
0.5115962624549866,0.6522508859634399,256.0,0.650390625,0.8046875,0.5,0.345703125,256.0,204,0.49609375
0.51642245054245,0.6516916155815125,256.0,0.638671875,0.8359375,0.5,0.302734375,256.0,205,0.44140625
0.5157565474510193,0.5929065942764282,256.0,0.6640625,0.8515625,0.5,0.3125,256.0,206,0.4765625
0.510657012462616,0.5541203022003174,256.0,0.70703125,0.88671875,0.5,0.3203125,256.0,207,0.52734375
0.5295174717903137,0.5476148128509521,256.0,0.677734375,0.8984375,0.5,0.279296875,256.0,208,0.45703125
0.5273658037185669,0.5292975902557373,256.0,0.693359375,0.89453125,0.5,0.298828125,256.0,209,0.4921875
0.5301534533500671,0.5286316871643066,256.0,0.712890625,0.9375,0.5,0.275390625,256.0,210,0.48828125
0.5335251688957214,0.5484331846237183,256.0,0.712890625,0.9375,0.5,0.275390625,256.0,211,0.48828125
0.5396178960800171,0.5382135510444641,256.0,0.626953125,0.43359375,0.5,0.693359375,256.0,212,0.8203125
0.5341295599937439,0.5502177476882935,256.0,0.712890625,0.95703125,0.5,0.255859375,256.0,213,0.46875
0.5540116429328918,0.5950577855110168,256.0,0.6640625,0.875,0.5,0.2890625,256.0,214,0.453125
0.5299385190010071,0.5833191275596619,256.0,0.68359375,0.89453125,0.5,0.2890625,256.0,215,0.47265625
0.5301145315170288,0.5167767405509949,256.0,0.7109375,0.9296875,0.5,0.28125,256.0,216,0.4921875
0.516319751739502,0.5266844034194946,256.0,0.712890625,0.87109375,0.5,0.341796875,256.0,217,0.5546875
0.4991793930530548,0.4864063262939453,256.0,0.75,0.92578125,0.5,0.32421875,256.0,218,0.57421875
0.4867999851703644,0.5089934468269348,256.0,0.73828125,0.87109375,0.5,0.3671875,256.0,219,0.60546875
0.4776448607444763,0.6161786317825317,256.0,0.65234375,0.69921875,0.5,0.453125,256.0,220,0.60546875
0.47432997822761536,0.5224480032920837,256.0,0.73828125,0.87890625,0.5,0.359375,256.0,221,0.59765625
0.464275062084198,0.5197293162345886,256.0,0.74609375,0.88671875,0.5,0.359375,256.0,222,0.60546875
0.4742291569709778,0.65780109167099,256.0,0.65625,0.68359375,0.5,0.47265625,256.0,223,0.62890625
0.45100024342536926,0.451960027217865,256.0,0.783203125,0.91796875,0.5,0.365234375,256.0,224,0.6484375
0.48359906673431396,0.5306801795959473,256.0,0.72265625,0.8984375,0.5,0.32421875,256.0,225,0.546875
0.47560209035873413,0.49133703112602234,256.0,0.74609375,0.92578125,0.5,0.3203125,256.0,226,0.56640625
0.5085816383361816,0.5297524929046631,256.0,0.736328125,0.9453125,0.5,0.291015625,256.0,227,0.52734375
0.5411415100097656,0.5551880598068237,256.0,0.70703125,0.91015625,0.5,0.296875,256.0,228,0.50390625
0.5261901021003723,0.5377316474914551,256.0,0.71875,0.9140625,0.5,0.3046875,256.0,229,0.5234375
0.5310177206993103,0.5412968993186951,256.0,0.751953125,0.90625,0.5,0.345703125,256.0,230,0.59765625
0.5340690016746521,0.5415926575660706,256.0,0.7421875,0.8984375,0.5,0.34375,256.0,231,0.5859375
0.5092220902442932,0.5319696664810181,256.0,0.732421875,0.80859375,0.5,0.423828125,256.0,232,0.65625
0.5278555154800415,0.48762381076812744,256.0,0.78515625,0.90625,0.5,0.37890625,256.0,233,0.6640625
0.5267999768257141,0.5067191123962402,256.0,0.73828125,0.88671875,0.5,0.3515625,256.0,234,0.58984375
0.5191160440444946,0.47104358673095703,256.0,0.77734375,0.94140625,0.5,0.3359375,256.0,235,0.61328125
0.49253344535827637,0.5006317496299744,256.0,0.7578125,0.89453125,0.5,0.36328125,256.0,236,0.62109375
0.4909360110759735,0.545711874961853,256.0,0.728515625,0.87109375,0.5,0.357421875,256.0,237,0.5859375
0.4685381054878235,0.5700011253356934,256.0,0.71875,0.81640625,0.5,0.40234375,256.0,238,0.62109375
0.46575361490249634,0.5012680888175964,256.0,0.775390625,0.921875,0.5,0.353515625,256.0,239,0.62890625
0.4704141914844513,0.5108579993247986,256.0,0.763671875,0.87890625,0.5,0.384765625,256.0,240,0.6484375
0.4697958528995514,0.5240287184715271,256.0,0.75,0.8828125,0.5,0.3671875,256.0,241,0.6171875
0.46579882502555847,0.5051278471946716,256.0,0.736328125,0.82421875,0.5,0.412109375,256.0,242,0.6484375
0.4780213236808777,0.5783711075782776,256.0,0.6875,0.8046875,0.5,0.3828125,256.0,243,0.5703125
0.5132226943969727,0.5456603765487671,256.0,0.732421875,0.88671875,0.5,0.345703125,256.0,244,0.578125
0.5104538202285767,0.5787302255630493,256.0,0.693359375,0.79296875,0.5,0.400390625,256.0,245,0.59375
0.5479912757873535,0.5324400663375854,256.0,0.728515625,0.85546875,0.5,0.373046875,256.0,246,0.6015625
0.5269757509231567,0.5750489234924316,256.0,0.646484375,0.67578125,0.5,0.470703125,256.0,247,0.6171875
0.545752227306366,0.581487774848938,256.0,0.658203125,0.75,0.5,0.408203125,256.0,248,0.56640625
0.5730180740356445,0.5653552412986755,256.0,0.662109375,0.7734375,0.5,0.388671875,256.0,249,0.55078125
