raw/gen/rollout/ep_rew_mean,raw/gen/time/fps,raw/gen/time/time_elapsed,raw/gen/rollout/ep_len_mean,raw/gen/time/total_timesteps,raw/gen/time/iterations,raw/gen/train/approx_kl,raw/gen/train/loss,raw/gen/train/value_loss,raw/gen/train/explained_variance,raw/gen/train/learning_rate,raw/gen/train/policy_gradient_loss,raw/gen/train/clip_range,raw/gen/train/entropy_loss,raw/gen/train/clip_fraction,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/n_updates
656.0,1199,0,45.0,427520,1,0.0027584457,95.4183120727539,114.34522372484207,0.8998009636998177,0.0001,-0.006502934738819022,0.2,-0.23060798220103607,0.02392578125,-88.61544404223561,6672
668.5,1335,0,45.0,428032,1,0.0046994537,50.07847595214844,136.82791651785374,0.8792400881648064,0.0001,-0.006432429792766925,0.2,-0.22217446740251034,0.031982421875,-87.38465952754021,6680
646.5,1289,0,45.0,428544,1,0.0058059287,10.077601432800293,38.27628839761019,0.9368830919265747,0.0001,-0.008866774951457046,0.2,-0.24179445614572614,0.0390625,-85.52716122120619,6688
664.5,1297,0,45.0,429056,1,0.016766438,19.579469680786133,39.74682953953743,0.9529092200100422,0.0001,-0.016803175101813395,0.2,-0.2716067695291713,0.072509765625,-85.24555291116238,6696
681.5,1453,0,45.0,429568,1,0.008290997,16.714736938476562,54.80847877264023,0.9267883747816086,0.0001,-0.007245964268804528,0.2,-0.24616530863568187,0.0419921875,-83.69316914573312,6704
672.0,1121,0,45.0,430080,1,0.0028799735,22.387042999267578,98.27894608676434,0.918108232319355,0.0001,-0.005523761774384184,0.2,-0.20096627878956497,0.02880859375,-83.55379320926964,6712
692.0,1364,0,45.0,430592,1,0.0069320495,8.566719055175781,37.819261856377125,0.9584745392203331,0.0001,-0.011421893563237973,0.2,-0.2719160064589232,0.055908203125,-84.56379267331212,6720
677.0,1435,0,45.0,431104,1,0.0024302916,19.31183433532715,67.34201882779598,0.9331855922937393,0.0001,-0.005728807947889436,0.2,-0.21242784231435508,0.029296875,-82.19014169167727,6728
686.0,1334,0,45.0,431616,1,0.0033084892,6.93099308013916,42.929711908102036,0.9560276232659817,0.0001,-0.006587769932593801,0.2,-0.22645530552836135,0.025634765625,-81.61979083713145,6736
666.0,1444,0,45.0,432128,1,0.0069332677,11.723719596862793,45.60395374149084,0.9439583458006382,0.0001,-0.008694319731148425,0.2,-0.24090595298912376,0.043212890625,-80.57315077167004,6744
681.5,1394,0,45.0,432640,1,0.0030377605,87.26239776611328,178.0188717842102,0.8638488799333572,0.0001,-0.004697033058619127,0.2,-0.22573813947383314,0.031982421875,-79.75654731754213,6752
695.5,1092,0,45.0,433152,1,0.0036363583,18.355695724487305,70.56988525390625,0.918072298169136,0.0001,-0.008345656613528263,0.2,-0.22055404545972124,0.032470703125,-79.43380831945687,6760
685.5,1345,0,45.0,433664,1,0.004190352,21.3438777923584,100.89306898415089,0.9115376025438309,0.0001,-0.0057336242171004415,0.2,-0.24083972221706063,0.023193359375,-78.93957574430853,6768
695.0,1343,0,45.0,434176,1,0.0071473927,13.657890319824219,39.513868384063244,0.9471900761127472,0.0001,-0.00772994269937044,0.2,-0.2774640955030918,0.06005859375,-78.61453022200614,6776
652.5,1503,0,45.0,434688,1,0.0019203129,34.14830017089844,70.92146329581738,0.9371488317847252,0.0001,-0.0033425481087761,0.2,-0.22146055568009615,0.01513671875,-78.2193098815158,6784
632.0,1489,0,45.0,435200,1,0.0036405232,58.53015899658203,143.841107994318,0.871074765920639,0.0001,-0.006074430653825402,0.2,-0.20377173833549023,0.0244140625,-80.31513765923678,6792
627.0,1149,0,45.0,435712,1,0.0028829952,17.25509262084961,137.12084671854973,0.8570073246955872,0.0001,-0.007614392641698942,0.2,-0.20933106844313443,0.01806640625,-82.71928945850581,6800
608.5,1472,0,45.0,436224,1,0.0046576816,29.11415672302246,91.29761637747288,0.9095393940806389,0.0001,-0.010578557121334597,0.2,-0.2181334273191169,0.0458984375,-84.0321902807802,6808
613.0,1294,0,45.0,436736,1,0.0049790796,24.226116180419922,146.06540651619434,0.847331166267395,0.0001,-0.007398383881081827,0.2,-0.2643010400934145,0.0546875,-85.30636143065989,6816
604.0,1309,0,45.0,437248,1,0.0077864006,9.225676536560059,67.14151404052973,0.9297256618738174,0.0001,-0.008251318824477494,0.2,-0.23424797790357843,0.0556640625,-84.87528882481158,6824
609.0,1331,0,45.0,437760,1,0.004127076,6.785445690155029,28.00411954149604,0.953072365373373,0.0001,-0.006981456906942185,0.2,-0.22517075896030292,0.0322265625,-84.68599156673997,6832
619.0,1303,0,45.0,438272,1,0.0069330595,8.503743171691895,28.593734331429005,0.965877141803503,0.0001,-0.008570699646952562,0.2,-0.2722870660945773,0.06494140625,-83.46787801846862,6840
620.5,1113,0,45.0,438784,1,0.0046818666,7.597359657287598,23.875607579946518,0.970227487385273,0.0001,-0.008216706322855316,0.2,-0.2321502873674035,0.0517578125,-82.74010246321559,6848
642.5,1419,0,45.0,439296,1,0.0027153853,22.007755279541016,129.29610881209373,0.8832937851548195,0.0001,-0.004730572341941297,0.2,-0.21096653921995312,0.023681640625,-82.44122445885093,6856
658.0,1435,0,45.0,439808,1,0.0038442216,24.20977210998535,102.72260592877865,0.897754929959774,0.0001,-0.010095692676259205,0.2,-0.1990334676229395,0.036376953125,-80.76247192349285,6864
664.0,1406,0,45.0,440320,1,0.0035636618,20.043039321899414,56.54995273053646,0.9339103549718857,0.0001,-0.007727823748609808,0.2,-0.1966431707260199,0.033447265625,-79.91533228337765,6872
679.0,1370,0,45.0,440832,1,0.0049576573,8.938265800476074,33.18887626379728,0.9553584307432175,0.0001,-0.008370947776711546,0.2,-0.29256096098106354,0.06884765625,-79.88040615480394,6880
687.0,1081,0,45.0,441344,1,0.0069989194,23.567543029785156,65.43355903029442,0.9255755245685577,0.0001,-0.01115687550191069,0.2,-0.2716147480532527,0.052734375,-79.711087862961,6888
659.5,1401,0,45.0,441856,1,0.006305393,6.694720268249512,31.311261609196663,0.952080886811018,0.0001,-0.012630558507225942,0.2,-0.24563078093342483,0.051025390625,-80.21739875089378,6896
637.0,1386,0,45.0,442368,1,0.007200154,10.608898162841797,50.14693998545408,0.9449532106518745,0.0001,-0.009147053606284317,0.2,-0.25129398435819894,0.05322265625,-81.34857804175466,6904
627.0,1321,0,45.0,442880,1,0.0065820185,6.337618827819824,50.927568048238754,0.9502592943608761,0.0001,-0.006472448236308992,0.2,-0.24769638606812805,0.0517578125,-82.66260327585042,6912
644.0,1320,0,45.0,443392,1,0.0036266951,26.259510040283203,53.814447671175,0.942421916872263,0.0001,-0.008103829524770845,0.2,-0.20875089074252173,0.03466796875,-82.17484386440367,6920
644.0,1152,0,45.0,443904,1,0.0040714247,6.787135124206543,38.862681552767754,0.9501623809337616,0.0001,-0.00885116287827259,0.2,-0.25073995132697746,0.05419921875,-80.3507217008993,6928
637.0,1362,0,45.0,444416,1,0.0035103362,19.226343154907227,69.32610195875168,0.9380101673305035,0.0001,-0.005942168092587963,0.2,-0.21894993272144347,0.0361328125,-79.39770291063934,6936
646.0,1383,0,45.0,444928,1,0.01281001,6.801429271697998,18.714823946356773,0.9735883325338364,0.0001,-0.011469266573840287,0.2,-0.26005076221190393,0.0634765625,-78.71621484152973,6944
637.5,1379,0,45.0,445440,1,0.00523133,9.727083206176758,29.56360737234354,0.9653581827878952,0.0001,-0.007678737110836664,0.2,-0.253656936227344,0.035400390625,-78.26784198287875,6952
628.5,1314,0,45.0,445952,1,0.008009022,13.687403678894043,84.63391163945198,0.8963891416788101,0.0001,-0.007002817772445269,0.2,-0.23966803605435416,0.04052734375,-78.90775989308953,6960
645.0,1380,0,45.0,446464,1,0.00448271,7.537755489349365,30.01478249207139,0.9500106386840343,0.0001,-0.006597742019948782,0.2,-0.24066968937404454,0.028076171875,-79.58798165742309,6968
665.5,1069,0,45.0,446976,1,0.006811767,5.28023099899292,15.910376623272896,0.975771302357316,0.0001,-0.014585234079277143,0.2,-0.2851836155168712,0.080078125,-79.93330707635731,6976
668.0,1400,0,45.0,447488,1,0.0077514797,5.2608208656311035,18.335014835000038,0.9732212815433741,0.0001,-0.009911134438880254,0.2,-0.2703675371594727,0.056640625,-80.04606735765934,6984
644.5,1400,0,45.0,448000,1,0.0036708126,9.300207138061523,43.38697846233845,0.9524554647505283,0.0001,-0.006801468782214215,0.2,-0.2108567368122749,0.039794921875,-81.47959304764866,6992
639.0,1471,0,45.0,448512,1,0.0046853744,7.896999835968018,47.20861392468214,0.9346663653850555,0.0001,-0.006154264396172948,0.2,-0.23718964721774682,0.043701171875,-82.8428338469565,7000
639.0,1266,0,45.0,449024,1,0.0025609313,11.641985893249512,62.80680709332228,0.9263356626033783,0.0001,-0.00590345419550431,0.2,-0.2300202283076942,0.024658203125,-83.19321176189929,7008
609.0,1200,0,45.0,449536,1,0.012704505,5.2010369300842285,25.692890033125877,0.9518567509949207,0.0001,-0.019710706957994262,0.2,-0.2776633963221684,0.100830078125,-82.97396778266877,7016
601.0,1449,0,45.0,450048,1,0.004591096,16.177282333374023,69.32376401126385,0.9258947819471359,0.0001,-0.0061874367311247624,0.2,-0.2532464507385157,0.046630859375,-82.6542918131873,7024
597.5,1344,0,45.0,450560,1,0.0049137305,21.59547233581543,108.35395392775536,0.8906521648168564,0.0001,-0.010325086652301252,0.2,-0.235143254394643,0.047607421875,-81.40337150823325,7032
599.5,1358,0,45.0,451072,1,0.006058457,12.43252182006836,44.508474975824356,0.9415457509458065,0.0001,-0.00921183725586161,0.2,-0.23497380153276026,0.053466796875,-80.89738451536745,7040
605.5,1340,0,45.0,451584,1,0.008786876,7.349391460418701,22.556064672768116,0.9519241601228714,0.0001,-0.01232240686294972,0.2,-0.3149097647983581,0.076904296875,-79.75234033871442,7048
615.5,1358,0,45.0,452096,1,0.007390558,3.5559473037719727,17.23623387888074,0.9732925891876221,0.0001,-0.009862906095804647,0.2,-0.29142477677669376,0.06201171875,-79.00086275849492,7056
614.5,1385,0,45.0,452608,1,0.003855776,46.56192398071289,92.5841198861599,0.9224642962217331,0.0001,-0.005705729978217278,0.2,-0.23114813212305307,0.020263671875,-79.08780583024026,7064
609.5,1496,0,45.0,453120,1,0.0058839205,24.15936279296875,65.3885972648859,0.9173164367675781,0.0001,-0.010304987852578051,0.2,-0.2617894869763404,0.04345703125,-80.61206066515297,7072
606.5,1451,0,45.0,453632,1,0.002767996,32.48334503173828,96.12074221670628,0.8816698119044304,0.0001,-0.006420760379114654,0.2,-0.2039787702378817,0.023681640625,-80.19637851651758,7080
601.5,1474,0,45.0,454144,1,0.003677184,6.953834533691406,29.006956454366446,0.951770331710577,0.0001,-0.008995333497296087,0.2,-0.23329576366813853,0.042236328125,-80.66275396127254,7088
628.0,1484,0,45.0,454656,1,0.010195764,15.809754371643066,51.647562846541405,0.9392583221197128,0.0001,-0.007365089913946576,0.2,-0.28275087766814977,0.0703125,-80.91312404118479,7096
638.0,1133,0,45.0,455168,1,0.0056949807,19.129791259765625,98.01772648096085,0.9085136204957962,0.0001,-0.009985511271224823,0.2,-0.21235044521745294,0.03759765625,-80.66991365481168,7104
635.5,1352,0,45.0,455680,1,0.006723145,4.91461181640625,36.4610763899982,0.9464389011263847,0.0001,-0.0092245615524007,0.2,-0.2986902710981667,0.039794921875,-80.88818592626602,7112
613.5,1375,0,45.0,456192,1,0.0054367525,2.9571733474731445,26.501755233854055,0.9642961733043194,0.0001,-0.007788549286487978,0.2,-0.30204744869843125,0.052978515625,-79.927366973795,7120
626.0,1389,0,45.0,456704,1,0.008391273,27.274202346801758,45.2711328715086,0.9382415488362312,0.0001,-0.007653084103367291,0.2,-0.27949265600182116,0.0654296875,-79.75127637062222,7128
647.0,1351,0,45.0,457216,1,0.003247003,4.482339859008789,38.973381757736206,0.9530612416565418,0.0001,-0.007272846545674838,0.2,-0.3114358620950952,0.028076171875,-78.5453215201944,7136
640.5,1435,0,45.0,457728,1,0.004210017,8.348678588867188,65.07200066000223,0.9154116660356522,0.0001,-0.00553116224182304,0.2,-0.267315266886726,0.02783203125,-77.17807192791253,7144
631.5,1404,0,45.0,458240,1,0.008044334,7.946815013885498,29.10326263308525,0.9599685594439507,0.0001,-0.009209970783558674,0.2,-0.2770184389082715,0.06689453125,-77.01034037917853,7152
655.0,1532,0,45.0,458752,1,0.008624591,36.653358459472656,77.03589372336864,0.9040293395519257,0.0001,-0.01051451937382808,0.2,-0.2768786369706504,0.065185546875,-78.92450579371304,7160
645.0,1377,0,45.0,459264,1,0.0034371368,12.022062301635742,64.26528525352478,0.9088843762874603,0.0001,-0.004998638010874856,0.2,-0.25778237730264664,0.031005859375,-78.43379480272532,7168
623.0,1493,0,45.0,459776,1,0.007946954,9.013230323791504,44.795911587774754,0.9186808988451958,0.0001,-0.010244275123113766,0.2,-0.28004120755940676,0.046142578125,-78.78724905572831,7176
635.0,1290,0,45.0,460288,1,0.0040924004,24.868125915527344,74.94430214166641,0.9120042026042938,0.0001,-0.008027632706216536,0.2,-0.25829031236935407,0.0302734375,-79.74915738072247,7184
650.5,1130,0,45.0,460800,1,0.00484831,9.003774642944336,34.196586556732655,0.9436222277581692,0.0001,-0.010826269506651442,0.2,-0.28752511146012694,0.03466796875,-79.5606961428374,7192
660.5,1422,0,45.0,461312,1,0.010475056,2.854435920715332,19.336107280105352,0.9689357243478298,0.0001,-0.008298747437947895,0.2,-0.2724550014245324,0.064453125,-78.06201606303453,7200
643.5,1506,0,45.0,461824,1,0.0071519073,5.69965124130249,31.70631378889084,0.9637944623827934,0.0001,-0.008758015261264518,0.2,-0.3090576756512746,0.0576171875,-77.29976042412221,7208
662.0,1188,0,45.0,462336,1,0.008955048,40.9943733215332,69.88784649968147,0.9069781750440598,0.0001,-0.006590351236809511,0.2,-0.2276270246366039,0.038818359375,-77.0294878128171,7216
647.5,1501,0,45.0,462848,1,0.0063501345,12.147054672241211,35.75750735402107,0.9431234300136566,0.0001,-0.0076169869062141515,0.2,-0.2707074626814574,0.0478515625,-75.61417838249355,7224
642.5,1538,0,45.0,463360,1,0.0072642225,8.091290473937988,39.66085948422551,0.9404304884374142,0.0001,-0.006941596468095668,0.2,-0.2668965100310743,0.041748046875,-75.07326299965382,7232
660.0,1122,0,45.0,463872,1,0.009585461,21.51395606994629,78.35320909321308,0.8734550923109055,0.0001,-0.01196825567058113,0.2,-0.29484641063027084,0.098388671875,-75.62699857726693,7240
680.5,1395,0,45.0,464384,1,0.0034756907,8.033936500549316,27.833598479628563,0.9358688443899155,0.0001,-0.010497441722691292,0.2,-0.28629423677921295,0.0439453125,-75.74806449241936,7248
680.5,1261,0,45.0,464896,1,0.00397447,11.983931541442871,38.6479002982378,0.9472048915922642,0.0001,-0.008134712414175738,0.2,-0.30409951868932694,0.048828125,-75.57547414015978,7256
660.5,1389,0,45.0,465408,1,0.006743487,10.941354751586914,33.5035090893507,0.9453099966049194,0.0001,-0.008375021650863346,0.2,-0.30503141367807984,0.046875,-76.19806262355297,7264
640.0,1425,0,45.0,465920,1,0.005094913,11.139089584350586,30.47727593034506,0.9574007093906403,0.0001,-0.00891193746792851,0.2,-0.29391441273037344,0.04541015625,-77.12569831989705,7272
646.0,1236,0,45.0,466432,1,0.004941415,15.417023658752441,61.4932856708765,0.9257833883166313,0.0001,-0.005453836900414899,0.2,-0.3012489414541051,0.03466796875,-77.90690549515188,7280
679.5,1368,0,45.0,466944,1,0.004930782,20.15540313720703,60.747417226433754,0.9116953760385513,0.0001,-0.0048141220468096435,0.2,-0.29118266876321286,0.038818359375,-78.31793621771038,7288
727.0,1603,0,45.0,467456,1,0.0039387615,23.164506912231445,66.67988098412752,0.9037993103265762,0.0001,-0.0065148972571478225,0.2,-0.2745045912452042,0.025390625,-77.80572860985994,7296
734.0,1409,0,45.0,467968,1,0.0075560776,40.80865478515625,76.4869693517685,0.8738997876644135,0.0001,-0.00648327393719228,0.2,-0.267257294151932,0.0400390625,-77.22774129673839,7304
729.5,1353,0,45.0,468480,1,0.010676073,15.004629135131836,70.78220451623201,0.8763504549860954,0.0001,-0.01162873933208175,0.2,-0.2970171932829544,0.06640625,-76.87880142271518,7312
733.5,1477,0,45.0,468992,1,0.0030471233,8.430996894836426,46.22016504406929,0.9225530102849007,0.0001,-0.00607137650513323,0.2,-0.2595052164979279,0.035400390625,-76.28682855051011,7320
772.5,1148,0,45.0,469504,1,0.0053384006,10.282649993896484,35.35769382864237,0.953058447688818,0.0001,-0.009173073893180117,0.2,-0.2990477146813646,0.03515625,-75.03460516005754,7328
801.5,1473,0,45.0,470016,1,0.008179039,9.775486946105957,31.564837884157896,0.9574589803814888,0.0001,-0.01078237287583761,0.2,-0.3014814895577729,0.056396484375,-74.86223856322468,7336
847.5,1476,0,45.0,470528,1,0.0043469896,21.902782440185547,50.14677482843399,0.9343222007155418,0.0001,-0.006103139006881975,0.2,-0.2917429090011865,0.03271484375,-73.3252635025233,7344
846.5,1497,0,45.0,471040,1,0.0046796706,17.70016860961914,46.2403169721365,0.9399278461933136,0.0001,-0.011335228446114343,0.2,-0.3132437326712534,0.056396484375,-71.6934232693538,7352
864.0,1516,0,45.0,471552,1,0.008361386,25.724077224731445,70.16900300979614,0.9148052409291267,0.0001,-0.01839970064611407,0.2,-0.3152651977725327,0.080810546875,-70.88138946149498,7360
906.0,1624,0,45.0,472064,1,0.0047330316,20.75269889831543,63.83598081767559,0.9041884765028954,0.0001,-0.005484915283886949,0.2,-0.3230025633238256,0.0341796875,-69.65783287201077,7368
956.0,1160,0,45.0,472576,1,0.00631448,22.244293212890625,60.35158186405897,0.9102196171879768,0.0001,-0.01033155580444145,0.2,-0.33933047961909324,0.048828125,-67.06772642988712,7376
974.5,1426,0,45.0,473088,1,0.007964622,10.844059944152832,43.680030174553394,0.9296095594763756,0.0001,-0.009910288936225697,0.2,-0.33946495468262583,0.0517578125,-65.3000985013321,7384
1029.5,1491,0,45.0,473600,1,0.010207306,12.499008178710938,42.67599967867136,0.9270424395799637,0.0001,-0.016472144445287995,0.2,-0.3494010850554332,0.070068359375,-63.624642504118384,7392
1079.5,1499,0,45.0,474112,1,0.0063496074,15.268865585327148,47.348523028194904,0.9343614876270294,0.0001,-0.010821547955856659,0.2,-0.3645170792005956,0.075927734375,-61.63853654541075,7400
1161.0,1582,0,45.0,474624,1,0.015074234,15.221970558166504,64.03015996515751,0.8704583793878555,0.0001,-0.014897551067406312,0.2,-0.36932717077434063,0.06396484375,-59.886072205379605,7408
1187.0,1493,0,45.0,475136,1,0.010444382,15.225022315979004,69.59953187406063,0.8883469104766846,0.0001,-0.011882858700118959,0.2,-0.3539270837791264,0.09912109375,-56.568797405436634,7416
1229.0,1331,0,45.0,475648,1,0.009257797,16.216705322265625,72.34249365329742,0.7773142606019974,0.0001,-0.010147543805942405,0.2,-0.3635562303243205,0.08984375,-54.19974452927708,7424
1263.0,1507,0,45.0,476160,1,0.004424108,13.58059310913086,91.3717989474535,0.6349141895771027,0.0001,-0.008488223989843391,0.2,-0.3648160120937973,0.04052734375,-51.00800227366388,7432
1311.5,1758,0,45.0,476672,1,0.010820294,18.550127029418945,85.21588709950447,0.6995455920696259,0.0001,-0.015662637881177943,0.2,-0.32450306694954634,0.08642578125,-47.56436784360558,7440
1305.0,1495,0,45.0,477184,1,0.007863844,31.768186569213867,96.40073928236961,0.6737940311431885,0.0001,-0.009179350672638975,0.2,-0.30124663142487407,0.05517578125,-43.57052319962531,7448
1352.5,1621,0,45.0,477696,1,0.0104524875,26.36308479309082,82.1475555151701,0.661252349615097,0.0001,-0.012415795143169817,0.2,-0.3123008571565151,0.05322265625,-42.47722078043967,7456
1398.5,1623,0,45.0,478208,1,0.007485908,21.5343017578125,110.90981024503708,0.3722653388977051,0.0001,-0.008787215490883682,0.2,-0.2808849063003436,0.041259765625,-39.37364816717803,7464
1409.0,1666,0,45.0,478720,1,0.0046372944,16.128278732299805,58.57404434680939,0.5262169241905212,0.0001,-0.014074091057409532,0.2,-0.23010768799576908,0.048828125,-36.764508767947554,7472
1430.0,1300,0,45.0,479232,1,0.005456648,89.48102569580078,76.42089335620403,0.5852605998516083,0.0001,-0.006638824579567881,0.2,-0.23959276091773063,0.029052734375,-33.80281630475074,7480
1415.5,1717,0,45.0,479744,1,0.004044933,10.140381813049316,38.34587870538235,0.7244146168231964,0.0001,-0.010253125750750769,0.2,-0.19364366412628442,0.044921875,-31.947179060094058,7488
1441.0,1714,0,45.0,480256,1,0.0053688963,16.253429412841797,50.46200354397297,0.5653952658176422,0.0001,-0.004327959846705198,0.2,-0.19921658153180033,0.0283203125,-29.908942787498237,7496
1480.5,1778,0,45.0,480768,1,0.0029852334,16.241485595703125,44.29137708991766,0.3740112781524658,0.0001,-0.006642816370003857,0.2,-0.16777641902444884,0.024169921875,-27.04907417241484,7504
1435.5,1702,0,45.0,481280,1,0.006654476,9.837544441223145,37.18034789711237,0.608310729265213,0.0001,-0.007497839193092659,0.2,-0.142859963234514,0.033203125,-25.327166424803437,7512
1474.0,1601,0,45.0,481792,1,0.0040485254,13.029126167297363,41.156460128724575,0.4807591438293457,0.0001,-0.004948368961777305,0.2,-0.13614376669283956,0.02099609375,-23.964363694265487,7520
1490.5,1655,0,45.0,482304,1,0.0044737756,5.8873982429504395,24.714851908385754,0.6819732785224915,0.0001,-0.003590296946640592,0.2,-0.15464076556963846,0.019287109375,-21.1274334192276,7528
1477.5,1538,0,45.0,482816,1,0.006344449,5.763197422027588,17.73063190281391,0.7748599648475647,0.0001,-0.007737784828350414,0.2,-0.14556367869954556,0.036865234375,-19.080536399353296,7536
1482.5,1875,0,45.0,483328,1,0.008044289,8.158041954040527,17.22258983924985,0.7517244517803192,0.0001,-0.007278781748027541,0.2,-0.1533276672125794,0.04541015625,-17.86084857573733,7544
1442.0,1683,0,45.0,483840,1,0.00431489,8.472232818603516,28.393157221376896,0.331809937953949,0.0001,-0.005811445618746802,0.2,-0.1234028524486348,0.026123046875,-16.751349676530808,7552
1480.0,1642,0,45.0,484352,1,0.0033596721,4.175859451293945,26.425992492586374,0.19484233856201172,0.0001,-0.008157927528372966,0.2,-0.13139085326110944,0.031005859375,-15.369423715677112,7560
1439.5,1908,0,45.0,484864,1,0.005632442,5.819318771362305,23.879102110862732,0.08618801832199097,0.0001,-0.0069750166512676515,0.2,-0.11968671175418422,0.03857421875,-14.36083925930783,7568
1382.5,1945,0,45.0,485376,1,0.0037669963,11.057662010192871,22.690252643078566,0.0242881178855896,0.0001,-0.005274476599879563,0.2,-0.08417095014010556,0.028076171875,-13.405525827296078,7576
1361.5,1967,0,45.0,485888,1,0.0061962493,4.903628349304199,15.914049237966537,0.04299962520599365,0.0001,-0.0072912902614916675,0.2,-0.07558376155793667,0.020263671875,-13.349904355071486,7584
1324.5,1665,0,45.0,486400,1,0.0031481783,5.684145450592041,12.115195017307997,0.10264420509338379,0.0001,-0.006256781958654756,0.2,-0.08040830376558006,0.021484375,-13.28943009397015,7592
1300.0,1649,0,45.0,486912,1,0.0054082805,1.7687764167785645,7.370779078453779,0.4986720085144043,0.0001,-0.005251276401395444,0.2,-0.07910300405637827,0.025634765625,-13.215874281153082,7600
1283.0,1713,0,45.0,487424,1,0.002566047,1.350193738937378,7.427806602790952,0.7021074295043945,0.0001,-0.004489303668378852,0.2,-0.07330528971215244,0.020263671875,-13.312404664903879,7608
1306.0,1428,0,45.0,487936,1,0.005574177,1.1630522012710571,4.636142272502184,0.8220330774784088,0.0001,-0.007257656820002012,0.2,-0.07975852351228241,0.03955078125,-12.93159298196435,7616
1362.0,1702,0,45.0,488448,1,0.0028573996,2.592986583709717,10.437645498663187,0.72411048412323,0.0001,-0.005030770342273172,0.2,-0.06136301071092021,0.014404296875,-12.838955132290721,7624
1356.0,1824,0,45.0,488960,1,0.015163199,2.2129077911376953,8.705991871654987,0.6596467792987823,0.0001,-0.008504813609761186,0.2,-0.06870841346972156,0.03125,-12.161807751953601,7632
1389.5,1636,0,45.0,489472,1,0.0059422688,3.4478609561920166,10.631741233170033,-0.1606602668762207,0.0001,-0.005078714093542658,0.2,-0.07662645899108611,0.02734375,-11.243936157170683,7640
1470.5,1780,0,45.0,489984,1,0.0055147964,2.6561570167541504,10.819760981947184,-0.03143918514251709,0.0001,-0.003337687929160893,0.2,-0.06331573725037742,0.02197265625,-10.776713331583887,7648
1497.0,2076,0,45.0,490496,1,0.0037323898,2.8247625827789307,9.653240809217095,-0.4782981872558594,0.0001,-0.0038038892307667993,0.2,-0.046364200905372854,0.0166015625,-9.758406418133527,7656
1447.0,1837,0,45.0,491008,1,0.0010755471,3.538935422897339,13.108694832772017,-0.09311497211456299,0.0001,-0.002408493121038191,0.2,-0.032172480030567385,0.0087890625,-8.604245296493172,7664
1427.5,1848,0,45.0,491520,1,0.004963456,1.3439429998397827,7.375391788780689,0.28756725788116455,0.0001,-0.0035711773998627905,0.2,-0.05832404909597244,0.015625,-7.646508862469346,7672
1404.5,1921,0,45.0,492032,1,0.0032309988,2.7861428260803223,6.15370655618608,-0.14995479583740234,0.0001,-0.005534819400054403,0.2,-0.04753120802342892,0.024169921875,-7.265669554062188,7680
1382.5,1278,0,45.0,492544,1,0.0064498293,0.5412953495979309,3.6491612372919917,-0.08432698249816895,0.0001,-0.005448607884318335,0.2,-0.05047815305442782,0.018310546875,-6.833773014582693,7688
1372.0,1834,0,45.0,493056,1,0.0050617657,1.3541820049285889,7.205054596066475,0.4396257996559143,0.0001,-0.007215454068500549,0.2,-0.051544588641263545,0.023681640625,-6.844986736867577,7696
1402.5,1767,0,45.0,493568,1,0.006219934,1.0016489028930664,5.444450218230486,0.6387826204299927,0.0001,-0.0060615466463787016,0.2,-0.04153694651904516,0.014404296875,-7.077714299429208,7704
1408.5,1666,0,45.0,494080,1,0.0058267354,2.930917501449585,5.9632474118843675,0.7523174583911896,0.0001,-0.006080984334403183,0.2,-0.050825243451981805,0.015869140625,-7.069931213688105,7712
1379.5,1854,0,45.0,494592,1,0.022136988,1.6530954837799072,11.342719298787415,0.6557232141494751,0.0001,-0.01228938666463364,0.2,-0.0595271174388472,0.02783203125,-7.337963391914964,7720
1436.5,1675,0,45.0,495104,1,0.0089882035,0.6956464052200317,2.6684651290997863,0.6933304667472839,0.0001,-0.008097910758806393,0.2,-0.0465580575473723,0.024658203125,-7.994572292491793,7728
1469.0,1733,0,45.0,495616,1,0.010718618,2.7189743518829346,5.23139479663223,0.29124975204467773,0.0001,-0.008097555604763329,0.2,-0.0606123384059174,0.033447265625,-9.333154966682196,7736
1459.0,1713,0,45.0,496128,1,0.006125316,2.9821343421936035,6.029550885781646,0.28520333766937256,0.0001,-0.007067057118547382,0.2,-0.06422424878110178,0.032470703125,-10.072833969071507,7744
1411.5,2050,0,45.0,496640,1,0.027719758,0.8437862396240234,3.0942628937773407,-0.1447521448135376,0.0001,-0.008491466265695635,0.2,-0.057388944187550806,0.031982421875,-10.612598778642713,7752
1351.0,1892,0,45.0,497152,1,0.0012641875,1.7643991708755493,4.305561114102602,0.3289383053779602,0.0001,-0.002927721601736266,0.2,-0.04341384658619063,0.0078125,-11.164396020136774,7760
1306.5,1910,0,45.0,497664,1,0.0040341993,1.6108113527297974,3.4805556144565344,-0.1805359125137329,0.0001,-0.0018415726808598265,0.2,-0.0386428662459366,0.01611328125,-11.725657119303941,7768
1148.5,2160,0,45.0,498176,1,0.0036219077,1.1220722198486328,2.4975167280063033,0.37459975481033325,0.0001,-0.004275335551938042,0.2,-0.042784204342751764,0.012451171875,-12.028047872893513,7776
1026.0,2060,0,45.0,498688,1,0.004965039,0.6682062149047852,2.1178733175620437,0.3045550584793091,0.0001,-0.0077591652880073525,0.2,-0.04514983695480623,0.0244140625,-12.742763989344239,7784
