raw/gen/time/total_timesteps,raw/gen/time/iterations,raw/gen/time/fps,raw/gen/rollout/ep_rew_mean,raw/gen/time/time_elapsed,raw/gen/rollout/ep_len_mean,raw/gen/train/clip_range,raw/gen/train/learning_rate,raw/gen/train/policy_gradient_loss,raw/gen/train/approx_kl,raw/gen/train/entropy_loss,raw/gen/train/n_updates,raw/gen/train/loss,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/explained_variance,raw/gen/train/value_loss,raw/gen/train/clip_fraction
167936,1,947,-390.5,0,5.43,0.2,0.0001,-0.003880980148096569,0.0116236955,-0.11950610869098455,2616,2.1567559242248535,-7.9304751088470224,0.47786569595336914,6.780479978770018,0.053955078125
168448,1,1145,-417.0,0,4.58,0.2,0.0001,-0.0050904599484056234,0.0113354055,-0.12762102964916267,2624,3.1987788677215576,-8.277258378341793,0.64516282081604,6.45659602060914,0.044189453125
168960,1,1153,-413.5,0,5.97,0.2,0.0001,-0.010442029248224571,0.010939853,-0.11950278721633367,2632,1.4927693605422974,-7.450349612757564,0.5769500732421875,6.445114236325026,0.073974609375
169472,1,1148,-402.5,0,5.58,0.2,0.0001,-0.00770116279454669,0.012428904,-0.09259921134798788,2640,4.497710227966309,-8.560770745705813,0.44340401887893677,9.970761083066463,0.04150390625
169984,1,1112,-475.5,0,5.8,0.2,0.0001,-0.006481632946815807,0.007333311,-0.1048007671488449,2648,2.072841167449951,-8.889999223109335,0.47561800479888916,8.377174343913794,0.054931640625
170496,1,934,-471.0,0,5.43,0.2,0.0001,-0.0022669075551675633,0.021573717,-0.11078434166847728,2656,2.882537841796875,-9.606787400655449,0.604509174823761,5.612686396576464,0.06787109375
171008,1,1153,-450.0,0,5.34,0.2,0.0001,-0.005064633442088962,0.0075631877,-0.09073341822659131,2664,5.718037128448486,-8.8956328179501,0.4369395971298218,9.292180210351944,0.041015625
171520,1,1126,-390.0,0,5.78,0.2,0.0001,-0.007392450839688536,0.009633678,-0.10935074571170844,2672,1.2346487045288086,-9.788648172486573,0.5607476830482483,7.069157836958766,0.05419921875
172032,1,1116,-391.5,0,5.56,0.2,0.0001,-0.004522763549175579,0.005514111,-0.08163585916918237,2680,1.3674836158752441,-9.156527358535676,0.616457462310791,4.716882532462478,0.0390625
172544,1,1119,-511.5,0,5.05,0.2,0.0001,-0.009162029444269137,0.008045744,-0.10885762883117422,2688,2.0210368633270264,-9.826252037286759,0.5510807037353516,6.116974895820022,0.054931640625
173056,1,1126,-411.0,0,4.92,0.2,0.0001,-0.004606639777193777,0.008841144,-0.07831357882241718,2696,2.2605793476104736,-8.321071629188955,0.420370876789093,9.740145722404122,0.0546875
173568,1,923,-389.0,0,5.11,0.2,0.0001,-0.0054372704471461475,0.007357807,-0.060295567109278636,2704,4.569875717163086,-7.830478489845991,0.47873449325561523,6.22834157384932,0.05029296875
174080,1,1140,-378.0,0,5.19,0.2,0.0001,-0.004780761217261897,0.0047654603,-0.05231540647946531,2712,1.896837592124939,-7.835839671697467,0.4992387890815735,6.045711190439761,0.037841796875
174592,1,1116,-333.0,0,5.73,0.2,0.0001,-0.002843799418769777,0.003204693,-0.06225603202619823,2720,2.049058675765991,-7.978564984239638,0.44188839197158813,4.354885269887745,0.02001953125
175104,1,1163,-380.0,0,5.63,0.2,0.0001,-0.003887486251187511,0.0044779647,-0.0789937982626725,2728,1.9805234670639038,-9.096774041764439,0.4381401538848877,9.08730543218553,0.02490234375
175616,1,1115,-438.5,0,4.99,0.2,0.0001,-0.002541948175348807,0.008614897,-0.046019840774533805,2736,4.644247531890869,-9.265001545548438,0.5173399448394775,8.2989352196455,0.018310546875
176128,1,1128,-421.5,0,4.95,0.2,0.0001,-0.0027581752074183896,0.0059057055,-0.050027793207846116,2744,3.915085554122925,-9.450440678279847,0.5544663369655609,5.97775793261826,0.016357421875
176640,1,912,-434.0,0,5.01,0.2,0.0001,-0.0030365521815838292,0.0015364779,-0.04657301139377523,2752,5.512452125549316,-9.187837930265815,0.47113239765167236,7.694088201969862,0.0146484375
177152,1,1098,-488.5,0,4.62,0.2,0.0001,-0.005864495709829498,0.006324598,-0.0660690810327651,2760,1.8753063678741455,-9.655251409504563,0.5974609553813934,4.4316108245402575,0.03125
177664,1,1051,-522.5,0,5.11,0.2,0.0001,-0.003136093760986114,0.00993986,-0.052310009850771166,2768,2.3436901569366455,-9.423327063806354,0.49043554067611694,6.700965126976371,0.02294921875
178176,1,1101,-491.0,0,4.68,0.2,0.0001,-0.0024218766411649995,0.0043187332,-0.04981545540795196,2776,1.3021076917648315,-9.110083911158144,0.5386998653411865,4.108805277384818,0.020263671875
178688,1,1080,-475.0,0,5.04,0.2,0.0001,-0.0023556149753858335,0.005799163,-0.0628211820294382,2784,0.7913000583648682,-8.66900064945221,0.44666361808776855,4.700227675028145,0.017822265625
179200,1,886,-416.5,0,4.82,0.2,0.0001,-0.005013326423068065,0.004755516,-0.0745113195880549,2792,1.3481132984161377,-9.042982580922544,0.550858736038208,4.116162622347474,0.028564453125
179712,1,1079,-432.0,0,5.35,0.2,0.0001,-0.0017773668150766753,0.006778733,-0.05209873107378371,2800,1.645039439201355,-8.725715435314923,0.4954390525817871,5.5276248678565025,0.021728515625
180224,1,1132,-408.5,0,5.45,0.2,0.0001,-0.004550219025986735,0.0061197863,-0.0698307991551701,2808,0.9971078038215637,-9.513533474765717,0.5160312950611115,4.508570251055062,0.01904296875
180736,1,1093,-377.0,0,5.81,0.2,0.0001,-0.00772135043189337,0.019413058,-0.11128002572513651,2816,4.38923454284668,-9.435441146288067,0.5244828164577484,5.987866424024105,0.04150390625
181248,1,1104,-450.0,0,5.19,0.2,0.0001,-0.003172681790601928,0.0038440516,-0.10290036922378931,2824,3.5718185901641846,-10.568645056355745,0.40153276920318604,7.365278996527195,0.025390625
181760,1,1106,-418.0,0,5.21,0.2,0.0001,-0.008320864806591999,0.010450725,-0.12435814569471404,2832,2.767545461654663,-11.333360835798084,0.5658367872238159,7.002016006037593,0.04248046875
182272,1,1093,-479.0,0,5.08,0.2,0.0001,-0.005131934511155123,0.0048164553,-0.10593951737973839,2840,8.546998977661133,-10.438742348905652,0.4932171106338501,13.442029368132353,0.032470703125
182784,1,1124,-396.0,0,5.34,0.2,0.0001,-0.007403936186165083,0.007961832,-0.10598693287465721,2848,1.8449962139129639,-10.741996887959539,0.6008629500865936,14.866049066185951,0.035888671875
183296,1,1137,-380.5,0,5.61,0.2,0.0001,-0.0032228827330982313,0.0040105493,-0.10770055744796991,2856,8.337983131408691,-12.044918087944389,0.5353884696960449,11.398614268749952,0.0263671875
183808,1,1099,-441.5,0,5.01,0.2,0.0001,-0.007959674192534294,0.0065264096,-0.14292593410937116,2864,5.364910125732422,-11.614749301709235,0.638442873954773,10.737787768244743,0.04052734375
184320,1,1097,-442.0,0,5.27,0.2,0.0001,-0.008074098423094256,0.0043742335,-0.15926883835345507,2872,7.5906500816345215,-9.36607578124851,0.4899049997329712,10.115532705560327,0.0400390625
184832,1,907,-483.0,0,5.06,0.2,0.0001,-0.009920315904309973,0.0064999284,-0.15226175903808326,2880,4.663185119628906,-10.691624595411122,0.5222225189208984,7.634673297405243,0.047119140625
185344,1,1085,-395.5,0,5.06,0.2,0.0001,-0.007928056940727402,0.007148444,-0.15620225796010345,2888,1.607706069946289,-10.116320078093558,0.5547525882720947,6.847527468577027,0.0439453125
185856,1,1089,-505.0,0,5.2,0.2,0.0001,-0.006688155757728964,0.0064866105,-0.16378613654524088,2896,4.046869277954102,-10.304601686522364,0.5804697871208191,8.267153115943074,0.04296875
186368,1,1064,-399.5,0,4.79,0.2,0.0001,-0.01573312172695296,0.01249889,-0.22382718353765085,2904,6.394906520843506,-10.424132732227445,0.5743849575519562,9.759194258600473,0.087646484375
186880,1,1113,-406.0,0,5.4,0.2,0.0001,-0.01148911651034723,0.017562825,-0.18165317655075341,2912,3.192164182662964,-10.146301224306226,0.5084109008312225,8.978160100057721,0.060302734375
187392,1,917,-429.0,0,6.11,0.2,0.0001,-0.009130798687692732,0.0079103615,-0.23479871137533337,2920,13.64919376373291,-9.962229378819465,0.5629541575908661,17.355952754616737,0.070556640625
187904,1,1042,-432.5,0,5.33,0.2,0.0001,-0.011075143680500332,0.004980617,-0.22847129765432328,2928,5.716444492340088,-9.223437589518726,0.5131289660930634,16.07803401350975,0.0458984375
188416,1,1094,-399.5,0,5.35,0.2,0.0001,-0.008496638336509932,0.004049294,-0.1732947745185811,2936,4.309604644775391,-8.95488180488348,0.5765979290008545,20.62352137453854,0.033935546875
188928,1,1089,-465.5,0,4.97,0.2,0.0001,-0.0108586702044704,0.006648899,-0.2049922677106224,2944,16.991100311279297,-7.585001615062356,0.6087926626205444,29.699930138885975,0.0576171875
189440,1,1096,-389.5,0,5.42,0.2,0.0001,-0.006602172092243563,0.005669133,-0.20714823331218213,2952,3.220921277999878,-9.129796135686338,0.2727048397064209,8.213288769125938,0.050537109375
189952,1,1068,-481.0,0,5.0,0.2,0.0001,-0.013262439177196939,0.013196402,-0.21270729776006192,2960,4.013633728027344,-9.309067296665162,0.6158638894557953,10.373913582414389,0.0673828125
190464,1,871,-453.5,0,5.17,0.2,0.0001,-0.010714817050029524,0.005797039,-0.21972280542831868,2968,2.630864381790161,-9.72494529761374,0.5795678794384003,6.218616783618927,0.077880859375
190976,1,1083,-461.0,0,5.54,0.2,0.0001,-0.008690364920767024,0.006112227,-0.20669008261756971,2976,9.692770957946777,-9.698555403929204,0.50621098279953,12.319171398878098,0.04541015625
191488,1,1112,-480.5,0,5.72,0.2,0.0001,-0.009491316177445697,0.010597338,-0.23957429884467274,2984,3.0758512020111084,-10.559921291060746,0.6452733278274536,8.882867025211453,0.055419921875
192000,1,1095,-443.0,0,5.47,0.2,0.0001,-0.013208478823798941,0.0075095915,-0.23008362925611436,2992,3.6841330528259277,-10.172887823954225,0.5816445350646973,10.961075201630592,0.057373046875
192512,1,1109,-541.5,0,5.06,0.2,0.0001,-0.011345182196237147,0.008706223,-0.28289636957924813,3000,9.631078720092773,-10.573490734435618,0.3109208941459656,12.509443735703826,0.063232421875
193024,1,919,-459.0,0,5.62,0.2,0.0001,-0.012238552590133622,0.01434706,-0.25453242065850645,3008,1.6833661794662476,-9.562112503442913,0.5579793453216553,7.674585315398872,0.0751953125
193536,1,1121,-375.0,0,6.06,0.2,0.0001,-0.009520257335680071,0.016647162,-0.25799371860921383,3016,3.049335479736328,-9.780166053939611,0.7040766477584839,5.150707981549203,0.081298828125
194048,1,1137,-406.5,0,5.81,0.2,0.0001,-0.013550968476920389,0.015455257,-0.2579763842513785,3024,4.081740856170654,-8.663735880032181,0.6411830484867096,9.938709750771523,0.087646484375
194560,1,1132,-431.0,0,5.17,0.2,0.0001,-0.01812198194966186,0.015427206,-0.23741112771676853,3032,3.653390645980835,-9.217132177725434,0.4946258068084717,6.196214922238141,0.09228515625
195072,1,1142,-465.5,0,5.85,0.2,0.0001,-0.006434536706365179,0.010164991,-0.22125648090150207,3040,2.707853078842163,-7.87545854408294,0.5985636711120605,10.800834029912949,0.06689453125
195584,1,1138,-402.5,0,5.64,0.2,0.0001,-0.015212809172226116,0.014480658,-0.2446177302626893,3048,2.539001941680908,-8.908306445069611,0.6106579005718231,5.196367132011801,0.0810546875
196096,1,890,-400.0,0,4.76,0.2,0.0001,-0.012403757929860149,0.012839869,-0.26311767275910825,3056,2.218068838119507,-8.475629881620407,0.6707642078399658,5.350566517561674,0.07470703125
196608,1,1121,-457.0,0,5.4,0.2,0.0001,-0.011312743969028816,0.009171095,-0.20684926566900685,3064,4.19443941116333,-6.874727465994656,0.552210658788681,8.6678252723068,0.054931640625
197120,1,1084,-396.5,0,5.25,0.2,0.0001,-0.009821783565712394,0.01137062,-0.2153957553091459,3072,2.8027048110961914,-8.065075522698463,0.5482060611248016,7.136348655447364,0.04931640625
197632,1,1100,-503.5,0,4.62,0.2,0.0001,-0.012098750055884011,0.024015523,-0.19621638138778508,3080,1.9988150596618652,-7.963075184002519,0.5359779894351959,5.312502319924533,0.085693359375
198144,1,1063,-393.5,0,4.88,0.2,0.0001,-0.012862601841334254,0.010726074,-0.18257141532376409,3088,2.1959497928619385,-8.141699165925383,0.605503112077713,5.419379148632288,0.078369140625
198656,1,933,-483.0,0,5.4,0.2,0.0001,-0.004910872168693459,0.035383664,-0.1983157825015951,3096,3.4824864864349365,-7.985634965747595,0.6395317614078522,7.301005074754357,0.07958984375
199168,1,1084,-435.5,0,4.89,0.2,0.0001,-0.012391318196023349,0.02705417,-0.15076439719996415,3104,2.2221508026123047,-9.6595305413194,0.6076533794403076,6.629242619499564,0.08935546875
199680,1,1105,-477.5,0,4.62,0.2,0.0001,-0.005706836214812938,0.010819186,-0.13211267106817104,3112,4.562314510345459,-9.12751846048981,0.5996507704257965,7.662452002987266,0.052001953125
200192,1,1089,-391.5,0,5.29,0.2,0.0001,-0.013843430762790376,0.015711576,-0.13480168103706092,3120,1.5991495847702026,-9.426905713416636,0.6230090856552124,4.513715443201363,0.07958984375
200704,1,1111,-429.5,0,5.25,0.2,0.0001,-0.006354290817398578,0.01657192,-0.13094773339980748,3128,3.627681255340576,-10.223864162117243,0.6190715730190277,5.750363626517355,0.06884765625
201216,1,1068,-462.0,0,5.06,0.2,0.0001,-0.006648544826020952,0.010558429,-0.13176414559711702,3136,12.232038497924805,-9.64022937744856,0.5813187062740326,13.593335025943816,0.053955078125
201728,1,920,-392.0,0,5.46,0.2,0.0001,-0.007483355788281187,0.011573827,-0.11411604861496016,3144,2.0450193881988525,-9.022141475006938,0.6167387664318085,5.556707236915827,0.054443359375
202240,1,1086,-423.0,0,5.62,0.2,0.0001,-0.005937378271482885,0.007257564,-0.10507264682382811,3152,2.9953482151031494,-8.896644579488784,0.5625235736370087,8.945002142339945,0.05615234375
202752,1,1152,-370.5,0,6.09,0.2,0.0001,-0.006077935369830811,0.0076863365,-0.09920313701150008,3160,3.9417548179626465,-8.706464381050319,0.540079265832901,18.089629594236612,0.036376953125
203264,1,1108,-434.0,0,5.81,0.2,0.0001,-0.005456428551042336,0.005247146,-0.1042532696883427,3168,10.433144569396973,-9.731093948353083,0.5238133668899536,20.402291480451822,0.036376953125
203776,1,1129,-418.5,0,6.19,0.2,0.0001,-0.0074098186087212525,0.00829621,-0.11057362164137885,3176,5.717223167419434,-10.540626416541636,0.4589390754699707,16.670318093150854,0.0498046875
204288,1,773,-433.5,0,6.14,0.2,0.0001,-0.007220108644105494,0.00658743,-0.10940231784479693,3184,5.167691230773926,-12.028222120627762,0.5973842442035675,10.585298452526331,0.040771484375
204800,1,1087,-407.5,0,5.68,0.2,0.0001,-0.006262539107410703,0.0050789514,-0.09551918733632192,3192,5.949993133544922,-12.399975000061096,0.6652655303478241,11.060272227972746,0.044921875
205312,1,1094,-530.5,0,5.12,0.2,0.0001,-0.009006348940602038,0.0130939875,-0.10902628423355054,3200,1.4346493482589722,-13.26100966449827,0.598530501127243,5.963744998909533,0.055419921875
205824,1,1103,-406.0,0,5.87,0.2,0.0001,-0.007214893623313401,0.012729328,-0.10032394880545326,3208,7.336445331573486,-12.470915138050914,0.5909110307693481,10.341538917273283,0.06201171875
206336,1,1109,-424.0,0,5.13,0.2,0.0001,-0.005897758819628507,0.0058288206,-0.09431975692859851,3216,1.5511927604675293,-11.635112035237253,0.6013657748699188,7.0773830926045775,0.044921875
206848,1,1172,-361.0,0,6.42,0.2,0.0001,-0.0046365943271666765,0.012180788,-0.10705988229892682,3224,2.7809295654296875,-10.698987134881317,0.7320208251476288,6.572468005120754,0.0458984375
207360,1,969,-337.0,0,6.83,0.2,0.0001,-0.008717396667634603,0.006732762,-0.10164828051347286,3232,7.991156101226807,-11.465634264945983,0.7126815915107727,9.917377354577184,0.0537109375
207872,1,1096,-479.0,0,5.81,0.2,0.0001,-0.005138150641869288,0.0049033957,-0.09535008878447115,3240,11.166768074035645,-10.870833339374512,0.5802797377109528,17.445482846349478,0.024658203125
208384,1,1155,-428.5,0,5.63,0.2,0.0001,-0.008835733053274453,0.010895367,-0.11048307054443285,3248,3.7346131801605225,-10.685625006705523,0.6173688173294067,5.386892502196133,0.051513671875
208896,1,1138,-447.0,0,6.09,0.2,0.0001,-0.004390783920825925,0.008189199,-0.09373755026899744,3256,1.0912564992904663,-9.67129447862506,0.6720396876335144,4.710580845363438,0.05078125
209408,1,1170,-343.0,0,6.36,0.2,0.0001,-0.006623785786359804,0.018712334,-0.10178698012896348,3264,1.2158887386322021,-9.644406744595617,0.7571736723184586,3.211458273231983,0.057373046875
209920,1,1144,-417.0,0,6.73,0.2,0.0001,0.0008295129082398489,0.011753218,-0.09453071320604067,3272,3.8508920669555664,-9.560353497806936,0.6730378270149231,6.526187835261226,0.04052734375
210432,1,925,-389.0,0,6.55,0.2,0.0001,-0.0009288304572692141,0.023986354,-0.10358234669911326,3280,1.5733771324157715,-9.549386268779635,0.5218201875686646,5.745073163881898,0.05322265625
210944,1,1078,-446.5,0,5.3,0.2,0.0001,-0.004941939067066414,0.0072518494,-0.10145304779871367,3288,1.829628825187683,-9.758005197420717,0.663633406162262,5.494080143049359,0.05419921875
211456,1,1165,-369.0,0,6.38,0.2,0.0001,-0.007030668588413391,0.00723244,-0.08182658829900902,3296,2.8674726486206055,-8.820374476891011,0.6132873594760895,4.986681597307324,0.045166015625
211968,1,1131,-358.0,0,6.68,0.2,0.0001,-0.007085967874445487,0.008710153,-0.0891618014575215,3304,5.945343017578125,-8.778937068358063,0.6453907787799835,8.713615221902728,0.0390625
212480,1,1123,-455.5,0,5.77,0.2,0.0001,-0.0057616718695499,0.027698038,-0.08890019315731479,3312,2.7627177238464355,-9.454875985085964,0.7021992802619934,6.6011298559606075,0.051025390625
212992,1,880,-403.0,0,5.72,0.2,0.0001,-0.00840118019550573,0.022984397,-0.10034736897796392,3320,1.5425711870193481,-10.40595190130174,0.5103354156017303,4.558571609668434,0.06591796875
213504,1,1153,-422.5,0,6.25,0.2,0.0001,-0.001812233396776719,0.019659521,-0.10868165647843853,3328,1.3713438510894775,-11.255427145548165,0.7137287557125092,4.497945314273238,0.081298828125
214016,1,1089,-481.0,0,5.56,0.2,0.0001,-0.00587566823742236,0.01125686,-0.09739019094558898,3336,2.7863693237304688,-11.51210599526763,0.7482958734035492,4.723249605856836,0.04638671875
214528,1,1154,-390.5,0,6.24,0.2,0.0001,-0.004555056162644178,0.02371259,-0.11327216526842676,3344,2.126795530319214,-10.721424408331513,0.8080156445503235,3.6413588849827647,0.09033203125
215040,1,1116,-360.0,0,6.46,0.2,0.0001,-0.004190608000499196,0.012481744,-0.08938548658625223,3352,1.8093849420547485,-11.165719792097807,0.7240088582038879,5.86211478151381,0.042724609375
215552,1,1168,-404.0,0,6.46,0.2,0.0001,-0.006344732828438282,0.009951431,-0.12378939359041397,3360,2.857736349105835,-11.884964777827262,0.678287535905838,3.6012616753578186,0.065673828125
216064,1,890,-459.0,0,5.05,0.2,0.0001,-0.009135809134022566,0.008762289,-0.11586023794370703,3368,2.1120352745056152,-11.585724235139788,0.703594446182251,6.195030637085438,0.063232421875
216576,1,1134,-408.0,0,6.08,0.2,0.0001,-0.01148398214718327,0.016992908,-0.12173244656878524,3376,2.2250871658325195,-10.395363283231854,0.7141545712947845,4.809405400417745,0.085693359375
217088,1,1099,-425.5,0,5.89,0.2,0.0001,-0.00839347788496525,0.009065711,-0.12591808754950762,3384,1.7639766931533813,-11.583986674584448,0.7297143340110779,4.776761965826154,0.07177734375
217600,1,1127,-416.5,0,5.15,0.2,0.0001,-0.01130154595739441,0.024555288,-0.11339007018250413,3392,1.8531177043914795,-10.670140728987754,0.6904594004154205,5.118441237136722,0.085693359375
218112,1,1093,-325.0,0,5.8,0.2,0.0001,-0.009138704364886507,0.009677444,-0.12852863152511418,3400,2.541994094848633,-10.460986383054406,0.6875471472740173,4.938809159211814,0.073974609375
218624,1,837,-419.5,0,5.0,0.2,0.0001,-0.007704735733568668,0.010508982,-0.11789334248169325,3408,3.6076571941375732,-9.744111903980375,0.6360990405082703,7.935219755396247,0.065185546875
219136,1,1123,-340.0,0,6.23,0.2,0.0001,-0.006035101869201753,0.00462218,-0.10764718531572726,3416,2.685436964035034,-9.203131705746054,0.5760632753372192,4.531757215037942,0.051513671875
219648,1,1127,-390.0,0,5.38,0.2,0.0001,-0.008298172630020417,0.010626258,-0.10003174537268933,3424,1.8056048154830933,-9.311308176964522,0.5373021066188812,8.822638913989067,0.0556640625
220160,1,1074,-421.0,0,4.78,0.2,0.0001,-0.005673970834322972,0.015652586,-0.0816731142840581,3432,1.101942777633667,-8.707020045816899,0.5379995405673981,8.021078260615468,0.040283203125
220672,1,1094,-522.5,0,4.34,0.2,0.0001,-0.008167499381670495,0.01117333,-0.08840468639391474,3440,2.7268564701080322,-9.578711871691048,0.4120149612426758,7.8652570666745305,0.046875
221184,1,1073,-434.0,0,5.29,0.2,0.0001,-0.008361220247024903,0.01150541,-0.08311425292049535,3448,1.0939810276031494,-9.273695594295859,0.5683770477771759,5.451405838131905,0.046875
221696,1,1146,-411.0,0,5.81,0.2,0.0001,-0.007085867920977762,0.010914859,-0.07576111173693789,3456,3.446389675140381,-10.150377132762223,0.5632282495498657,4.515436865389347,0.030517578125
222208,1,1099,-403.5,0,5.74,0.2,0.0001,-0.00807759647432249,0.012359758,-0.11463801765057724,3464,1.415547490119934,-11.74001663768664,0.6137794256210327,5.141167705878615,0.0390625
222720,1,1120,-463.5,0,5.11,0.2,0.0001,-0.012905096096801572,0.012790874,-0.1760500471573323,3472,1.6102286577224731,-11.357309798710048,0.6624100804328918,5.058964784257114,0.078369140625
223232,1,1068,-445.0,0,4.88,0.2,0.0001,-0.011100354786321986,0.013880163,-0.1860276170191355,3480,2.661320686340332,-11.790227164961397,0.6522490978240967,5.4486592169851065,0.083740234375
223744,1,1149,-443.5,0,5.59,0.2,0.0001,-0.009194447986374144,0.00983111,-0.18876762758009136,3488,4.2412519454956055,-11.460502211004496,0.6471211016178131,9.215504141524434,0.04931640625
224256,1,879,-371.5,0,5.27,0.2,0.0001,-0.006972103095904458,0.006663898,-0.18498748721322045,3496,2.2773020267486572,-11.123043166212737,0.48769670724868774,6.902755684219301,0.0419921875
224768,1,1158,-446.5,0,5.43,0.2,0.0001,-0.012446062624803744,0.006868664,-0.1864881188957952,3504,3.549028158187866,-9.975852946061641,0.5391020178794861,9.454747188836336,0.0576171875
225280,1,1047,-340.0,0,5.64,0.2,0.0001,-0.008631576703919563,0.010229215,-0.1634091814630665,3512,5.023744583129883,-10.050263325739651,0.5213467478752136,8.745395299047232,0.051513671875
225792,1,1140,-431.5,0,5.59,0.2,0.0001,-0.007146385793021182,0.005307317,-0.16324840945890173,3520,4.21509313583374,-9.175926536750048,0.524869829416275,6.604541132226586,0.038330078125
226304,1,1074,-497.0,0,4.71,0.2,0.0001,-0.004853618593188003,0.008089906,-0.16555832099402323,3528,3.6255714893341064,-8.838993080891669,0.6158774793148041,7.167397947050631,0.0458984375
226816,1,1130,-418.0,0,5.44,0.2,0.0001,-0.007373792184807826,0.005398647,-0.14019371746690013,3536,1.837222933769226,-7.890993277598173,0.5074659287929535,7.665000427514315,0.035400390625
227328,1,1101,-347.5,0,5.37,0.2,0.0001,-0.006080695355194621,0.0027953638,-0.1456522258813493,3544,2.075279712677002,-8.174063075594605,0.5453702509403229,6.254905566573143,0.03076171875
227840,1,1139,-359.0,0,5.78,0.2,0.0001,-0.006138783868664177,0.011667455,-0.17103522754041478,3552,2.824388265609741,-8.167658761125058,0.580171674489975,7.051410544663668,0.046875
228352,1,1074,-432.5,0,5.22,0.2,0.0001,-0.008698521451151464,0.0066580856,-0.13852869792026468,3560,1.6752018928527832,-8.66036372711882,0.5384545922279358,7.3410159992054105,0.046630859375
228864,1,1088,-356.5,0,5.13,0.2,0.0001,-0.004571838726405986,0.009440397,-0.13825378933688626,3568,2.5713088512420654,-9.249209344163537,0.5137398838996887,4.970823900774121,0.04052734375
229376,1,1124,-419.0,0,5.44,0.2,0.0001,-0.009047483112226473,0.014046351,-0.14342654671054333,3576,1.1022790670394897,-9.32612003840506,0.6413487493991852,4.924932943657041,0.060546875
229888,1,938,-394.0,0,5.55,0.2,0.0001,-0.004568336626107339,0.01389537,-0.12699178914772347,3584,5.333810329437256,-9.481086332220585,0.5593104958534241,7.715505564585328,0.042236328125
230400,1,1048,-423.5,0,5.15,0.2,0.0001,-0.0038702024903614074,0.003759454,-0.14725243602879345,3592,3.3853952884674072,-9.920093275718392,0.6270079910755157,7.1396047212183475,0.02880859375
230912,1,1052,-425.5,0,4.95,0.2,0.0001,-0.005785073823062703,0.006269998,-0.11678479617694393,3600,6.681628227233887,-10.139304299540818,0.5816298127174377,7.652635146863759,0.03515625
231424,1,1094,-394.0,0,5.3,0.2,0.0001,-0.007213789860543329,0.015703117,-0.15620564692653716,3608,2.4192681312561035,-10.438293886072934,0.6118907630443573,6.166479054838419,0.068359375
231936,1,1012,-439.5,0,4.82,0.2,0.0001,-0.007532015602919273,0.0096547585,-0.1456996125925798,3616,4.74254846572876,-10.64659290701151,0.5544072985649109,6.314908327534795,0.0400390625
232448,1,915,-497.5,0,5.23,0.2,0.0001,-0.00926541709486628,0.0133248195,-0.1586461385304574,3624,2.306983709335327,-9.637440604865551,0.6129753887653351,5.722413401119411,0.061767578125
232960,1,1131,-475.0,0,5.34,0.2,0.0001,-0.006519661008496769,0.0039823204,-0.14301570996758528,3632,1.7958660125732422,-9.666666910201311,0.6079331636428833,4.9753499291837215,0.041015625
233472,1,1172,-396.5,0,5.65,0.2,0.0001,-0.00798587100871373,0.007151066,-0.14989186057937331,3640,3.9942820072174072,-8.876017194502056,0.5952532887458801,8.12857693247497,0.053466796875
233984,1,1123,-423.5,0,5.47,0.2,0.0001,-0.007897015719208866,0.0107080825,-0.16383409168338403,3648,3.5688719749450684,-8.31728547250852,0.6224465668201447,9.159191271290183,0.057861328125
234496,1,1151,-387.5,0,6.1,0.2,0.0001,-0.006114109983172966,0.0049390486,-0.13414944213582203,3656,3.2713449001312256,-8.560936847627163,0.5297455787658691,8.807676710188389,0.035400390625
235008,1,1141,-411.5,0,5.57,0.2,0.0001,-0.004865637558395974,0.0038219078,-0.13582779112039134,3664,5.8682990074157715,-8.621943122185767,0.5283978283405304,9.09386539272964,0.034912109375
235520,1,964,-377.0,0,6.16,0.2,0.0001,-0.013348628803214524,0.014652057,-0.15227719559334219,3672,1.006450891494751,-9.533331848867238,0.5496809482574463,6.3058708794415,0.069091796875
236032,1,1142,-373.0,0,5.98,0.2,0.0001,-0.006305331286057481,0.008269934,-0.13955584907671437,3680,4.869609355926514,-9.845109173841774,0.62273308634758,8.288825185969472,0.03466796875
236544,1,1159,-376.0,0,5.63,0.2,0.0001,-0.01031692460674094,0.008605881,-0.15929002698976547,3688,3.388711929321289,-10.958922325409949,0.6688516438007355,7.367398893460631,0.054443359375
237056,1,1145,-376.5,0,5.34,0.2,0.0001,-0.007164462323999032,0.0077145384,-0.1524990006000735,3696,4.923251628875732,-11.810415078774094,0.6178281009197235,13.446905562654138,0.043701171875
237568,1,1158,-489.0,0,5.55,0.2,0.0001,-0.007227372952911537,0.01934344,-0.15997187234461308,3704,4.226666450500488,-12.082114901412279,0.6636195182800293,8.285831980407238,0.052978515625
238080,1,939,-505.0,0,5.62,0.2,0.0001,-0.005810965521959588,0.021536507,-0.19604817614890635,3712,1.783051609992981,-12.512417739052326,0.705165296792984,8.260433159768581,0.069580078125
238592,1,1142,-385.5,0,5.26,0.2,0.0001,-0.009778248975635506,0.014171951,-0.198915658518672,3720,1.8274719715118408,-12.476756174229086,0.6301348209381104,7.74382402561605,0.10009765625
