raw/gen/time/fps,raw/gen/time/total_timesteps,raw/gen/time/iterations,raw/gen/time/time_elapsed,raw/gen/rollout/ep_len_mean,raw/gen/rollout/ep_rew_mean,raw/gen/train/loss,raw/gen/train/explained_variance,raw/gen/train/n_updates,raw/gen/train/value_loss,raw/gen/train/entropy_loss,raw/gen/train/learning_rate,raw/gen/train/clip_range,raw/gen/train/policy_gradient_loss,raw/gen/train/clip_fraction,raw/gen/train/approx_kl,raw/gen/rollout/ep_rew_wrapped_mean
1970,38912,1,0,45.0,-221.0,105.05105590820312,-1.4185905456542969e-05,600,215.0048977136612,-1.03713639639318,0.0001,0.2,-0.005371726139856037,0.00927734375,0.0015874689,-107.22376171497628
1939,39424,1,0,45.0,-174.0,86.23200988769531,-1.2040138244628906e-05,608,159.2921962738037,-0.9997663632966578,0.0001,0.2,-0.007012107642367482,0.06005859375,0.0063067162,-106.05778731251135
1984,39936,1,0,45.0,-143.5,104.2413330078125,-1.1563301086425781e-05,616,218.01888346672058,-0.970063999760896,0.0001,0.2,-0.0193168762489222,0.16357421875,0.017553654,-103.37579153543338
1935,40448,1,0,45.0,-116.5,73.3714599609375,-8.225440979003906e-06,624,155.2610370516777,-0.9059196063317358,0.0001,0.2,-0.001996597507968545,0.058349609375,0.022286618,-101.42927427977324
1886,40960,1,0,45.0,-118.0,56.48567581176758,-6.794929504394531e-06,632,168.20702117681503,-0.8647641954012215,0.0001,0.2,-0.010476943898538593,0.126220703125,0.009677062,-100.05152523186058
1915,41472,1,0,45.0,-130.5,67.71098327636719,5.185604095458984e-06,640,134.26443654298782,-0.9178373189643025,0.0001,0.2,-0.005688991928764153,0.08056640625,0.012839048,-100.0995119887963
1369,41984,1,0,45.0,-79.5,40.91033172607422,8.64267349243164e-05,648,99.74305444955826,-0.8484596088528633,0.0001,0.2,-0.009080603558686562,0.034912109375,0.005304831,-101.43746479984372
1829,42496,1,0,45.0,-45.5,24.64051628112793,0.3164029121398926,656,59.011732682585716,-0.8059740266762674,0.0001,0.2,-0.008011686919417116,0.029541015625,0.0038619498,-98.79574377754703
1775,43008,1,0,45.0,-26.5,42.4135627746582,0.4151240587234497,664,99.02999031543732,-0.9116523386910558,0.0001,0.2,-0.0038875698955962434,0.006103515625,0.0031271027,-100.88188126370311
1897,43520,1,0,45.0,-36.5,27.471792221069336,0.24158716201782227,672,81.39064234495163,-0.9275849894620478,0.0001,0.2,-0.005929425416979939,0.03662109375,0.0069447523,-98.9414314407669
1972,44032,1,0,45.0,-43.5,46.07338333129883,0.469595730304718,680,130.65681186318398,-0.96959597337991,0.0001,0.2,-0.006525351156597026,0.00634765625,0.0036513018,-98.63376365549863
1806,44544,1,0,45.0,-64.5,34.25033950805664,0.5377976298332214,688,139.44398838281631,-0.9757300289347768,0.0001,0.2,-0.006724016340740491,0.000244140625,0.003367195,-97.95564010519534
1388,45056,1,0,45.0,-27.5,35.361209869384766,0.576650857925415,696,102.37443950772285,-0.9070734726265073,0.0001,0.2,-0.004110425892577041,0.001953125,0.0018452965,-97.22582336511464
1722,45568,1,0,45.0,-6.5,87.7513656616211,0.3874824047088623,704,148.24717339873314,-0.9700609934516251,0.0001,0.2,-0.007128009485313669,0.016357421875,0.0038389186,-94.62471226528287
1664,46080,1,0,45.0,6.5,44.404415130615234,0.46457624435424805,712,100.67008002102375,-0.9476505392231047,0.0001,0.2,-0.008332235978741664,0.020263671875,0.004742838,-93.63900478571654
1412,46592,1,0,45.0,43.5,13.237968444824219,0.5228047966957092,720,68.09286478161812,-0.9593677399680018,0.0001,0.2,-0.0089264560083393,0.03759765625,0.006425056,-94.32575123656541
2016,47104,1,0,45.0,45.0,19.549423217773438,0.49810653924942017,728,67.86254177987576,-0.9349453807808459,0.0001,0.2,-0.011344534061208833,0.046875,0.00569181,-93.83851878639311
1761,47616,1,0,45.0,49.5,48.94725036621094,0.535882294178009,736,117.84517073631287,-0.910233985632658,0.0001,0.2,-0.00966139096999541,0.0205078125,0.00646172,-93.94658844664693
1882,48128,1,0,45.0,32.0,36.172607421875,0.4590691328048706,744,84.66950276494026,-0.9202171904034913,0.0001,0.2,-0.004663479026930872,0.009521484375,0.0016041994,-94.6174294536002
1414,48640,1,0,45.0,96.0,19.771615982055664,0.7021999061107635,752,55.29755236208439,-0.9014312229119241,0.0001,0.2,-0.010971819294354646,0.031005859375,0.0063304435,-95.90134346427396
1920,49152,1,0,45.0,75.5,31.860830307006836,0.652347981929779,760,93.71863049268723,-0.8649810110218823,0.0001,0.2,-0.01022210927476408,0.04150390625,0.003782909,-93.72738826593384
1698,49664,1,0,45.0,89.0,43.212032318115234,0.43683040142059326,768,101.01788517832756,-0.8456046762876213,0.0001,0.2,-0.009757036830706056,0.03173828125,0.00553219,-94.68969916688279
1694,50176,1,0,45.0,126.5,25.048046112060547,0.535094827413559,776,101.56282931566238,-0.8532559690065682,0.0001,0.2,-0.013493728773028124,0.045654296875,0.005836771,-93.55717920755967
1716,50688,1,0,45.0,94.5,46.1660270690918,0.5264376401901245,784,120.21653726696968,-0.7926656724885106,0.0001,0.2,-0.011278898782620672,0.052978515625,0.0079549905,-91.75488483153283
1630,51200,1,0,45.0,129.5,41.55197525024414,0.50871741771698,792,104.23023840785027,-0.7772749462164938,0.0001,0.2,-0.0066260639650863595,0.00830078125,0.0045687617,-91.68648017184809
1862,51712,1,0,45.0,190.5,45.135379791259766,0.5156098008155823,800,101.50654304027557,-0.7347523248754442,0.0001,0.2,-0.010115534976648632,0.027099609375,0.00403858,-90.66237001888454
1358,52224,1,0,45.0,264.5,33.717124938964844,0.6321058869361877,808,79.14591285586357,-0.7251667692326009,0.0001,0.2,-0.009183537851640722,0.031982421875,0.003605844,-88.6406694130972
1787,52736,1,0,45.0,351.0,51.2327880859375,0.5226748883724213,816,94.7556711435318,-0.7021278757601976,0.0001,0.2,-0.012933184636494843,0.05126953125,0.0045781163,-88.02002209385857
1848,53248,1,0,45.0,397.5,22.663612365722656,0.5209712088108063,824,60.06321091204882,-0.6735865157097578,0.0001,0.2,-0.012244048346474301,0.0673828125,0.0077493675,-87.61309129822999
1974,53760,1,0,45.0,499.0,29.341209411621094,0.6233503222465515,832,64.31710924208164,-0.5773600188549608,0.0001,0.2,-0.012866575008956715,0.043701171875,0.00473499,-89.88254135718569
1822,54272,1,0,45.0,519.0,23.236173629760742,0.5436167418956757,840,74.86469820141792,-0.5424076595809311,0.0001,0.2,-0.006656849433056777,0.010498046875,0.0015412818,-88.82278332185
1892,54784,1,0,45.0,560.5,15.97722053527832,0.6313413381576538,848,61.081686437129974,-0.5581829554866999,0.0001,0.2,-0.008362999906239565,0.014404296875,0.0024656926,-90.51823315614834
1460,55296,1,0,45.0,671.5,22.164615631103516,0.6625570058822632,856,60.62369340658188,-0.5415082664694637,0.0001,0.2,-0.008691597016877495,0.02490234375,0.0038043046,-91.36956102030352
1653,55808,1,0,45.0,756.0,27.347131729125977,0.612267792224884,864,56.835547134280205,-0.5634060022421181,0.0001,0.2,-0.009616310271667317,0.05126953125,0.0053196778,-86.80115609372035
1828,56320,1,0,45.0,765.0,36.894439697265625,0.7191747426986694,872,69.20904210209846,-0.4896002667956054,0.0001,0.2,-0.010747587577498052,0.036865234375,0.0033936687,-84.49672251410783
1826,56832,1,0,45.0,808.5,42.37008285522461,0.6420907080173492,880,96.76657575368881,-0.4562113108113408,0.0001,0.2,-0.009185664428514428,0.052490234375,0.0057658167,-83.64796908417716
1705,57344,1,0,45.0,879.5,39.574893951416016,0.4922391176223755,888,92.42585957050323,-0.4643088954035193,0.0001,0.2,-0.008992779650725424,0.025634765625,0.004469059,-83.70563970649614
1994,57856,1,0,45.0,888.5,20.53939437866211,0.6252915561199188,896,68.18812416493893,-0.43799494788981974,0.0001,0.2,-0.007809378399542766,0.026123046875,0.0029090068,-83.37487745201216
1867,58368,1,0,45.0,921.0,24.642494201660156,0.677927702665329,904,62.28484871983528,-0.4097476564347744,0.0001,0.2,-0.01029529505467508,0.0419921875,0.0038912138,-83.71298199566081
1697,58880,1,0,45.0,1064.0,12.534622192382812,0.5596785843372345,912,51.10547921061516,-0.4138086214661598,0.0001,0.2,-0.00686057375423843,0.01708984375,0.0023784586,-84.61259935913607
1527,59392,1,0,45.0,1011.5,29.877544403076172,0.5980609953403473,920,52.701674073934555,-0.4230554203968495,0.0001,0.2,-0.013017455392400734,0.048828125,0.0043074004,-82.71437144143506
1596,59904,1,0,45.0,1053.5,30.14820671081543,0.7160685956478119,928,64.75277115404606,-0.4025837362278253,0.0001,0.2,-0.0077549206907860935,0.0322265625,0.0035558017,-85.61850498834625
1874,60416,1,0,45.0,1030.0,10.239965438842773,0.7076146006584167,936,40.05533830076456,-0.4268812651280314,0.0001,0.2,-0.007314791342651006,0.031982421875,0.0042893086,-87.46098754333332
1821,60928,1,0,45.0,1018.0,46.58983612060547,0.7134595513343811,944,76.55935454368591,-0.4151038595009595,0.0001,0.2,-0.009176234583719634,0.021484375,0.004122105,-89.09008279355243
1731,61440,1,0,45.0,1052.0,27.75543785095215,0.7419658303260803,952,81.1639349013567,-0.4096718255896121,0.0001,0.2,-0.013740054368099663,0.039794921875,0.004649723,-89.0482945824042
1824,61952,1,0,45.0,1051.5,34.79996871948242,0.726626068353653,960,69.44851595163345,-0.39052608143538237,0.0001,0.2,-0.006031103810528293,0.01025390625,0.0019738232,-86.80790861845017
1866,62464,1,0,45.0,1069.5,32.60527038574219,0.7880944162607193,968,68.46516664326191,-0.4311298958491534,0.0001,0.2,-0.007017299569270108,0.02294921875,0.0018575003,-85.48758265707642
2037,62976,1,0,45.0,1083.5,18.033052444458008,0.7960255146026611,976,61.4241706430912,-0.4212793509941548,0.0001,0.2,-0.005666264027240686,0.023681640625,0.0026154728,-85.47649886850267
1450,63488,1,0,45.0,1049.5,20.68413543701172,0.7736681997776031,984,58.35550421476364,-0.4306317367590964,0.0001,0.2,-0.010900295972533058,0.05078125,0.004340379,-86.16841317519545
1791,64000,1,0,45.0,1045.5,7.630744457244873,0.6178101897239685,992,54.93972408771515,-0.46753937122412026,0.0001,0.2,-0.012800087184587028,0.061279296875,0.005754671,-87.52658680263907
1993,64512,1,0,45.0,945.0,13.08133316040039,0.7623877227306366,1000,32.61562679708004,-0.49179274193011224,0.0001,0.2,-0.011058664807933383,0.07763671875,0.015948812,-88.22061380747705
2057,65024,1,0,45.0,949.0,17.07994270324707,0.7215212285518646,1008,45.65508161485195,-0.6098079013172537,0.0001,0.2,-0.018501233636925463,0.23876953125,0.02078559,-89.56918553613126
1792,65536,1,0,45.0,979.0,23.60670280456543,0.7106505334377289,1016,51.01691620051861,-0.647552274633199,0.0001,0.2,-0.0243080581058166,0.211181640625,0.018169545,-87.65295069038868
1828,66048,1,0,45.0,909.0,12.566229820251465,0.8058720827102661,1024,56.99186725914478,-0.5308557120151818,0.0001,0.2,-0.00974184301594505,0.04736328125,0.0076373974,-84.67711398100481
2044,66560,1,0,45.0,872.5,10.798493385314941,0.6827887892723083,1032,56.766834914684296,-0.48824923182837665,0.0001,0.2,-0.01491859280213248,0.108154296875,0.011608252,-82.95781238904223
1959,67072,1,0,45.0,856.5,13.290992736816406,0.7122508883476257,1040,86.25404495000839,-0.49774268781766295,0.0001,0.2,-0.01766785817744676,0.117431640625,0.0315819,-77.50342080624775
1474,67584,1,0,45.0,858.0,56.38328170776367,0.5107794404029846,1048,112.76757034659386,-0.38613593904301524,0.0001,0.2,-0.01454139112320263,0.06640625,0.012410074,-72.204100717064
1620,68096,1,0,45.0,892.0,20.093313217163086,0.26695942878723145,1056,92.99554634094238,-0.3424257301958278,0.0001,0.2,-0.010223408266028855,0.05517578125,0.009293965,-67.60504151126369
1981,68608,1,0,45.0,867.0,36.694881439208984,0.05393916368484497,1064,109.51288130879402,-0.35114894062280655,0.0001,0.2,-0.012870846410805825,0.062255859375,0.008646304,-61.95811178468168
2149,69120,1,0,45.0,921.5,50.916465759277344,0.07253336906433105,1072,154.25246912240982,-0.32662501209415495,0.0001,0.2,-0.01832551295228768,0.067626953125,0.009547044,-56.394070697156714
2061,69632,1,0,45.0,957.0,32.52143096923828,0.26101255416870117,1080,130.16284283995628,-0.2628231297712773,0.0001,0.2,-0.008458841170067899,0.0478515625,0.0046941666,-49.37718095342629
2068,70144,1,0,45.0,947.0,23.157615661621094,0.5405261516571045,1088,101.09822860360146,-0.2578373027499765,0.0001,0.2,-0.00773008078977,0.033935546875,0.003292086,-42.91255011283793
