raw/disc/disc_loss,raw/disc/n_expert,raw/disc/n_generated,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc
0.4315309226512909,256.0,256.0,0.7734375,0.8671875,0.4973300099372864,98,0.5,0.453125,0.8203125
0.44139808416366577,256.0,256.0,0.8203125,0.81640625,0.49618443846702576,99,0.5,0.501953125,0.818359375
0.4060622453689575,256.0,256.0,0.8125,0.87109375,0.4776444137096405,100,0.5,0.470703125,0.841796875
0.4011514186859131,256.0,256.0,0.87109375,0.80078125,0.45932722091674805,101,0.5,0.53515625,0.8359375
0.41966426372528076,256.0,256.0,0.89453125,0.72265625,0.47038108110427856,102,0.5,0.5859375,0.80859375
0.3932915925979614,256.0,256.0,0.88671875,0.7734375,0.469326376914978,103,0.5,0.556640625,0.830078125
0.40286073088645935,256.0,256.0,0.8984375,0.703125,0.4630816578865051,104,0.5,0.59765625,0.80078125
0.3668939769268036,256.0,256.0,0.87890625,0.79296875,0.4588121175765991,105,0.5,0.54296875,0.8359375
0.3598899841308594,256.0,256.0,0.890625,0.82421875,0.44445228576660156,106,0.5,0.533203125,0.857421875
0.3520125448703766,256.0,256.0,0.9140625,0.7734375,0.4385387599468231,107,0.5,0.5703125,0.84375
0.3966667652130127,256.0,256.0,0.91796875,0.7109375,0.473340779542923,108,0.5,0.603515625,0.814453125
0.36037176847457886,256.0,256.0,0.92578125,0.8046875,0.43311285972595215,109,0.5,0.560546875,0.865234375
0.33535367250442505,256.0,256.0,0.9140625,0.81640625,0.45499852299690247,110,0.5,0.548828125,0.865234375
0.38325995206832886,256.0,256.0,0.890625,0.72265625,0.47352325916290283,111,0.5,0.583984375,0.806640625
0.4333517551422119,256.0,256.0,0.87890625,0.66796875,0.46349042654037476,112,0.5,0.60546875,0.7734375
0.41618895530700684,256.0,256.0,0.86328125,0.671875,0.45523712038993835,113,0.5,0.595703125,0.767578125
0.41746389865875244,256.0,256.0,0.89453125,0.66796875,0.48529312014579773,114,0.5,0.61328125,0.78125
0.3875297009944916,256.0,256.0,0.85546875,0.74609375,0.45855265855789185,115,0.5,0.5546875,0.80078125
0.3982231616973877,256.0,256.0,0.85546875,0.7734375,0.4480646848678589,116,0.5,0.541015625,0.814453125
0.4328465163707733,256.0,256.0,0.8671875,0.69140625,0.45588189363479614,117,0.5,0.587890625,0.779296875
0.37377816438674927,256.0,256.0,0.82421875,0.828125,0.44912391901016235,118,0.5,0.498046875,0.826171875
0.3915688395500183,256.0,256.0,0.7890625,0.80078125,0.4737681746482849,119,0.5,0.494140625,0.794921875
0.4562437832355499,256.0,256.0,0.78125,0.71875,0.4855347275733948,120,0.5,0.53125,0.75
0.3955811858177185,256.0,256.0,0.81640625,0.79296875,0.4593222141265869,121,0.5,0.51171875,0.8046875
0.388954222202301,256.0,256.0,0.77734375,0.83203125,0.44109201431274414,122,0.5,0.47265625,0.8046875
0.41487395763397217,256.0,256.0,0.796875,0.79296875,0.443175733089447,123,0.5,0.501953125,0.794921875
0.4141864776611328,256.0,256.0,0.76171875,0.83203125,0.43939146399497986,124,0.5,0.46484375,0.796875
0.467620313167572,256.0,256.0,0.703125,0.74609375,0.4713062345981598,125,0.5,0.478515625,0.724609375
0.4943403899669647,256.0,256.0,0.70703125,0.765625,0.47151368856430054,126,0.5,0.470703125,0.736328125
0.43173786997795105,256.0,256.0,0.71875,0.79296875,0.43570590019226074,127,0.5,0.462890625,0.755859375
0.4693969786167145,256.0,256.0,0.69140625,0.8515625,0.4372473657131195,128,0.5,0.419921875,0.771484375
0.4740557372570038,256.0,256.0,0.74609375,0.80078125,0.45899492502212524,129,0.5,0.47265625,0.7734375
0.44520315527915955,256.0,256.0,0.67578125,0.8359375,0.4427703022956848,130,0.5,0.419921875,0.755859375
0.4620552659034729,256.0,256.0,0.67578125,0.85546875,0.4578065872192383,131,0.5,0.41015625,0.765625
0.5132274031639099,256.0,256.0,0.69140625,0.7265625,0.44802653789520264,132,0.5,0.482421875,0.708984375
0.4757147431373596,256.0,256.0,0.66015625,0.75,0.4707805812358856,133,0.5,0.455078125,0.705078125
0.5110093355178833,256.0,256.0,0.73046875,0.640625,0.47437310218811035,134,0.5,0.544921875,0.685546875
0.4862336218357086,256.0,256.0,0.77734375,0.7109375,0.45702964067459106,135,0.5,0.533203125,0.744140625
0.5133761167526245,256.0,256.0,0.75,0.6484375,0.4703047275543213,136,0.5,0.55078125,0.69921875
0.42576318979263306,256.0,256.0,0.75390625,0.82421875,0.4491921663284302,137,0.5,0.46484375,0.7890625
0.4871649146080017,256.0,256.0,0.7421875,0.69140625,0.46863579750061035,138,0.5,0.525390625,0.716796875
0.5025845766067505,256.0,256.0,0.73046875,0.69140625,0.47740429639816284,139,0.5,0.51953125,0.7109375
0.456470787525177,256.0,256.0,0.7421875,0.74609375,0.45388901233673096,140,0.5,0.498046875,0.744140625
0.4229310154914856,256.0,256.0,0.73046875,0.77734375,0.4462948739528656,141,0.5,0.4765625,0.75390625
0.4733065068721771,256.0,256.0,0.73046875,0.73828125,0.47945234179496765,142,0.5,0.49609375,0.734375
0.4912627339363098,256.0,256.0,0.7265625,0.671875,0.4673369526863098,143,0.5,0.52734375,0.69921875
0.5209547877311707,256.0,256.0,0.70703125,0.67578125,0.4718210697174072,144,0.5,0.515625,0.69140625
0.5122942328453064,256.0,256.0,0.703125,0.703125,0.471692830324173,145,0.5,0.5,0.703125
0.4310127794742584,256.0,256.0,0.69921875,0.83984375,0.451749712228775,146,0.5,0.4296875,0.76953125
0.43449485301971436,256.0,256.0,0.67578125,0.78125,0.4377642869949341,147,0.5,0.447265625,0.728515625
0.4959412217140198,256.0,256.0,0.67578125,0.765625,0.46253079175949097,148,0.5,0.455078125,0.720703125
0.4105224013328552,256.0,256.0,0.6875,0.84765625,0.43260592222213745,149,0.5,0.419921875,0.767578125
0.48772144317626953,256.0,256.0,0.7109375,0.78125,0.46468687057495117,150,0.5,0.46484375,0.74609375
0.4430553615093231,256.0,256.0,0.71875,0.8046875,0.4530154764652252,151,0.5,0.45703125,0.76171875
0.4624752104282379,256.0,256.0,0.68359375,0.828125,0.45748329162597656,152,0.5,0.427734375,0.755859375
0.3874659240245819,256.0,256.0,0.7421875,0.86328125,0.42875146865844727,153,0.5,0.439453125,0.802734375
0.42997997999191284,256.0,256.0,0.71484375,0.81640625,0.46108075976371765,154,0.5,0.44921875,0.765625
0.43730300664901733,256.0,256.0,0.73046875,0.78125,0.4441251754760742,155,0.5,0.474609375,0.755859375
0.4165801405906677,256.0,256.0,0.75390625,0.78125,0.46495330333709717,156,0.5,0.486328125,0.767578125
0.4467388987541199,256.0,256.0,0.703125,0.78515625,0.4562987685203552,157,0.5,0.458984375,0.744140625
0.43698105216026306,256.0,256.0,0.734375,0.828125,0.44898149371147156,158,0.5,0.453125,0.78125
0.5124524235725403,256.0,256.0,0.75390625,0.6875,0.4688466191291809,159,0.5,0.533203125,0.720703125
0.4894598424434662,256.0,256.0,0.72265625,0.7265625,0.46948736906051636,160,0.5,0.498046875,0.724609375
0.42310458421707153,256.0,256.0,0.75390625,0.828125,0.4536583423614502,161,0.5,0.462890625,0.791015625
0.4382498860359192,256.0,256.0,0.7109375,0.85546875,0.4683837890625,162,0.5,0.427734375,0.783203125
0.42542368173599243,256.0,256.0,0.77734375,0.7421875,0.4553660452365875,163,0.5,0.517578125,0.759765625
0.40479642152786255,256.0,256.0,0.81640625,0.76953125,0.4469558298587799,164,0.5,0.5234375,0.79296875
0.49033647775650024,256.0,256.0,0.765625,0.6796875,0.47513651847839355,165,0.5,0.54296875,0.72265625
0.44740042090415955,256.0,256.0,0.7734375,0.7265625,0.4486308693885803,166,0.5,0.5234375,0.75
0.3903474509716034,256.0,256.0,0.74609375,0.83203125,0.43030157685279846,167,0.5,0.45703125,0.7890625
0.47449180483818054,256.0,256.0,0.74609375,0.73828125,0.4721572995185852,168,0.5,0.50390625,0.7421875
0.3999329209327698,256.0,256.0,0.75390625,0.828125,0.4443703293800354,169,0.5,0.462890625,0.791015625
0.484048455953598,256.0,256.0,0.74609375,0.7421875,0.4743255376815796,170,0.5,0.501953125,0.744140625
0.457053542137146,256.0,256.0,0.73046875,0.76171875,0.47241300344467163,171,0.5,0.484375,0.74609375
0.44716542959213257,256.0,256.0,0.7578125,0.765625,0.45380306243896484,172,0.5,0.49609375,0.76171875
0.46248480677604675,256.0,256.0,0.78125,0.71875,0.47985029220581055,173,0.5,0.53125,0.75
0.4512556791305542,256.0,256.0,0.7109375,0.765625,0.45742833614349365,174,0.5,0.47265625,0.73828125
0.484730064868927,256.0,256.0,0.734375,0.75390625,0.46577468514442444,175,0.5,0.490234375,0.744140625
0.43035298585891724,256.0,256.0,0.76171875,0.78515625,0.44802621006965637,176,0.5,0.48828125,0.7734375
0.48451727628707886,256.0,256.0,0.71875,0.765625,0.4972583055496216,177,0.5,0.4765625,0.7421875
0.41572606563568115,256.0,256.0,0.75,0.8515625,0.466850221157074,178,0.5,0.44921875,0.80078125
0.4436938166618347,256.0,256.0,0.74609375,0.8125,0.45210468769073486,179,0.5,0.466796875,0.779296875
0.4118309020996094,256.0,256.0,0.74609375,0.8046875,0.44426077604293823,180,0.5,0.470703125,0.775390625
0.45029598474502563,256.0,256.0,0.7265625,0.7578125,0.46380460262298584,181,0.5,0.484375,0.7421875
0.4628720283508301,256.0,256.0,0.7265625,0.76953125,0.45498761534690857,182,0.5,0.478515625,0.748046875
0.49068960547447205,256.0,256.0,0.75390625,0.69140625,0.46802258491516113,183,0.5,0.53125,0.72265625
0.4248181879520416,256.0,256.0,0.765625,0.76953125,0.45300108194351196,184,0.5,0.498046875,0.767578125
0.442446231842041,256.0,256.0,0.75,0.73828125,0.4493499994277954,185,0.5,0.505859375,0.744140625
0.4415733218193054,256.0,256.0,0.8125,0.7890625,0.4634949862957001,186,0.5,0.51171875,0.80078125
0.465983122587204,256.0,256.0,0.7421875,0.76171875,0.4726147949695587,187,0.5,0.490234375,0.751953125
0.4437902867794037,256.0,256.0,0.78125,0.73828125,0.4371063709259033,188,0.5,0.521484375,0.759765625
0.4565044939517975,256.0,256.0,0.72265625,0.69140625,0.4556809663772583,189,0.5,0.515625,0.70703125
0.3797321319580078,256.0,256.0,0.8046875,0.796875,0.4324631989002228,190,0.5,0.50390625,0.80078125
0.3964899182319641,256.0,256.0,0.71484375,0.84375,0.4163269102573395,191,0.5,0.435546875,0.779296875
0.45093488693237305,256.0,256.0,0.75390625,0.75,0.46659475564956665,192,0.5,0.501953125,0.751953125
0.48481470346450806,256.0,256.0,0.703125,0.75390625,0.4459938406944275,193,0.5,0.474609375,0.728515625
0.4501834511756897,256.0,256.0,0.73046875,0.765625,0.4579470157623291,194,0.5,0.482421875,0.748046875
0.4155827760696411,256.0,256.0,0.80078125,0.80859375,0.4423096776008606,195,0.5,0.49609375,0.8046875
0.4455108344554901,256.0,256.0,0.7265625,0.80078125,0.4427494406700134,196,0.5,0.462890625,0.763671875
0.41425663232803345,256.0,256.0,0.75,0.86328125,0.4412645697593689,197,0.5,0.443359375,0.806640625
0.43019330501556396,256.0,256.0,0.69140625,0.78125,0.4407775402069092,198,0.5,0.455078125,0.736328125
0.4192095398902893,256.0,256.0,0.76953125,0.79296875,0.4421733617782593,199,0.5,0.48828125,0.78125
0.42713892459869385,256.0,256.0,0.74609375,0.7890625,0.42782363295555115,200,0.5,0.478515625,0.767578125
0.4604581892490387,256.0,256.0,0.76171875,0.7109375,0.4750775694847107,201,0.5,0.525390625,0.736328125
0.42142200469970703,256.0,256.0,0.75,0.8046875,0.4584372043609619,202,0.5,0.47265625,0.77734375
0.43085047602653503,256.0,256.0,0.75390625,0.77734375,0.43967506289482117,203,0.5,0.48828125,0.765625
0.4553116261959076,256.0,256.0,0.734375,0.76171875,0.4717801511287689,204,0.5,0.486328125,0.748046875
0.4215950667858124,256.0,256.0,0.74609375,0.828125,0.44932690262794495,205,0.5,0.458984375,0.787109375
0.4354807436466217,256.0,256.0,0.7109375,0.8203125,0.4567360281944275,206,0.5,0.4453125,0.765625
0.4327250123023987,256.0,256.0,0.7421875,0.75,0.46381688117980957,207,0.5,0.49609375,0.74609375
0.4168446660041809,256.0,256.0,0.734375,0.828125,0.4521961808204651,208,0.5,0.453125,0.78125
0.4733833372592926,256.0,256.0,0.734375,0.66796875,0.45947062969207764,209,0.5,0.533203125,0.701171875
0.4296160340309143,256.0,256.0,0.76953125,0.71875,0.4492163360118866,210,0.5,0.525390625,0.744140625
0.39516574144363403,256.0,256.0,0.73046875,0.83203125,0.4407191276550293,211,0.5,0.44921875,0.78125
0.42584937810897827,256.0,256.0,0.7265625,0.81640625,0.4558965265750885,212,0.5,0.455078125,0.771484375
0.43144893646240234,256.0,256.0,0.7890625,0.74609375,0.4727799892425537,213,0.5,0.521484375,0.767578125
0.45402613282203674,256.0,256.0,0.73046875,0.76953125,0.46492674946784973,214,0.5,0.48046875,0.75
0.4123021960258484,256.0,256.0,0.7734375,0.796875,0.43614229559898376,215,0.5,0.48828125,0.78515625
0.45432814955711365,256.0,256.0,0.7578125,0.68359375,0.4807528555393219,216,0.5,0.537109375,0.720703125
0.41194599866867065,256.0,256.0,0.73046875,0.7734375,0.4523364305496216,217,0.5,0.478515625,0.751953125
0.43278852105140686,256.0,256.0,0.77734375,0.72265625,0.43949058651924133,218,0.5,0.52734375,0.75
0.43774059414863586,256.0,256.0,0.7734375,0.6875,0.46009644865989685,219,0.5,0.54296875,0.73046875
0.4327937960624695,256.0,256.0,0.765625,0.75390625,0.4556332528591156,220,0.5,0.505859375,0.759765625
0.4776327311992645,256.0,256.0,0.78515625,0.6953125,0.4895782172679901,221,0.5,0.544921875,0.740234375
0.46675828099250793,256.0,256.0,0.75390625,0.6953125,0.4660062789916992,222,0.5,0.529296875,0.724609375
0.4043349027633667,256.0,256.0,0.7265625,0.77734375,0.4205414056777954,223,0.5,0.474609375,0.751953125
0.41881802678108215,256.0,256.0,0.75390625,0.765625,0.4461304843425751,224,0.5,0.494140625,0.759765625
0.4202069640159607,256.0,256.0,0.76953125,0.73046875,0.42569369077682495,225,0.5,0.51953125,0.75
0.4882415533065796,256.0,256.0,0.67578125,0.66015625,0.47144412994384766,226,0.5,0.5078125,0.66796875
0.42706289887428284,256.0,256.0,0.73046875,0.734375,0.4423538148403168,227,0.5,0.498046875,0.732421875
0.4195886254310608,256.0,256.0,0.70703125,0.7890625,0.41791006922721863,228,0.5,0.458984375,0.748046875
0.4845286011695862,256.0,256.0,0.6640625,0.73828125,0.46578070521354675,229,0.5,0.462890625,0.701171875
0.42710378766059875,256.0,256.0,0.703125,0.81640625,0.41045230627059937,230,0.5,0.443359375,0.759765625
0.367654412984848,256.0,256.0,0.68359375,0.92578125,0.3888922929763794,231,0.5,0.37890625,0.8046875
0.41905367374420166,256.0,256.0,0.6875,0.8046875,0.4496614634990692,232,0.5,0.44140625,0.74609375
0.4690346419811249,256.0,256.0,0.70703125,0.75,0.4701652228832245,233,0.5,0.478515625,0.728515625
0.4366770088672638,256.0,256.0,0.6953125,0.828125,0.4532279670238495,234,0.5,0.43359375,0.76171875
0.4402850270271301,256.0,256.0,0.6484375,0.7734375,0.4403672516345978,235,0.5,0.4375,0.7109375
0.48305055499076843,256.0,256.0,0.66796875,0.76171875,0.46965423226356506,236,0.5,0.453125,0.71484375
0.42659276723861694,256.0,256.0,0.6953125,0.8203125,0.44031840562820435,237,0.5,0.4375,0.7578125
0.44840022921562195,256.0,256.0,0.703125,0.796875,0.45519667863845825,238,0.5,0.453125,0.75
0.4514482319355011,256.0,256.0,0.671875,0.79296875,0.4346497654914856,239,0.5,0.439453125,0.732421875
0.41812828183174133,256.0,256.0,0.65234375,0.87890625,0.43778860569000244,240,0.5,0.38671875,0.765625
0.43752866983413696,256.0,256.0,0.75390625,0.7734375,0.44161614775657654,241,0.5,0.490234375,0.763671875
0.4200317859649658,256.0,256.0,0.72265625,0.765625,0.42869171500205994,242,0.5,0.478515625,0.744140625
0.4640166461467743,256.0,256.0,0.6875,0.73046875,0.4613325595855713,243,0.5,0.478515625,0.708984375
0.42905566096305847,256.0,256.0,0.71484375,0.828125,0.4405319094657898,244,0.5,0.443359375,0.771484375
0.41572698950767517,256.0,256.0,0.7421875,0.8359375,0.45556795597076416,245,0.5,0.453125,0.7890625
0.4310145378112793,256.0,256.0,0.74609375,0.7890625,0.4592670798301697,246,0.5,0.478515625,0.767578125
0.4019564092159271,256.0,256.0,0.80859375,0.79296875,0.4187481701374054,247,0.5,0.5078125,0.80078125
0.505203366279602,256.0,256.0,0.65625,0.7109375,0.45286786556243896,248,0.5,0.47265625,0.68359375
0.4116221070289612,256.0,256.0,0.7109375,0.85546875,0.41930171847343445,249,0.5,0.427734375,0.783203125
0.4651166796684265,256.0,256.0,0.6484375,0.82421875,0.4610404968261719,250,0.5,0.412109375,0.736328125
0.4149167537689209,256.0,256.0,0.65625,0.84375,0.45500025153160095,251,0.5,0.40625,0.75
0.40672460198402405,256.0,256.0,0.640625,0.92578125,0.44924110174179077,252,0.5,0.357421875,0.783203125
