mean/gen/train/clip_range,mean/gen/time/iterations,mean/gen/time/fps,mean/gen/train/clip_fraction,mean/gen/train/value_loss,mean/disc/disc_entropy,mean/gen/rollout/ep_rew_mean,mean/disc/disc_acc,mean/gen/train/learning_rate,mean/gen/train/entropy_loss,mean/disc/disc_loss,mean/gen/train/approx_kl,mean/gen/rollout/ep_len_mean,mean/gen/train/policy_gradient_loss,mean/disc/disc_acc_gen,mean/disc/n_generated,mean/gen/train/loss,mean/gen/train/n_updates,mean/disc/disc_proportion_expert_pred,mean/disc/n_expert,mean/disc/global_step,mean/gen/time/time_elapsed,mean/gen/time/total_timesteps,mean/disc/disc_acc_expert,mean/gen/train/explained_variance,mean/disc/disc_proportion_expert_true,mean/gen/rollout/ep_rew_wrapped_mean
0.2,1.0,1059.0,0.059326171875,3.7711932258680463,0.419139564037323,-434.5,0.833984375,0.0001,-0.12220539367990568,0.3687228858470917,0.007336421869695187,5.47,-0.01060720685927663,0.82421875,256.0,0.8766794800758362,5072.0,0.509765625,256.0,634.0,0.0,324608.0,0.84375,0.6882295608520508,0.5,-8.911654055463151
0.2,1.0,924.0,0.05029296875,6.829851862043142,0.4350335896015167,-362.5,0.796875,0.0001,-0.13552258640993387,0.43071433901786804,0.0070043145678937435,5.77,-0.009432036484213313,0.82421875,256.0,2.717893123626709,5080.0,0.47265625,256.0,635.0,0.0,325120.0,0.76953125,0.496262788772583,0.5,-9.094652312034741
0.2,1.0,1093.0,0.10693359375,6.872306687757373,0.42065349221229553,-266.0,0.84375,0.0001,-0.13281580171315,0.3794914484024048,0.02890828251838684,6.48,-0.013429504670057213,0.89453125,256.0,4.0691609382629395,5088.0,0.44921875,256.0,636.0,0.0,325632.0,0.79296875,0.6780280470848083,0.5,-9.656113059534691
0.2,1.0,1117.0,0.046142578125,4.880014534108341,0.4189671576023102,-422.5,0.80859375,0.0001,-0.1244985513476422,0.3992231786251068,0.007081104442477226,4.95,-0.0062752291560173035,0.8515625,256.0,1.5991641283035278,5096.0,0.45703125,256.0,637.0,0.0,326144.0,0.765625,0.6729315519332886,0.5,-11.157796224360354
0.2,1.0,1169.0,0.05419921875,7.677742361091077,0.4193142354488373,-400.0,0.818359375,0.0001,-0.09669806173769757,0.41014257073402405,0.011099711060523987,5.83,-0.009896747891616542,0.86328125,256.0,2.9289369583129883,5104.0,0.455078125,256.0,638.0,0.0,326656.0,0.7734375,0.504397839307785,0.5,-9.686149054248817
0.2,1.0,1116.0,0.068603515625,5.857666522264481,0.4122200608253479,-438.5,0.828125,0.0001,-0.10230113816214725,0.36489254236221313,0.007642282173037529,5.52,-0.008618110070528928,0.83203125,256.0,1.9649317264556885,5112.0,0.49609375,256.0,639.0,0.0,327168.0,0.82421875,0.6740389168262482,0.5,-9.74178856950719
0.2,1.0,1072.0,0.042724609375,6.380783334374428,0.39064162969589233,-485.5,0.833984375,0.0001,-0.10162338202644605,0.374203622341156,0.0044549331068992615,5.57,-0.006756444898201153,0.82421875,256.0,2.796097993850708,5120.0,0.509765625,256.0,640.0,0.0,327680.0,0.84375,0.5726680159568787,0.5,-9.096891473578289
0.2,1.0,895.0,0.0419921875,3.713642856106162,0.3837645947933197,-413.0,0.837890625,0.0001,-0.0952571371308295,0.3267768621444702,0.008190649561583996,5.32,-0.005475163176015485,0.8046875,256.0,1.681532621383667,5128.0,0.533203125,256.0,641.0,0.0,328192.0,0.87109375,0.5559325814247131,0.5,-9.434868621490896
0.2,1.0,1088.0,0.040283203125,10.856853635981679,0.38844355940818787,-299.5,0.798828125,0.0001,-0.0785483746585669,0.42559972405433655,0.005632615648210049,6.45,-0.0067210371198598295,0.8046875,256.0,5.773616313934326,5136.0,0.494140625,256.0,642.0,0.0,328704.0,0.79296875,0.37739694118499756,0.5,-8.420172478430905
0.2,1.0,1097.0,0.02783203125,10.036117555573583,0.41495734453201294,-320.0,0.783203125,0.0001,-0.08566175105806906,0.4297327995300293,0.003077850444242358,5.8,-0.005010856209992198,0.73828125,256.0,4.235609531402588,5144.0,0.544921875,256.0,643.0,0.0,329216.0,0.828125,0.5564461052417755,0.5,-8.64069868423976
0.2,1.0,1123.0,0.023681640625,13.298563051968813,0.39207378029823303,-308.5,0.79296875,0.0001,-0.09473670463194139,0.41442257165908813,0.0029049732256680727,6.29,-0.003363074702065205,0.7890625,256.0,5.585446834564209,5152.0,0.50390625,256.0,644.0,0.0,329728.0,0.796875,0.4096265435218811,0.5,-8.509199540968984
0.2,1.0,949.0,0.025634765625,7.667185749858618,0.40473148226737976,-291.0,0.7890625,0.0001,-0.06410322716692463,0.4361109733581543,0.003533588955178857,6.37,-0.0033627026132307947,0.78125,256.0,1.9415748119354248,5160.0,0.5078125,256.0,645.0,0.0,330240.0,0.796875,0.5613647699356079,0.5,-9.477519808094948
0.2,1.0,1091.0,0.0185546875,7.156421622261405,0.3855375051498413,-436.0,0.828125,0.0001,-0.07382708420118433,0.38081252574920654,0.003611903637647629,5.56,-0.003738691309990827,0.86328125,256.0,3.2438974380493164,5168.0,0.46484375,256.0,646.0,0.0,330752.0,0.79296875,0.5152304470539093,0.5,-10.250537487016992
0.2,1.0,952.0,0.039794921875,6.9174851924180984,0.36463940143585205,-385.5,0.79296875,0.0001,-0.07038318528066156,0.4462459087371826,0.0053696101531386375,5.67,-0.0042181423341389745,0.8671875,256.0,2.4564318656921387,5176.0,0.42578125,256.0,647.0,0.0,331264.0,0.71875,0.6363237202167511,0.5,-10.36651003330946
0.2,1.0,1148.0,0.01806640625,7.963832378387451,0.3728618025779724,-392.0,0.826171875,0.0001,-0.06440479938100907,0.3912707567214966,0.0017244083574041724,5.83,-0.004182663113169838,0.859375,256.0,4.988640785217285,5184.0,0.466796875,256.0,648.0,0.0,331776.0,0.79296875,0.6013577282428741,0.5,-10.687330222686287
0.2,1.0,1098.0,0.04638671875,7.494792012497783,0.3737254738807678,-407.0,0.8046875,0.0001,-0.0764146776709822,0.4026947617530823,0.012752847746014595,6.49,-0.005453028068586718,0.859375,256.0,4.460310459136963,5192.0,0.4453125,256.0,649.0,0.0,332288.0,0.75,0.5650842487812042,0.5,-9.974997129347175
0.2,1.0,1166.0,0.03125,11.3840954862535,0.38343310356140137,-343.0,0.828125,0.0001,-0.07410589651408372,0.38944607973098755,0.0030039334669709206,6.02,-0.0026816067183972336,0.8984375,256.0,7.011247634887695,5200.0,0.4296875,256.0,650.0,0.0,332800.0,0.7578125,0.5472568273544312,0.5,-11.208671010807157
0.2,1.0,1095.0,0.02490234375,7.1505293641239405,0.3884739875793457,-387.5,0.814453125,0.0001,-0.07748460689617787,0.4363146424293518,0.0033022842835634947,5.71,-0.0041338710361742415,0.8671875,256.0,3.2320852279663086,5208.0,0.447265625,256.0,651.0,0.0,333312.0,0.76171875,0.6275240778923035,0.5,-11.310568178431131
0.2,1.0,943.0,0.02685546875,5.877040843479335,0.3893798291683197,-397.5,0.8359375,0.0001,-0.07715268879837822,0.3808191418647766,0.008619595319032669,5.27,-0.0029867729572288226,0.91796875,256.0,2.970903158187866,5216.0,0.41796875,256.0,652.0,0.0,333824.0,0.75390625,0.6140867471694946,0.5,-10.922312104329468
0.2,1.0,1124.0,0.02587890625,5.918821328319609,0.3905864357948303,-334.0,0.845703125,0.0001,-0.06927785853622481,0.3641800284385681,0.005859002936631441,5.49,-0.001649774938414339,0.89453125,256.0,2.811903715133667,5224.0,0.451171875,256.0,653.0,0.0,334336.0,0.796875,0.4864944815635681,0.5,-10.712198859341443
0.2,1.0,1118.0,0.0419921875,7.164982215501368,0.39920884370803833,-472.5,0.845703125,0.0001,-0.07207517512142658,0.361551433801651,0.009365321137011051,5.14,-0.007254419924720423,0.8984375,256.0,3.26639461517334,5232.0,0.447265625,256.0,654.0,0.0,334848.0,0.79296875,0.5296849012374878,0.5,-9.737281206250191
0.2,1.0,1162.0,0.045654296875,3.208936281502247,0.3638124167919159,-401.5,0.873046875,0.0001,-0.06990648306236835,0.3289915919303894,0.011055968701839447,5.5,-0.004395278199808672,0.8984375,256.0,1.0984092950820923,5240.0,0.474609375,256.0,655.0,0.0,335360.0,0.84765625,0.44435495138168335,0.5,-9.062945250310003
0.2,1.0,1125.0,0.0439453125,8.49755861517042,0.3565354645252228,-466.5,0.859375,0.0001,-0.07268356449640123,0.31638211011886597,0.018337542191147804,4.81,-0.00236488769587595,0.8671875,256.0,4.680970668792725,5248.0,0.4921875,256.0,656.0,0.0,335872.0,0.8515625,0.4114118218421936,0.5,-9.720711811678484
0.2,1.0,1153.0,0.034912109375,5.635315961204469,0.40225887298583984,-367.5,0.857421875,0.0001,-0.06570559898682404,0.33709970116615295,0.018782328814268112,5.86,-0.004887590905127581,0.8828125,256.0,1.9393889904022217,5256.0,0.474609375,256.0,657.0,0.0,336384.0,0.83203125,0.6143286824226379,0.5,-9.128426352888345
0.2,1.0,1047.0,0.04296875,4.0835286024957895,0.3831769824028015,-349.0,0.865234375,0.0001,-0.07577748228504788,0.32288312911987305,0.007700343616306782,4.88,-0.004076412988069933,0.921875,256.0,1.5879096984863281,5264.0,0.443359375,256.0,658.0,0.0,336896.0,0.80859375,0.5843958556652069,0.5,-9.821507202305366
0.2,1.0,1136.0,0.026611328125,3.0815026834607124,0.37677377462387085,-403.5,0.861328125,0.0001,-0.05861469124647556,0.34310609102249146,0.009183814749121666,5.64,-0.005005681523471139,0.9296875,256.0,1.2324274778366089,5272.0,0.431640625,256.0,659.0,0.0,337408.0,0.79296875,0.6482615172863007,0.5,-9.63610890909098
0.2,1.0,1017.0,0.03515625,7.532865029759705,0.3526183068752289,-473.0,0.86328125,0.0001,-0.06761795307829743,0.3335864245891571,0.00903516449034214,4.64,-0.0032012252559070475,0.91796875,256.0,2.165971279144287,5280.0,0.4453125,256.0,660.0,0.0,337920.0,0.80859375,0.525653600692749,0.5,-10.064786259047686
0.2,1.0,1124.0,0.0380859375,6.5161955785006285,0.3621928095817566,-414.0,0.859375,0.0001,-0.07318607409251854,0.33139219880104065,0.008784567937254906,5.34,-0.005399196474172641,0.92578125,256.0,2.6894965171813965,5288.0,0.43359375,256.0,661.0,0.0,338432.0,0.79296875,0.47641175985336304,0.5,-9.951820299781394
0.2,1.0,1033.0,0.051513671875,3.8593810480087996,0.3569883406162262,-422.0,0.876953125,0.0001,-0.07004066392255481,0.3263472020626068,0.029839804396033287,5.22,-0.006283860093390103,0.9375,256.0,2.0688743591308594,5296.0,0.439453125,256.0,662.0,0.0,338944.0,0.81640625,0.5997336506843567,0.5,-10.26658212227514
0.2,1.0,918.0,0.040771484375,6.558355483226478,0.3614428639411926,-431.0,0.86328125,0.0001,-0.06506098669342464,0.3253733813762665,0.010650625452399254,5.1,-0.005013401994801825,0.89453125,256.0,0.870134711265564,5304.0,0.46875,256.0,663.0,0.0,339456.0,0.83203125,0.603838711977005,0.5,-10.68596844550222
0.2,1.0,1112.0,0.025634765625,9.499770848080516,0.34262552857398987,-385.5,0.861328125,0.0001,-0.06703833404026227,0.3272649645805359,0.003276712028309703,5.71,-0.004456937767827185,0.921875,256.0,4.114230632781982,5312.0,0.439453125,256.0,664.0,0.0,339968.0,0.80078125,0.5861252248287201,0.5,-10.16919100455474
0.2,1.0,1111.0,0.03076171875,9.438908888027072,0.328233540058136,-452.0,0.861328125,0.0001,-0.0673471829504706,0.3293308615684509,0.0045137288980185986,5.4,-0.004827624870813452,0.91796875,256.0,5.829258441925049,5320.0,0.443359375,256.0,665.0,0.0,340480.0,0.8046875,0.5115298926830292,0.5,-10.80673241919838
0.2,1.0,1125.0,0.033447265625,7.146666957065463,0.31809815764427185,-472.5,0.873046875,0.0001,-0.0692972005235788,0.3005588948726654,0.008607635274529457,5.3,-0.005374230255256407,0.921875,256.0,1.8669286966323853,5328.0,0.451171875,256.0,666.0,0.0,340992.0,0.82421875,0.5693075060844421,0.5,-10.459782470110804
0.2,1.0,1086.0,0.0341796875,5.819787531159818,0.30752629041671753,-465.5,0.869140625,0.0001,-0.07188147742999718,0.3068641126155853,0.0024153543636202812,4.54,-0.005465980924782343,0.89453125,256.0,1.5899837017059326,5336.0,0.474609375,256.0,667.0,0.0,341504.0,0.84375,0.6146984696388245,0.5,-11.213206492410972
0.2,1.0,903.0,0.0556640625,7.572584955021739,0.3301878571510315,-478.0,0.849609375,0.0001,-0.074610684561776,0.3216516971588135,0.005818538833409548,4.89,-0.00013978641436551698,0.890625,256.0,8.016861915588379,5344.0,0.458984375,256.0,668.0,0.0,342016.0,0.80859375,0.5084182620048523,0.5,-9.744269945975393
0.2,1.0,1155.0,0.02685546875,14.189621962606907,0.3140425682067871,-354.0,0.849609375,0.0001,-0.09683566351304762,0.3191033601760864,0.003644235897809267,6.29,-0.00304251855777693,0.89453125,256.0,8.510135650634766,5352.0,0.455078125,256.0,669.0,0.0,342528.0,0.8046875,0.6045349836349487,0.5,-10.187337875366211
0.2,1.0,1123.0,0.03564453125,9.207126909866929,0.32436153292655945,-393.5,0.84765625,0.0001,-0.07963960120105185,0.3287721872329712,0.007961127907037735,5.59,-0.005837946351675782,0.84765625,256.0,4.921014308929443,5360.0,0.5,256.0,670.0,0.0,343040.0,0.84765625,0.5084445774555206,0.5,-11.136991482172162
0.2,1.0,1133.0,0.016357421875,13.455098159611225,0.33262139558792114,-437.0,0.8359375,0.0001,-0.07540395065734629,0.3423367142677307,0.0029909717850387096,5.28,-0.003459717092482606,0.89453125,256.0,9.357905387878418,5368.0,0.44140625,256.0,671.0,0.0,343552.0,0.77734375,0.6119891107082367,0.5,-11.612907592356205
0.2,1.0,1132.0,0.039306640625,7.497509881854057,0.3070306181907654,-440.0,0.875,0.0001,-0.07948757281701546,0.2969197630882263,0.007304225582629442,5.88,-0.0065674785582814366,0.9375,256.0,4.7322916984558105,5376.0,0.4375,256.0,672.0,0.0,344064.0,0.8125,0.6031520068645477,0.5,-10.9426827410236
0.2,1.0,1109.0,0.027587890625,5.722962448373437,0.3037721514701843,-503.5,0.869140625,0.0001,-0.06903805937326979,0.3177569806575775,0.00422939658164978,4.64,-0.002265738912683446,0.9140625,256.0,1.6064634323120117,5384.0,0.455078125,256.0,673.0,0.0,344576.0,0.82421875,0.5840573012828827,0.5,-12.261011234065517
0.2,1.0,925.0,0.041015625,7.534979861229658,0.3020802438259125,-388.0,0.873046875,0.0001,-0.0950326677702833,0.3109498620033264,0.009508986957371235,5.32,-0.004600518142979126,0.921875,256.0,4.268923282623291,5392.0,0.451171875,256.0,674.0,0.0,345088.0,0.82421875,0.6295708417892456,0.5,-11.55052050575614
0.2,1.0,1127.0,0.02880859375,10.5029432233423,0.2854714095592499,-417.0,0.90234375,0.0001,-0.06848328188061714,0.24914121627807617,0.01380893774330616,5.25,-0.0021950576920062304,0.93359375,256.0,5.302233695983887,5400.0,0.46875,256.0,675.0,0.0,345600.0,0.87109375,0.5751716494560242,0.5,-12.216844869088382
0.2,1.0,1040.0,0.0283203125,10.240425003692508,0.299668550491333,-368.5,0.849609375,0.0001,-0.06926338905032026,0.3483884036540985,0.0029750289395451546,5.02,-0.0031503630707447883,0.8984375,256.0,3.302241086959839,5408.0,0.451171875,256.0,676.0,0.0,346112.0,0.80078125,0.606324166059494,0.5,-10.696513721570373
0.2,1.0,1148.0,0.034423828125,7.332099625840783,0.2997497022151947,-436.0,0.861328125,0.0001,-0.08329293122187664,0.31312668323516846,0.0036091411020606756,5.49,-0.004864196976996027,0.890625,256.0,3.2580673694610596,5416.0,0.470703125,256.0,677.0,0.0,346624.0,0.83203125,0.4773859977722168,0.5,-10.713665696773678
0.2,1.0,1118.0,0.023193359375,12.99575014039874,0.3189499080181122,-401.5,0.853515625,0.0001,-0.07141621329355985,0.3375087380409241,0.0047748275101184845,5.45,-0.002355311022256501,0.890625,256.0,3.076108694076538,5424.0,0.462890625,256.0,678.0,0.0,347136.0,0.81640625,0.516412228345871,0.5,-10.51635715524666
0.2,1.0,1132.0,0.038330078125,12.83086515031755,0.3031284809112549,-388.5,0.876953125,0.0001,-0.09373878472251818,0.2997981905937195,0.006786761339753866,5.75,-0.004848399854381569,0.8828125,256.0,6.6164445877075195,5432.0,0.494140625,256.0,679.0,0.0,347648.0,0.87109375,0.5392467677593231,0.5,-10.468833903390914
0.2,1.0,1099.0,0.041015625,4.586587980389595,0.2984556555747986,-443.5,0.8671875,0.0001,-0.0824789576290641,0.3070433437824249,0.010131428949534893,4.72,-0.008171215857146308,0.90625,256.0,0.9738844037055969,5440.0,0.4609375,256.0,680.0,0.0,348160.0,0.828125,0.5516963005065918,0.5,-10.755988541897386
0.2,1.0,1085.0,0.041015625,4.472812253981829,0.3044739365577698,-497.5,0.880859375,0.0001,-0.07396301715562004,0.29915568232536316,0.00985367875546217,4.82,-0.005091685277875513,0.94140625,256.0,2.02329158782959,5448.0,0.439453125,256.0,681.0,0.0,348672.0,0.8203125,0.6474075019359589,0.5,-10.731314051225782
0.2,1.0,1133.0,0.02197265625,10.92720416560769,0.3015913963317871,-476.0,0.869140625,0.0001,-0.0668539625548874,0.3027254343032837,0.0024073366075754166,5.6,-0.003047240308660548,0.96875,256.0,5.992039680480957,5456.0,0.400390625,256.0,682.0,0.0,349184.0,0.76953125,0.6200316548347473,0.5,-10.841645936798304
0.2,1.0,1101.0,0.03662109375,6.432862905785441,0.31264838576316833,-423.0,0.865234375,0.0001,-0.0847147739805223,0.30207520723342896,0.0065880436450243,5.71,-0.007211113457742613,0.91796875,256.0,3.8841445446014404,5464.0,0.447265625,256.0,683.0,0.0,349696.0,0.8125,0.5074571967124939,0.5,-10.285507488837466
0.2,1.0,1106.0,0.030029296875,6.017234053462744,0.3159152865409851,-451.0,0.884765625,0.0001,-0.0809852215461433,0.2901409864425659,0.009440897963941097,5.35,-0.004957196088071214,0.93359375,256.0,1.8160486221313477,5472.0,0.451171875,256.0,684.0,0.0,350208.0,0.8359375,0.6490119695663452,0.5,-12.155431937845425
0.2,1.0,751.0,0.02197265625,15.188987262547016,0.31493663787841797,-409.0,0.859375,0.0001,-0.07691301334125455,0.3168943226337433,0.005130070727318525,5.52,-0.002184900287829805,0.921875,256.0,5.970202445983887,5480.0,0.4375,256.0,685.0,0.0,350720.0,0.796875,0.5872425138950348,0.5,-11.564942788667977
0.2,1.0,1097.0,0.0439453125,10.959557089954615,0.3328495919704437,-369.0,0.818359375,0.0001,-0.08967520036094356,0.38153260946273804,0.009020105004310608,6.22,-0.006870198900287505,0.875,256.0,6.305670261383057,5488.0,0.443359375,256.0,686.0,0.0,351232.0,0.76171875,0.6771571934223175,0.5,-10.028426392823457
0.2,1.0,1089.0,0.02197265625,7.968683643266559,0.33205097913742065,-349.0,0.8203125,0.0001,-0.07217720412882045,0.3893144130706787,0.0039081331342458725,6.08,-0.004712029221991543,0.87109375,256.0,2.1222522258758545,5496.0,0.44921875,256.0,687.0,0.0,351744.0,0.76953125,0.5613442361354828,0.5,-10.864846230577678
0.2,1.0,1177.0,0.033447265625,11.019045654684305,0.336508184671402,-271.0,0.865234375,0.0001,-0.07336739591846708,0.3173680603504181,0.005809589754790068,7.11,-0.004172805776761379,0.90625,256.0,3.807288885116577,5504.0,0.458984375,256.0,688.0,0.0,352256.0,0.82421875,0.637190043926239,0.5,-11.568165843058377
0.2,1.0,1060.0,0.055419921875,5.87756173312664,0.3325417637825012,-476.0,0.85546875,0.0001,-0.09405694701126777,0.3065817356109619,0.018445461988449097,5.06,-0.008225954508816358,0.8984375,256.0,1.6947481632232666,5512.0,0.45703125,256.0,689.0,0.0,352768.0,0.8125,0.5949127674102783,0.5,-12.23415953132324
0.2,1.0,1107.0,0.0556640625,11.071761119179428,0.34287574887275696,-446.5,0.8671875,0.0001,-0.09973228580201976,0.32045918703079224,0.013741353526711464,5.29,-0.0040115739102475345,0.921875,256.0,2.133803129196167,5520.0,0.4453125,256.0,690.0,0.0,353280.0,0.8125,0.5421039760112762,0.5,-10.519022517586126
0.2,1.0,1055.0,0.036865234375,5.010783842764795,0.30708545446395874,-547.0,0.90234375,0.0001,-0.09068113035755232,0.2724558711051941,0.023433318361639977,4.88,-0.0023237166678882204,0.953125,256.0,1.699814796447754,5528.0,0.44921875,256.0,691.0,0.0,353792.0,0.8515625,0.5546410977840424,0.5,-10.81254974320531
0.2,1.0,1109.0,0.08642578125,6.350555754266679,0.3081168532371521,-419.5,0.87109375,0.0001,-0.11502073958399706,0.314068078994751,0.10052262246608734,5.17,-0.008846897595503833,0.90625,256.0,2.435115337371826,5536.0,0.46484375,256.0,692.0,0.0,354304.0,0.8359375,0.6037666499614716,0.5,-10.388082080222667
0.2,1.0,1074.0,0.041259765625,18.092302963137627,0.3293001055717468,-394.0,0.8359375,0.0001,-0.10529315912572201,0.36269065737724304,0.006555701605975628,5.31,-0.004180045911198249,0.87890625,256.0,5.855260372161865,5544.0,0.45703125,256.0,693.0,0.0,354816.0,0.79296875,0.5756617188453674,0.5,-11.065069017047062
0.2,1.0,1101.0,0.051025390625,8.123693484812975,0.32443273067474365,-447.5,0.8671875,0.0001,-0.10006835285457782,0.3079225718975067,0.009789744392037392,4.9,-0.009754312442964874,0.91796875,256.0,3.4387364387512207,5552.0,0.44921875,256.0,694.0,0.0,355328.0,0.81640625,0.5222413837909698,0.5,-10.111944683119654
0.2,1.0,1093.0,0.07275390625,14.441283512860537,0.2998010218143463,-389.0,0.84765625,0.0001,-0.1243534893146716,0.35013246536254883,0.011329889297485352,5.35,-0.00986352062318474,0.87890625,256.0,11.348689079284668,5560.0,0.46875,256.0,695.0,0.0,355840.0,0.81640625,0.6864505410194397,0.5,-10.789777561686932
0.2,1.0,941.0,0.052978515625,17.0658309571445,0.3201460838317871,-336.0,0.826171875,0.0001,-0.10545138295856304,0.3773583173751831,0.018871527165174484,6.56,-0.010945873684249818,0.859375,256.0,6.752283573150635,5568.0,0.466796875,256.0,696.0,0.0,356352.0,0.79296875,0.5752960443496704,0.5,-9.876083555407822
0.2,1.0,1078.0,0.082275390625,7.775307701900601,0.316980242729187,-465.0,0.8515625,0.0001,-0.14222668603179045,0.34964653849601746,0.014851384796202183,5.29,-0.009179956163279712,0.83203125,256.0,1.892074704170227,5576.0,0.51953125,256.0,697.0,0.0,356864.0,0.87109375,0.6027188897132874,0.5,-9.867745765931904
0.2,1.0,1115.0,0.087890625,12.479509092867374,0.3445292115211487,-384.0,0.8125,0.0001,-0.14796857556211762,0.39151623845100403,0.023132119327783585,5.6,-0.012123843203880824,0.8203125,256.0,5.330325126647949,5584.0,0.4921875,256.0,698.0,0.0,357376.0,0.8046875,0.6074959635734558,0.5,-10.480900722909718
0.2,1.0,1088.0,0.041748046875,20.504318241029978,0.3185722827911377,-327.0,0.83203125,0.0001,-0.12604749150341377,0.3749367892742157,0.0096054058521986,6.35,-0.008417887656833045,0.8359375,256.0,11.344403266906738,5592.0,0.49609375,256.0,699.0,0.0,357888.0,0.828125,0.5307756960391998,0.5,-10.083555534444749
0.2,1.0,1094.0,0.055908203125,10.361235160380602,0.33813437819480896,-475.5,0.783203125,0.0001,-0.15181457734433934,0.44075992703437805,0.013396577909588814,5.53,-0.006656331966951257,0.84375,256.0,1.698469877243042,5600.0,0.439453125,256.0,700.0,0.0,358400.0,0.72265625,0.43387913703918457,0.5,-11.147067536003888
0.2,1.0,889.0,0.0361328125,36.80391675978899,0.3414990305900574,-343.0,0.7890625,0.0001,-0.13144546683179215,0.41424697637557983,0.004031336400657892,6.37,-0.006996405063546263,0.828125,256.0,9.483457565307617,5608.0,0.4609375,256.0,701.0,0.0,358912.0,0.75,0.5152945518493652,0.5,-11.650624749846756
0.2,1.0,1115.0,0.06787109375,10.831349274143577,0.35331207513809204,-377.5,0.78125,0.0001,-0.14464986641542055,0.43785157799720764,0.016149397939443588,6.32,-0.010231183528958354,0.84375,256.0,1.915786623954773,5616.0,0.4375,256.0,702.0,0.0,359424.0,0.71875,0.5134942531585693,0.5,-9.769110299637541
0.2,1.0,1122.0,0.06396484375,12.989818880334496,0.358222633600235,-429.0,0.802734375,0.0001,-0.13392235693754628,0.38028931617736816,0.009064093232154846,6.35,-0.008312224133987911,0.8515625,256.0,1.8014494180679321,5624.0,0.451171875,256.0,703.0,0.0,359936.0,0.75390625,0.6898328959941864,0.5,-12.127603930979967
0.2,1.0,1116.0,0.053466796875,8.717789446935058,0.37151771783828735,-449.5,0.806640625,0.0001,-0.12857183284359053,0.3878912925720215,0.014237850904464722,6.08,-0.0050406246082275175,0.8828125,256.0,4.548742294311523,5632.0,0.423828125,256.0,704.0,0.0,360448.0,0.73046875,0.4337804913520813,0.5,-11.676594909578561
0.2,1.0,1106.0,0.072509765625,6.818905349820852,0.3806023597717285,-459.0,0.802734375,0.0001,-0.13999640112160705,0.38465261459350586,0.022735871374607086,5.28,-0.011784497401094995,0.87109375,256.0,2.431530475616455,5640.0,0.431640625,256.0,705.0,0.0,360960.0,0.734375,0.6637007892131805,0.5,-11.49627006101422
0.2,1.0,1115.0,0.054443359375,5.835669234395027,0.39602428674697876,-386.0,0.794921875,0.0001,-0.13227187294978648,0.39162641763687134,0.01305423118174076,5.9,-0.007702627950493479,0.80859375,256.0,2.582981824874878,5648.0,0.486328125,256.0,706.0,0.0,361472.0,0.78125,0.6648174524307251,0.5,-10.55193433497101
0.2,1.0,889.0,0.117919921875,4.258467852137983,0.40404021739959717,-434.0,0.8203125,0.0001,-0.13392825290793553,0.36475175619125366,0.02207855135202408,5.16,-0.012929100550536532,0.859375,256.0,2.1162540912628174,5656.0,0.4609375,256.0,707.0,0.0,361984.0,0.78125,0.543770968914032,0.5,-10.299275945220142
0.2,1.0,1062.0,0.093994140625,6.481343802064657,0.4158492386341095,-392.5,0.787109375,0.0001,-0.14856572600547224,0.4036281704902649,0.02478513866662979,5.78,-0.009246779118257109,0.78125,256.0,2.2678356170654297,5664.0,0.505859375,256.0,708.0,0.0,362496.0,0.79296875,0.6501598358154297,0.5,-9.463923016227781
0.2,1.0,1089.0,0.07568359375,6.086785736493766,0.41901692748069763,-416.5,0.826171875,0.0001,-0.14598406880395487,0.37386804819107056,0.019013188779354095,5.64,-0.010602404381643282,0.85546875,256.0,2.054164171218872,5672.0,0.470703125,256.0,709.0,0.0,363008.0,0.796875,0.5820332765579224,0.5,-9.481768411174416
0.2,1.0,1078.0,0.078125,6.739129085093737,0.4312204122543335,-445.5,0.81640625,0.0001,-0.12906479014782235,0.3803560733795166,0.023663248866796494,5.72,-0.012320134788751602,0.84765625,256.0,3.7033770084381104,5680.0,0.46875,256.0,710.0,0.0,363520.0,0.78515625,0.6717178821563721,0.5,-9.47864496666938
0.2,1.0,1101.0,0.076904296875,5.124976214952767,0.3951396942138672,-391.5,0.853515625,0.0001,-0.12639450299320742,0.3334243893623352,0.01807810738682747,5.67,-0.010259096176014282,0.875,256.0,1.0879048109054565,5688.0,0.478515625,256.0,711.0,0.0,364032.0,0.83203125,0.4458596110343933,0.5,-9.088778195418417
0.2,1.0,873.0,0.0703125,6.968999890610576,0.4215366840362549,-373.5,0.8203125,0.0001,-0.14149495848687366,0.3872072100639343,0.015276636928319931,5.73,-0.010777799107017927,0.80078125,256.0,3.7540390491485596,5696.0,0.51953125,256.0,712.0,0.0,364544.0,0.83984375,0.5729615092277527,0.5,-8.421704393960535
0.2,1.0,1071.0,0.072998046875,5.089725952595472,0.428197979927063,-470.5,0.8125,0.0001,-0.12712954328162596,0.3686262369155884,0.017257308587431908,4.81,-0.010193971541411884,0.84765625,256.0,3.3854422569274902,5704.0,0.46484375,256.0,713.0,0.0,365056.0,0.77734375,0.37823426723480225,0.5,-8.830444364733994
