raw/gen/time/time_elapsed,raw/gen/time/total_timesteps,raw/gen/time/iterations,raw/gen/time/fps,raw/gen/train/entropy_loss,raw/gen/train/clip_range,raw/gen/train/loss,raw/gen/train/n_updates,raw/gen/train/value_loss,raw/gen/train/learning_rate,raw/gen/train/explained_variance,raw/gen/train/clip_fraction,raw/gen/train/policy_gradient_loss,raw/gen/train/approx_kl,raw/gen/rollout/ep_rew_wrapped_mean
5,299008,2,697,-1.5975972592830658,0.2,98.67501068115234,725,390.5476547241211,0.00010460526315789475,0.0,0.0,-0.00012261478696018457,1.1416385e-05,-103.60438180088997
10,301056,3,584,-1.597487634420395,0.2,102.79409790039062,730,411.9942855834961,0.00010394736842105264,0.0,0.0,-0.00012267893180251122,1.952122e-05,-105.86281855106354
15,303104,4,542,-1.5973287999629975,0.2,93.24730682373047,735,365.8339874267578,0.00010328947368421054,0.0,0.0,-6.64507388137281e-05,9.590352e-06,-106.3531259047985
19,305152,5,519,-1.5975996375083923,0.2,99.17733001708984,740,397.15763397216796,0.00010263157894736843,1.1920928955078125e-07,0.0,-8.572690421715379e-05,9.272015e-06,-106.58282852888107
24,307200,6,508,-1.597990733385086,0.2,93.14564514160156,745,370.4391662597656,0.00010197368421052632,0.0,0.0,-3.1382020097225904e-05,4.1693274e-06,-105.20203359961509
28,309248,7,498,-1.5981391608715056,0.2,100.87191772460938,750,404.5104354858398,0.00010131578947368422,0.0,0.0,-3.714644117280841e-05,3.983383e-06,-106.92559725761413
33,311296,8,488,-1.5979836165905,0.2,100.47633361816406,755,397.0777191162109,0.00010065789473684211,0.0,0.0,-0.00013123302487656475,1.5057594e-05,-107.0153571164608
1,313344,1,1871,-1.5979350566864015,0.2,95.1413803100586,760,392.31300964355466,0.0001,0.0,0.0,-3.244347171857953e-05,7.690745e-06,-107.792177734375
5,315392,2,730,-1.598229718208313,0.2,99.33657836914062,765,409.94738616943357,0.000104375,-1.1920928955078125e-07,0.0,-4.6133995056152344e-05,4.0446466e-06,-107.8107730937004
10,317440,3,610,-1.598696917295456,0.2,105.39628601074219,770,438.22155303955077,0.00010375,0.0,0.0,-7.331788074225188e-05,6.9872476e-06,-109.30412444233895
14,319488,4,560,-1.5990619599819182,0.2,124.13687896728516,775,485.31201019287107,0.000103125,0.0,0.0,-3.0925078317523005e-05,3.4900731e-06,-112.08903662085532
19,321536,5,535,-1.599102908372879,0.2,115.40483856201172,780,452.39272155761716,0.00010250000000000001,0.0,0.0,-8.466492872685193e-05,1.0242249e-05,-113.3622183406353
23,323584,6,518,-1.5991236329078675,0.2,111.11089324951172,785,456.53705444335935,0.00010187500000000001,0.0,0.0,-0.00018153206910938026,2.2560678e-05,-114.6714106953144
28,325632,7,503,-1.5987028896808624,0.2,103.52388763427734,790,430.20782165527345,0.00010125,-1.1920928955078125e-07,0.0,-0.0003100129310041666,4.9447175e-05,-113.04324816584587
33,327680,8,494,-1.5978417456150056,0.2,114.46698760986328,795,446.1796600341797,0.000100625,0.0,0.0,-0.0001922100316733122,4.3569773e-05,-112.46294289946556
1,329728,1,1721,-1.5971091032028197,0.2,116.48970794677734,800,464.60738983154295,0.0001,-1.1920928955078125e-07,0.0,-0.00043696541106328366,9.482799e-05,-113.53586624264717
5,331776,2,704,-1.5960898756980897,0.2,119.72311401367188,805,481.4699279785156,0.00010416666666666667,-1.1920928955078125e-07,0.0,3.637392073869705e-05,4.110625e-06,-114.37186705112457
10,333824,3,582,-1.5964873135089874,0.2,124.046630859375,810,492.70858612060545,0.00010357142857142858,0.0,0.0,-3.2973033376038076e-05,3.255962e-06,-116.17351852476597
15,335872,4,543,-1.5968023657798767,0.2,117.04409790039062,815,477.13003692626955,0.00010297619047619048,0.0,0.0,-1.992788165807724e-05,1.7770508e-06,-116.22366628825665
19,337920,5,519,-1.5967267513275147,0.2,122.24756622314453,820,469.374934387207,0.00010238095238095239,0.0,0.0,-4.156739450991154e-05,6.8075315e-06,-116.1238608521223
24,339968,6,504,-1.5961006879806519,0.2,105.22032165527344,825,446.09350128173827,0.00010178571428571429,0.0,0.0,-9.54433111473918e-05,1.4697114e-05,-114.72910898685456
29,342016,7,493,-1.595707243680954,0.2,112.7626953125,830,446.325244140625,0.0001011904761904762,0.0,0.0,-7.957828929647804e-05,7.838738e-06,-112.9320754122734
33,344064,8,486,-1.5955631256103515,0.2,103.10460662841797,835,436.73510589599607,0.0001005952380952381,0.0,0.0,-0.00016253147041425108,2.588454e-05,-112.50901486635208
1,346112,1,1590,-1.594360786676407,0.2,118.06459045410156,840,480.98658294677733,0.0001,5.960464477539063e-08,0.0,-0.00028033109847456215,4.667291e-05,-112.81308981955051
5,348160,2,704,-1.5928196012973785,0.2,99.06485748291016,845,397.4208190917969,0.00010397727272727273,0.0,0.0,-0.0003118149703368545,6.656945e-05,-111.73683053433895
10,350208,3,586,-1.5914123237133027,0.2,103.17652893066406,850,414.21981658935545,0.00010340909090909091,0.0,0.0,-5.45920804142952e-05,1.4136749e-05,-110.56660749971867
15,352256,4,544,-1.590413236618042,0.2,113.79279327392578,855,461.38354034423827,0.0001028409090909091,0.0,0.0,-0.00012978771701455116,2.3300061e-05,-110.29199087262154
19,354304,5,519,-1.5889089763164521,0.2,111.19573211669922,860,419.7450180053711,0.00010227272727272727,-1.1920928955078125e-07,0.0,-0.00014638330321758986,3.0159921e-05,-110.30392438054085
24,356352,6,506,-1.5879318833351135,0.2,88.86531066894531,865,361.5228576660156,0.00010170454545454546,5.960464477539063e-08,0.0,-3.311607288196683e-05,7.862167e-06,-108.55135370612145
28,358400,7,496,-1.5876935303211213,0.2,109.92721557617188,870,431.76790008544924,0.00010113636363636364,0.0,0.0,-7.303232559934259e-05,7.0677197e-06,-107.28426534652709
33,360448,8,486,-1.5867269217967988,0.2,114.52039337158203,875,465.8577423095703,0.00010056818181818182,0.0,0.0,-0.000126643106341362,3.3604447e-05,-109.0761976402998
1,362496,1,1809,-1.5851374387741088,0.2,110.26448059082031,880,453.5824462890625,0.0001,5.960464477539063e-08,0.0,1.1385453399270773e-05,3.3229298e-06,-112.34006026268005
5,364544,2,711,-1.5835629642009734,0.2,100.94822692871094,885,395.22179412841797,0.00010380434782608695,5.960464477539063e-08,0.0,-0.0008612485835328698,0.000180086,-111.59155211269855
10,366592,3,592,-1.5807952880859375,0.2,93.59371948242188,890,374.27215881347655,0.0001032608695652174,-1.1920928955078125e-07,0.0,3.444594331085682e-05,1.51745335e-05,-107.48132684111596
14,368640,4,546,-1.5802563309669495,0.2,96.76869201660156,895,382.3956558227539,0.00010271739130434784,1.1920928955078125e-07,0.0,-0.00016250095795840026,1.9034196e-05,-104.87210570514202
19,370688,5,521,-1.578109335899353,0.2,93.04438018798828,900,386.5530746459961,0.00010217391304347827,0.0,0.0,-0.0005220236489549279,8.894593e-05,-104.71761097192764
24,372736,6,508,-1.5747372090816498,0.2,71.56777954101562,905,314.6398101806641,0.0001016304347826087,0.0,0.0,-0.00010677475947886705,4.394329e-05,-102.78354687333108
28,374784,7,498,-1.5742488205432892,0.2,94.07649993896484,910,357.4736923217773,0.00010108695652173914,0.0,0.0,-0.00013399752788245678,1.67166e-05,-101.2123084896803
33,376832,8,491,-1.5745084404945373,0.2,91.5174560546875,915,372.80112609863284,0.00010054347826086958,-1.1920928955078125e-07,0.0,-5.730829434469342e-05,1.0439515e-05,-101.34263836324214
1,378880,1,1496,-1.5736505329608916,0.2,98.32658386230469,920,395.93444366455077,0.0001,-1.1920928955078125e-07,0.0,-2.9139476828277112e-05,4.3538457e-06,-104.67783872127534
6,380928,2,661,-1.5738229691982268,0.2,84.42699432373047,925,337.78627319335936,0.00010364583333333334,-1.1920928955078125e-07,0.0,-7.212269119918346e-05,8.178467e-06,-103.13907466053962
10,382976,3,562,-1.5741619050502778,0.2,84.70892333984375,930,328.6694396972656,0.000103125,0.0,0.0,-7.825666107237339e-05,1.2811302e-05,-102.46379477262496
16,385024,4,509,-1.5739051878452301,0.2,78.59248352050781,935,316.28300018310546,0.00010260416666666667,-1.1920928955078125e-07,0.0,-0.00018871005158871412,2.3812783e-05,-99.07077365875244
21,387072,5,482,-1.572275733947754,0.2,86.1095962524414,940,353.7615005493164,0.00010208333333333334,-1.1920928955078125e-07,0.0,-0.00014394116587936878,2.001421e-05,-99.49356604158878
25,389120,6,475,-1.5707278788089751,0.2,86.94475555419922,945,326.27061614990237,0.00010156250000000001,5.960464477539063e-08,0.0,-0.00038164209108799697,6.5762404e-05,-99.99793408334256
30,391168,7,468,-1.5665993213653564,0.2,79.11570739746094,950,330.2850006103516,0.00010104166666666667,0.0,0.0,-0.0004454688634723425,9.202381e-05,-99.32285222649574
35,393216,8,463,-1.5648727297782898,0.2,81.53546142578125,955,333.3782272338867,0.00010052083333333335,0.0,0.0,-0.0007004178129136563,9.92314e-05,-99.63238489687443
1,395264,1,1643,-1.564490693807602,0.2,92.15025329589844,960,362.14985809326174,0.0001,5.960464477539063e-08,0.0,-0.0001637795940041542,3.6688405e-05,-100.46136363327503
5,397312,2,694,-1.56229989528656,0.2,85.24899291992188,965,356.4205657958984,0.00010350000000000001,0.0,0.0,-0.00023613409139215945,4.17986e-05,-101.65456002950668
10,399360,3,586,-1.559331750869751,0.2,73.21265411376953,970,297.6761932373047,0.00010300000000000001,-1.1920928955078125e-07,0.0,-0.0006015191087499261,0.0001026642,-100.6757028657198
15,401408,4,541,-1.5560878813266754,0.2,71.820068359375,975,277.7204345703125,0.00010250000000000001,1.1920928955078125e-07,0.0,-8.977632969617844e-05,3.480623e-05,-97.47951279640198
19,403456,5,518,-1.5543245315551757,0.2,75.17749786376953,980,299.14715270996095,0.00010200000000000001,-2.384185791015625e-07,0.0,-0.00035769345704466103,4.1826657e-05,-95.65707868754863
24,405504,6,504,-1.5540268063545226,0.2,83.17017364501953,985,326.2329895019531,0.0001015,5.960464477539063e-08,0.0,-8.545683231204748e-05,2.2889843e-05,-96.4054409211874
28,407552,7,496,-1.5534326553344726,0.2,70.23001861572266,990,274.65042877197266,0.000101,0.0,0.0,-0.0004273754544556141,7.15036e-05,-96.7125102597475
33,409600,8,489,-1.5489421546459199,0.2,74.70157623291016,995,301.4599853515625,0.0001005,-1.1920928955078125e-07,0.0,-5.105005693621934e-05,4.943114e-05,-96.59632146179676
1,411648,1,1556,-1.54838507771492,0.2,63.0418701171875,1000,260.53608856201174,0.0001,1.1920928955078125e-07,0.0,-0.00017655857373028995,2.7215254e-05,-94.50763500213623
5,413696,2,683,-1.549805361032486,0.2,74.43175506591797,1005,297.45020599365233,0.00010336538461538462,0.0,0.0,1.1875992640852928e-05,5.3849362e-06,-94.94024625599384
10,415744,3,573,-1.5488871097564698,0.2,83.00025939941406,1010,324.17533721923826,0.00010288461538461539,1.1920928955078125e-07,0.0,-2.4786836002022027e-05,4.584639e-06,-97.07098610460758
15,417792,4,534,-1.5502961158752442,0.2,67.9139633178711,1015,287.1855987548828,0.00010240384615384616,0.0,0.0,-0.00028445220086723564,5.2495656e-05,-99.0193567609787
20,419840,5,509,-1.549616312980652,0.2,80.59091186523438,1020,316.885969543457,0.00010192307692307694,0.0,0.0,-0.00019856423605233431,2.9536925e-05,-99.52362558364868
24,421888,6,496,-1.5485144019126893,0.2,76.77395629882812,1025,308.771240234375,0.00010144230769230769,-1.1920928955078125e-07,0.0,1.0545854456722736e-05,8.445699e-06,-98.89157984733582
29,423936,7,487,-1.5484004497528077,0.2,75.5452880859375,1030,295.7722396850586,0.00010096153846153846,0.0,0.0,-7.576923817396164e-05,9.135401e-06,-98.79033928155899
34,425984,8,476,-1.5472734570503235,0.2,85.39984893798828,1035,325.6691955566406,0.00010048076923076924,1.1920928955078125e-07,0.0,-0.0002907113637775183,4.9514172e-05,-99.48887407541275
1,428032,1,1666,-1.5449850797653197,0.2,78.20084381103516,1040,311.231867980957,0.0001,0.0,0.0,-6.870509823784233e-05,2.4335226e-05,-99.43926105439662
5,430080,2,707,-1.5435110330581665,0.2,74.23310089111328,1045,309.65952758789064,0.00010324074074074075,-1.1920928955078125e-07,0.0,-1.704521710053086e-05,6.7696383e-06,-100.74404262423515
10,432128,3,586,-1.5426175236701964,0.2,83.15658569335938,1050,328.97178039550784,0.00010277777777777778,1.1920928955078125e-07,0.0,-0.00013617175864055753,1.9963743e-05,-101.86513000369072
15,434176,4,536,-1.541680645942688,0.2,72.62498474121094,1055,290.60863342285154,0.00010231481481481482,1.1920928955078125e-07,0.0,-0.00020212584640830756,2.7287984e-05,-100.76127806901931
19,436224,5,515,-1.5402778744697572,0.2,80.17088317871094,1060,329.48911743164064,0.00010185185185185186,0.0,0.0,-0.00021134965354576706,3.551168e-05,-101.82296602547169
24,438272,6,502,-1.5400189399719237,0.2,64.08660888671875,1065,256.28879776000974,0.00010138888888888889,0.0,0.0,-0.00025213712360709905,5.0824747e-05,-98.83784122109414
29,440320,7,491,-1.539987897872925,0.2,76.06753540039062,1070,303.8749526977539,0.00010092592592592594,0.0,0.0,-0.00029110738541930913,5.7182973e-05,-99.59364483833313
33,442368,8,485,-1.5400766134262085,0.2,79.75867462158203,1075,324.1619155883789,0.00010046296296296296,0.0,0.0,-2.6678363792598247e-05,1.0949036e-05,-100.260548183918
1,444416,1,1522,-1.540020126104355,0.2,83.88055419921875,1080,333.16050872802737,0.0001,1.1920928955078125e-07,0.0,1.0631140321493149e-05,2.4098845e-06,-102.58980152726173
5,446464,2,694,-1.539262092113495,0.2,80.38025665283203,1085,330.28342590332034,0.000103125,0.0,0.0,-6.937787402421236e-05,1.2490345e-05,-104.31227875769139
10,448512,3,580,-1.539608883857727,0.2,86.4004898071289,1090,339.7548065185547,0.00010267857142857143,0.0,0.0,-5.2798126125708224e-05,8.001778e-06,-105.78130786657333
15,450560,4,538,-1.540946763753891,0.2,73.9243392944336,1095,296.8557861328125,0.00010223214285714287,5.960464477539063e-08,0.0,-0.00019964526873081923,4.616694e-05,-105.23684744238854
19,452608,5,516,-1.5429648995399474,0.2,70.82825469970703,1100,285.39123992919923,0.00010178571428571429,0.0,0.0,-9.952604304999113e-05,2.8275797e-05,-102.82663351893424
24,454656,6,497,-1.543344259262085,0.2,76.1938705444336,1105,321.2244018554687,0.00010133928571428571,0.0,0.0,-7.271859794855118e-06,7.771043e-06,-102.35071858406067
29,456704,7,488,-1.543587291240692,0.2,73.61436462402344,1110,306.2741638183594,0.00010089285714285715,0.0,0.0,-0.00028711529448628427,5.71328e-05,-102.62164644241334
34,458752,8,481,-1.5409359514713288,0.2,73.73384857177734,1115,302.07031402587893,0.00010044642857142857,2.384185791015625e-07,0.0,-0.00026220509316772224,5.2697025e-05,-103.32643176317215
1,460800,1,1480,-1.537919294834137,0.2,81.17818450927734,1120,319.38950500488284,0.0001,1.1920928955078125e-07,0.0,-0.00017177655827254056,4.186202e-05,-103.66110919713974
6,462848,2,674,-1.5357945382595062,0.2,80.13290405273438,1125,322.3016723632812,0.00010301724137931034,1.1920928955078125e-07,0.0,-0.00010228668106719852,2.6545604e-05,-104.6167381286621
10,464896,3,568,-1.5354902505874635,0.2,86.5484848022461,1130,340.01998748779295,0.00010258620689655173,0.0,0.0,1.73104926943779e-06,9.532756e-06,-106.41672849535942
15,466944,4,528,-1.5349189937114716,0.2,88.72722625732422,1135,366.52530059814455,0.00010215517241379311,1.1920928955078125e-07,0.0,-0.00010746130719780922,2.085074e-05,-108.94243043780327
20,468992,5,506,-1.533885234594345,0.2,74.93830108642578,1140,300.42181701660155,0.00010172413793103449,1.7881393432617188e-07,0.0,-3.965283976867795e-05,9.943877e-06,-108.24011359453202
24,471040,6,494,-1.5328634917736053,0.2,81.00694274902344,1145,343.76964111328124,0.00010129310344827587,1.1920928955078125e-07,0.0,-0.00014316171873360873,2.1709857e-05,-108.71833845734596
29,473088,7,486,-1.5323840975761414,0.2,80.55406188964844,1150,313.86568450927734,0.00010086206896551724,1.1920928955078125e-07,0.0,-0.00022101919166743754,5.9630052e-05,-106.47487730145454
34,475136,8,477,-1.5323511719703675,0.2,73.54728698730469,1155,290.3555191040039,0.00010043103448275862,0.0,0.0,-9.215809404850006e-06,1.8728635e-05,-105.9534791779518
1,477184,1,1821,-1.5299683570861817,0.2,88.31460571289062,1160,345.90897369384766,0.0001,1.1920928955078125e-07,0.0,-0.0002108810469508171,4.3995504e-05,-106.21845638155938
5,479232,2,695,-1.5278819620609283,0.2,80.40296936035156,1165,322.97453155517576,0.00010291666666666667,5.960464477539063e-08,0.0,-4.6354252845048904e-06,9.351032e-06,-107.03020016551018
10,481280,3,581,-1.5277231812477112,0.2,76.95790100097656,1170,306.8768737792969,0.00010250000000000001,0.0,0.0,-9.782366687431932e-05,2.333193e-05,-108.41340974330902
15,483328,4,534,-1.528577494621277,0.2,86.22906494140625,1175,333.1984405517578,0.00010208333333333334,0.0,0.0,-7.308570202440024e-05,2.7593982e-05,-108.29338339328766
20,485376,5,510,-1.527342104911804,0.2,81.83798217773438,1180,328.31095733642576,0.00010166666666666668,0.0,0.0,-0.00038063232786953447,6.9113536e-05,-108.38194200634956
24,487424,6,496,-1.524991124868393,0.2,76.12947845458984,1185,311.6579360961914,0.00010125,0.0,0.0,-0.0001723836176097393,5.271609e-05,-108.49760966539382
29,489472,7,488,-1.5227839291095733,0.2,76.91496276855469,1190,319.2583251953125,0.00010083333333333334,1.1920928955078125e-07,0.0,-0.00024980446323752403,5.3540483e-05,-108.11136673927307
34,491520,8,481,-1.522194117307663,0.2,79.31816101074219,1195,324.61341552734376,0.00010041666666666666,5.960464477539063e-08,0.0,-9.609474800527096e-05,3.484433e-05,-108.16098216056824
1,493568,1,1790,-1.520859956741333,0.2,70.58279418945312,1200,285.83567504882814,0.0001,4.76837158203125e-07,0.0,-6.850995123386383e-05,2.0928012e-05,-107.15011285305023
6,495616,2,681,-1.5181125164031983,0.2,74.86200714111328,1205,302.8416015625,0.00010282258064516129,5.960464477539063e-08,0.0,-0.00015128711238503455,3.5295554e-05,-106.61865808725356
10,497664,3,569,-1.5144252955913544,0.2,73.51335144042969,1210,295.6662231445313,0.00010241935483870968,5.960464477539063e-08,0.0,-0.00017337155877612532,5.2319985e-05,-105.80786286473274
15,499712,4,515,-1.5120608747005462,0.2,75.62258911132812,1215,309.2346527099609,0.00010201612903225807,5.960464477539063e-08,0.0,-3.4059141762554644e-05,8.436473e-06,-106.85583125591278
20,501760,5,493,-1.5120099782943726,0.2,74.39154052734375,1220,296.4981185913086,0.00010161290322580646,4.172325134277344e-07,0.0,-7.791083771735429e-06,7.234921e-06,-106.94545002579689
25,503808,6,482,-1.5123410284519196,0.2,70.62387084960938,1225,291.6525054931641,0.00010120967741935484,5.960464477539063e-08,0.0,-0.00018781451508402823,3.9860373e-05,-106.77940755724907
30,505856,7,475,-1.5102705478668212,0.2,79.68851470947266,1230,313.70860900878904,0.00010080645161290323,5.960464477539063e-08,0.0,-0.00029745614156126974,8.284478e-05,-106.98325567126274
34,507904,8,470,-1.5043881833553314,0.2,78.41812133789062,1235,306.9849334716797,0.00010040322580645162,5.960464477539063e-08,0.0,-0.0002516684588044882,8.856374e-05,-107.42946926951409
1,509952,1,1480,-1.4991030931472777,0.2,72.66643524169922,1240,292.37657775878904,0.0001,5.960464477539063e-08,0.0,-0.0003207150613889098,8.474931e-05,-107.45251196026803
6,512000,2,650,-1.4935462534427644,0.2,71.78146362304688,1245,294.68824157714846,0.000102734375,0.0,0.0,-0.00043826091568917037,0.00013450705,-107.22078446865082
10,514048,3,559,-1.4890026926994324,0.2,70.541259765625,1250,284.6726638793945,0.00010234375,0.0,0.0,-0.00013266572495922445,5.0275354e-05,-106.70073864221573
15,516096,4,522,-1.4946691930294036,0.2,74.34160614013672,1255,292.949528503418,0.000101953125,2.980232238769531e-07,0.0,-0.00026940114330500366,0.00015882688,-106.64725699067115
20,518144,5,503,-1.5012816846370698,0.2,73.64895629882812,1260,287.9085464477539,0.00010156250000000001,0.0,0.0,-0.00019533111480996013,9.645955e-05,-106.57080413937568
24,520192,6,494,-1.5030955016613006,0.2,68.7848892211914,1265,274.6301635742187,0.00010117187500000001,1.1920928955078125e-07,0.0,-0.00019760631257668138,0.00010152906,-106.0876986849308
29,522240,7,485,-1.500905990600586,0.2,70.47676849365234,1270,283.78438568115234,0.00010078125,0.0,0.0,-0.00022176622878760098,7.8701734e-05,-105.85163441777229
34,524288,8,478,-1.4967876553535462,0.2,71.49125671386719,1275,287.34100036621095,0.000100390625,5.960464477539063e-08,0.0,-6.523355841636657e-06,1.6734499e-05,-105.81224738955498
1,526336,1,1594,-1.4977434933185578,0.2,70.28657531738281,1280,284.56628875732423,0.0001,2.980232238769531e-07,0.0,-0.00013482526410371065,4.8057642e-05,-106.2735624217987
6,528384,2,677,-1.5017289817333221,0.2,72.07726287841797,1285,287.66126861572263,0.00010265151515151516,1.1920928955078125e-07,0.0,-0.00031375626567751167,0.00011688855,-106.62025153636932
10,530432,3,572,-1.5028810918331146,0.2,68.24459075927734,1290,276.96758728027345,0.00010227272727272727,0.0,0.0,-0.00022697120439261199,0.000109449116,-106.51699697375298
15,532480,4,531,-1.507082736492157,0.2,70.97625732421875,1295,280.80446166992186,0.0001018939393939394,2.980232238769531e-07,0.0,-0.0004832865437492728,0.00019386175,-106.6172920012474
19,534528,5,514,-1.512195748090744,0.2,67.57242584228516,1300,281.5713088989258,0.00010151515151515152,5.960464477539063e-08,0.0,-0.00019034476717934013,9.736896e-05,-106.40062493443489
24,536576,6,504,-1.5124354779720306,0.2,70.85697937011719,1305,274.7513961791992,0.00010113636363636364,-1.1920928955078125e-07,0.0,-0.0004708484164439142,0.0001325914,-106.2765189898014
28,538624,7,496,-1.511350965499878,0.2,69.67396545410156,1310,279.328857421875,0.00010075757575757576,0.0,0.0,-0.00012955098063685,7.592069e-05,-106.37128307580947
33,540672,8,487,-1.5107400476932527,0.2,68.8448257446289,1315,276.50818939208983,0.00010037878787878788,0.0,0.0,-0.0003484417451545596,0.00011878129,-106.21374238967896
1,542720,1,1712,-1.5116049230098725,0.2,66.36973571777344,1320,273.2849838256836,0.0001,1.1920928955078125e-07,0.0,-9.549573296681046e-05,5.1784707e-05,-106.17534372091293
5,544768,2,689,-1.5114609837532043,0.2,72.44316864013672,1325,288.50040130615236,0.00010257352941176471,0.0,0.0,-0.00020268327789381148,8.52338e-05,-106.85664224982261
10,546816,3,578,-1.516609102487564,0.2,68.77233123779297,1330,278.4911880493164,0.00010220588235294119,5.960464477539063e-08,0.0,-0.0006887181894853711,0.00036267078,-107.17123963713647
15,548864,4,533,-1.5211315631866456,0.2,68.30255889892578,1335,271.1920394897461,0.00010183823529411766,4.172325134277344e-07,0.0,1.2867816258221864e-05,7.3217525e-05,-107.28457578778267
19,550912,5,515,-1.5219188511371613,0.2,69.46788787841797,1340,276.6875930786133,0.00010147058823529412,5.960464477539063e-08,0.0,-0.0006911200471222401,0.00025500887,-106.90049375653267
24,552960,6,500,-1.5255027532577514,0.2,65.07341003417969,1345,263.8475143432617,0.00010110294117647059,1.1920928955078125e-07,0.0,-0.0004055046709254384,0.00029276486,-106.40652066230774
29,555008,7,491,-1.5256757199764253,0.2,67.5471420288086,1350,267.54284210205077,0.00010073529411764706,0.0,0.0,-0.00021556175779551267,7.8826124e-05,-106.16831557035447
34,557056,8,480,-1.5199052453041078,0.2,67.37631225585938,1355,266.4138442993164,0.00010036764705882354,0.0,0.0,-0.00017172920051962138,8.9548994e-05,-105.84239438295364
1,559104,1,1949,-1.5179007709026338,0.2,65.35926055908203,1360,267.26524658203124,0.0001,5.960464477539063e-08,0.0,-0.000611782621126622,0.00022529037,-105.91401845812797
5,561152,2,691,-1.5212693154811858,0.2,69.25149536132812,1365,277.7782867431641,0.00010250000000000001,0.0,0.0,9.300187230110168e-05,6.523926e-05,-106.61147277712821
10,563200,3,582,-1.52061625123024,0.2,66.59883880615234,1370,272.99865875244143,0.00010214285714285715,1.1920928955078125e-07,0.0,-0.00034109678672393783,8.3028135e-05,-107.00688950419426
15,565248,4,526,-1.5213291347026825,0.2,64.9519271850586,1375,258.97466506958006,0.00010178571428571429,5.960464477539063e-08,0.0,-0.0001444108784198761,0.00012390214,-106.85339054226876
20,567296,5,503,-1.523803561925888,0.2,67.77790832519531,1380,275.6361389160156,0.00010142857142857143,1.1920928955078125e-07,0.0,-0.00022780187427997589,0.00018305951,-106.82596724152565
24,569344,6,492,-1.5297242522239685,0.2,68.3124008178711,1385,265.2687255859375,0.00010107142857142857,5.960464477539063e-08,0.0,-0.0002259758999571204,0.00041372425,-106.61385836482049
29,571392,7,480,-1.5367016553878785,0.2,64.6422348022461,1390,267.57799072265624,0.00010071428571428571,1.1920928955078125e-07,0.0,2.1475018002092838e-05,7.2362745e-05,-107.105282381773
34,573440,8,470,-1.539854747056961,0.2,65.64636993408203,1395,260.43651351928713,0.00010035714285714286,-1.1920928955078125e-07,0.0,-0.0003789875307120383,0.0004282383,-106.72266441583633
1,575488,1,1519,-1.5532189309597015,0.2,68.71637725830078,1400,275.0220458984375,0.0001,0.0,0.0,-0.000702392403036356,0.0012465599,-107.07099256873131
5,577536,2,684,-1.5632310926914215,0.2,59.961647033691406,1405,247.69203414916993,0.00010243055555555556,0.0,0.0,-0.0009287646156735718,0.001107515,-106.37791415810585
10,579584,3,574,-1.5707894444465638,0.2,61.771331787109375,1410,251.57233200073242,0.00010208333333333334,1.1920928955078125e-07,0.0,-2.8467155061662197e-05,0.00032560196,-106.17220232009888
15,581632,4,531,-1.5742902219295503,0.2,64.1017837524414,1415,255.48013000488282,0.00010173611111111112,5.960464477539063e-08,0.0,-2.061552368104458e-05,5.8182748e-05,-105.37585861802101
20,583680,5,501,-1.5682968020439148,0.2,58.56203079223633,1420,240.5610206604004,0.00010138888888888889,4.172325134277344e-07,0.0,-0.00027454813243821263,0.0003569648,-105.06757657527923
25,585728,6,487,-1.5640636742115022,0.2,63.09761047363281,1425,249.19870681762694,0.00010104166666666667,0.0,0.0,-6.388408364728093e-05,5.9202837e-05,-105.04843459963799
29,587776,7,478,-1.5633791625499724,0.2,63.20195007324219,1430,250.41480560302733,0.00010069444444444445,0.0,0.0,-0.00010188431479036808,7.644927e-05,-104.8534389591217
34,589824,8,472,-1.5732823669910432,0.2,63.34757614135742,1435,259.26220016479493,0.00010034722222222222,0.0,0.0009765625,-0.0012369293719530106,0.0016781293,-105.86923847436906
1,591872,1,1522,-1.582055675983429,0.2,58.946083068847656,1440,241.670987701416,0.0001,4.172325134277344e-07,0.0,1.7813185695558787e-05,0.00039854614,-105.55667256116867
5,593920,2,689,-1.5847616791725159,0.2,58.61842346191406,1445,231.91318588256837,0.00010236486486486488,0.0,0.0,-0.00024403134593740106,0.0001843842,-104.90385684490204
10,595968,3,574,-1.5851016342639923,0.2,55.86436462402344,1450,225.06171722412108,0.00010202702702702704,5.960464477539063e-08,0.0,-0.00015526150818914174,8.106878e-05,-103.44224150776863
15,598016,4,530,-1.5843886196613313,0.2,55.629512786865234,1455,229.616202545166,0.0001016891891891892,1.1920928955078125e-07,0.0,-0.0002102356287650764,0.00011454898,-102.86850999236107
20,600064,5,510,-1.5846505403518676,0.2,57.18309020996094,1460,227.4286911010742,0.00010135135135135136,1.1920928955078125e-07,0.0,-0.00011721227783709765,5.7277735e-05,-102.64737131714821
24,602112,6,495,-1.583242404460907,0.2,49.85366439819336,1465,210.24779663085937,0.00010101351351351351,4.76837158203125e-07,0.0,-0.00035766144283115863,0.00018982668,-101.98111862182617
29,604160,7,485,-1.5873217105865478,0.2,55.75967788696289,1470,218.04384002685546,0.00010067567567567568,5.960464477539063e-08,0.0,-0.0005696998210623861,0.0005012395,-101.43138651371002
