raw/gen/time/total_timesteps,raw/gen/time/fps,raw/gen/rollout/ep_rew_mean,raw/gen/time/time_elapsed,raw/gen/time/iterations,raw/gen/rollout/ep_len_mean,raw/gen/train/loss,raw/gen/train/learning_rate,raw/gen/train/n_updates,raw/gen/train/policy_gradient_loss,raw/gen/train/entropy_loss,raw/gen/train/value_loss,raw/gen/train/explained_variance,raw/gen/train/clip_range,raw/gen/train/approx_kl,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/clip_fraction
184320,2384,-251.0,0,1,45.0,0.8533331155776978,0.0001,2872,-0.014189648129104171,-0.1994081431766972,4.514195531606674,-0.1541459560394287,0.2,0.012637183,-28.556683530695736,0.067626953125
184832,2352,-263.0,0,1,45.0,2.4896469116210938,0.0001,2880,-0.015432073225383647,-0.1619698684080504,2.5124046893324703,0.4187604784965515,0.2,0.0077374675,-29.62089963604696,0.039306640625
185344,2365,-270.5,0,1,45.0,0.46776142716407776,0.0001,2888,-0.01985033253004076,-0.15571132165496238,2.872519046301022,0.39651983976364136,0.2,0.009258143,-30.583982817577198,0.064697265625
185856,1823,-269.5,0,1,45.0,0.15664854645729065,0.0001,2896,-0.02034180104965344,-0.2002787367964629,2.878137929714285,0.5628232359886169,0.2,0.011704203,-31.98067776267417,0.0732421875
186368,2185,-208.5,0,1,45.0,0.7369056940078735,0.0001,2904,-0.010915242339251563,-0.12491534237051383,5.633939831983298,0.0711662769317627,0.2,0.0032403145,-33.63702325775288,0.031494140625
186880,2320,-192.5,0,1,45.0,4.732405185699463,0.0001,2912,-0.011192485657375073,-0.13704452765523456,12.049600413069129,0.2024019956588745,0.2,0.00466616,-34.42335246297531,0.02587890625
187392,2404,-158.0,0,1,45.0,1.6679000854492188,0.0001,2920,-0.013353435475437436,-0.1461340952082537,8.189946791157126,0.3852505683898926,0.2,0.005484526,-35.01534792848863,0.042724609375
187904,2435,-131.0,0,1,45.0,1.4811826944351196,0.0001,2928,-0.012972174718015594,-0.10540553600003477,7.522827210370451,0.27712494134902954,0.2,0.0064108614,-35.30832462784834,0.032958984375
188416,2768,-116.0,0,1,45.0,0.5621136426925659,0.0001,2936,-0.007389219015749404,-0.11148160288576037,3.316929042339325,0.1483667492866516,0.2,0.0015186842,-35.31154249547049,0.023193359375
188928,2497,-103.5,0,1,45.0,0.38298624753952026,0.0001,2944,-0.007634127978235483,-0.042074465127370786,2.7443508454598486,0.33206939697265625,0.2,0.0036159349,-35.856017814036456,0.015869140625
189440,2501,-94.0,0,1,45.0,3.58235764503479,0.0001,2952,-0.00538405037150369,-0.10739904087677132,10.074313544202596,0.5582365691661835,0.2,0.0029830872,-35.64428558426909,0.020751953125
189952,2428,-44.0,0,1,45.0,4.4289870262146,0.0001,2960,-0.005195522266149055,-0.08824936423479812,11.879513687454164,0.24710756540298462,0.2,0.0018657263,-35.84763388657942,0.01611328125
190464,2238,-19.5,0,1,45.0,1.802502155303955,0.0001,2968,-0.004649493333999999,-0.11617895725066774,4.94576077349484,0.6609281301498413,0.2,0.002751802,-34.73608201465104,0.0078125
190976,2471,-42.0,0,1,45.0,2.4010870456695557,0.0001,2976,-0.009512285054370295,-0.09117168036755174,14.802833562716842,0.6986590623855591,0.2,0.0014168514,-33.59601066358853,0.013671875
191488,1991,-25.5,0,1,45.0,7.162596702575684,0.0001,2984,-0.0066684427874861285,-0.06792408505862113,7.725814739707857,0.29042714834213257,0.2,0.0015246586,-32.669573370204304,0.016357421875
192000,2433,-17.5,0,1,45.0,4.35042142868042,0.0001,2992,-0.012172424358141143,-0.23549449449637905,8.671686162240803,0.42678195238113403,0.2,0.0051507284,-32.05532101386692,0.042724609375
192512,2559,14.0,0,1,45.0,1.112778902053833,0.0001,3000,-0.008220413139497396,-0.09523078067286406,7.045803833752871,0.5079893469810486,0.2,0.0027641673,-30.646062436527572,0.031494140625
193024,2470,15.5,0,1,45.0,3.931101083755493,0.0001,3008,-0.009303748342063045,-0.08052855958521832,7.275007494725287,0.2544959783554077,0.2,0.0031197635,-28.85599240713287,0.0224609375
193536,2715,10.5,0,1,45.0,2.486539840698242,0.0001,3016,-0.01198295386711834,-0.09550566760299262,9.703102816827595,0.48875826597213745,0.2,0.0021344032,-27.192916028560138,0.022216796875
194048,2272,-7.0,0,1,45.0,2.7179529666900635,0.0001,3024,-0.00704972425228334,-0.04426579506980488,3.6034972053021193,0.4707067608833313,0.2,0.00165448,-25.479990487922915,0.0107421875
194560,2089,33.0,0,1,45.0,3.0077977180480957,0.0001,3032,-0.008652247430291027,-0.11689354228292359,9.573731751646847,0.5528595149517059,0.2,0.0032043536,-24.192362348414026,0.029052734375
195072,2284,-3.5,0,1,45.0,12.07154369354248,0.0001,3040,-0.008803213422652334,-0.14671795119647868,25.80310983210802,0.571646511554718,0.2,0.0015261708,-21.613725108015352,0.0166015625
195584,2437,1.0,0,1,45.0,3.817559003829956,0.0001,3048,-0.007783531505992869,-0.11942957752035,25.25048376619816,0.5493422448635101,0.2,0.002204868,-21.178796971510163,0.0166015625
196096,1961,-59.5,0,1,45.0,6.723931312561035,0.0001,3056,-0.008692667845025426,-0.10144558562024031,16.18685882911086,0.7176352441310883,0.2,0.0025241137,-20.920605221143923,0.0224609375
196608,2326,-77.0,0,1,45.0,22.35378074645996,0.0001,3064,-0.012867692239524331,-0.20864915382117033,47.44676533900201,0.5712406933307648,0.2,0.004083747,-19.32927342243027,0.060302734375
197120,2558,-75.0,0,1,45.0,11.734514236450195,0.0001,3072,-0.01066199268825585,-0.12329529263661243,14.416260763071477,0.7269860208034515,0.2,0.002407936,-18.950021328642034,0.0361328125
197632,2337,-110.5,0,1,45.0,1.0167802572250366,0.0001,3080,-0.011621575176832266,-0.09311109340342227,7.770839195232838,-0.2589690685272217,0.2,0.0077507664,-19.503907298063858,0.046630859375
198144,2304,-123.0,0,1,45.0,2.7394490242004395,0.0001,3088,-0.01388225286063971,-0.14559698330413084,8.272853356320411,0.4421786069869995,0.2,0.0045187594,-20.632111478568987,0.03564453125
198656,2106,-102.0,0,1,45.0,0.48430681228637695,0.0001,3096,-0.01436975403339602,-0.17618153447983786,3.483848977368325,-0.43028461933135986,0.2,0.0096840905,-21.78466756806709,0.06396484375
199168,2165,-82.5,0,1,45.0,1.5227460861206055,0.0001,3104,-0.02158697526465403,-0.21620686614187434,4.3303973958827555,0.12879657745361328,0.2,0.011613157,-23.18514372097794,0.0654296875
199680,2378,-103.0,0,1,45.0,2.5597236156463623,0.0001,3112,-0.017018792641465552,-0.2025854479870759,11.745942598208785,0.1684911847114563,0.2,0.0069482997,-23.80293667844031,0.0615234375
200192,2201,-105.0,0,1,45.0,0.9878342747688293,0.0001,3120,-0.010780843778775306,-0.1003782768821111,4.159415064845234,-0.5663679838180542,0.2,0.005820375,-24.72183702001814,0.025634765625
200704,2149,-90.0,0,1,45.0,1.4680372476577759,0.0001,3128,-0.015373720743809827,-0.16451669760863297,4.183500482235104,0.27474498748779297,0.2,0.007916713,-25.37725342239719,0.05517578125
201216,2473,-76.0,0,1,45.0,0.3159658908843994,0.0001,3136,-0.01615739618864609,-0.16512793517904356,9.631765800062567,0.33323460817337036,0.2,0.0054389285,-26.85660102793481,0.048828125
201728,2818,-101.0,0,1,45.0,2.452526330947876,0.0001,3144,-0.014639655655628303,-0.09023828188946936,6.955495723173954,0.07896256446838379,0.2,0.0062966687,-27.07617342806887,0.02587890625
202240,2509,-73.5,0,1,45.0,1.5294755697250366,0.0001,3152,-0.0010756843657873105,-0.01552650587836979,2.6902812032785732,-0.20920729637145996,0.2,0.00025669928,-27.119727440662682,0.001708984375
202752,2430,-59.5,0,1,45.0,1.9073175191879272,0.0001,3160,-0.004220648101181723,-0.06591548741562292,4.254701384808868,0.309459388256073,0.2,0.007541439,-27.184473995026202,0.028076171875
203264,2282,-84.0,0,1,45.0,5.527899742126465,0.0001,3168,-0.009671826541307382,-0.1016611851991911,9.403007200919092,0.5924150347709656,0.2,0.0023047542,-27.39063133239746,0.028564453125
203776,2094,-80.0,0,1,45.0,14.657394409179688,0.0001,3176,-0.004367110173916444,-0.14805237739346921,30.58009346947074,0.5952896475791931,0.2,0.0010605281,-27.348934471914546,0.0126953125
204288,2138,-82.0,0,1,45.0,2.6132497787475586,0.0001,3184,-0.004108411645574961,-0.0555023362612701,14.352132447063923,0.6807092130184174,0.2,0.0008513541,-27.994454819196836,0.008056640625
204800,2314,-50.5,0,1,45.0,17.726186752319336,0.0001,3192,-0.0047969596344046295,-0.0988683423929615,29.57720734924078,0.6553823351860046,0.2,0.0013233663,-28.02532985956408,0.0087890625
205312,2174,6.5,0,1,45.0,8.63023567199707,0.0001,3200,-0.0057705828512553126,-0.12774252040253486,29.708481233567,0.6524923741817474,0.2,0.0012423695,-27.55472156855278,0.009033203125
205824,2445,22.0,0,1,45.0,9.401538848876953,0.0001,3208,-0.008127448954837746,-0.14241063711233437,27.567586909979582,0.7515067905187607,0.2,0.0022303776,-26.74519525770098,0.017822265625
206336,2718,-0.5,0,1,45.0,8.847790718078613,0.0001,3216,-0.005994362756609917,-0.06661990810243879,17.26370141049847,0.48682600259780884,0.2,0.000537741,-27.243906821934505,0.010009765625
206848,2469,10.0,0,1,45.0,0.7938570976257324,0.0001,3224,-0.003459256622591056,-0.029151200455089565,4.687417686800472,-1.4412498474121094,0.2,0.0018909391,-28.09479798191227,0.004638671875
207360,2408,7.0,0,1,45.0,0.20996446907520294,0.0001,3232,-0.007432363221596461,-0.10210098943207413,6.271283134585246,0.41680455207824707,0.2,0.002727317,-27.941649558013307,0.017578125
207872,2140,-3.5,0,1,45.0,3.7435429096221924,0.0001,3240,-0.017707993429212365,-0.11845532458391972,4.756858179112896,0.2268398404121399,0.2,0.019550081,-28.304075719751417,0.05078125
208384,2483,-30.5,0,1,45.0,3.857236862182617,0.0001,3248,-0.010644844544003718,-0.2186196141410619,8.525496058166027,0.4135400652885437,0.2,0.010781288,-29.317805813886224,0.0478515625
208896,2173,-11.5,0,1,45.0,0.8352410793304443,0.0001,3256,-0.005539494453842053,-0.07952762510103639,4.61483160010539,0.4190099835395813,0.2,0.0035753543,-29.478185503734277,0.0224609375
209408,2116,29.5,0,1,45.0,4.754953384399414,0.0001,3264,-0.009442393275094219,-0.1360057682322804,7.158685016445816,0.6048350632190704,0.2,0.0035786252,-29.582285603564234,0.03662109375
209920,2596,-5.0,0,1,45.0,0.9926668405532837,0.0001,3272,-0.015436755340488162,-0.2106962085235864,5.654451575130224,0.5592828392982483,0.2,0.0077749724,-29.864169586999342,0.0517578125
210432,2369,-9.5,0,1,45.0,2.6959197521209717,0.0001,3280,-0.009801456544664688,-0.05847925946727628,4.8076959571335465,-0.11320841312408447,0.2,0.005349042,-30.270352334966883,0.02392578125
210944,2920,-30.5,0,1,45.0,0.8705387711524963,0.0001,3288,-0.004616954298398923,-0.08963637906708755,2.752294816542417,-0.1847362518310547,0.2,0.0072888997,-30.255844744071364,0.022216796875
211456,2527,-46.5,0,1,45.0,0.18691250681877136,0.0001,3296,-0.004803213989362121,-0.01760061391541967,0.5732262457895558,0.10284864902496338,0.2,0.003725255,-30.03329456228763,0.006591796875
211968,2389,-19.5,0,1,45.0,1.0847382545471191,0.0001,3304,-0.00878959713736549,-0.12551168876234442,3.3118513863300905,0.259707510471344,0.2,0.0109053105,-29.934884991468863,0.03759765625
212480,2324,-13.0,0,1,45.0,3.6669130325317383,0.0001,3312,-0.014040180009033065,-0.11011826238245703,7.864242230542004,0.4348493218421936,0.2,0.0044238055,-28.990510534355415,0.043212890625
212992,2343,-5.5,0,1,45.0,4.398343563079834,0.0001,3320,-0.008302866750454996,-0.13642895958037116,11.389101991429925,0.5988319218158722,0.2,0.003521795,-28.32664241292514,0.02685546875
213504,2573,-54.5,0,1,45.0,2.5952529907226562,0.0001,3328,-0.006035354432242457,-0.10376926047320012,10.973321177996695,0.5818355083465576,0.2,0.0025199382,-28.014525768468157,0.014892578125
214016,2041,-58.5,0,1,45.0,1.8475717306137085,0.0001,3336,-0.006629108616834856,-0.07456343645026209,5.240907202940434,0.3079710602760315,0.2,0.0054162564,-28.171490281056613,0.026611328125
214528,2501,-70.0,0,1,45.0,3.5770697593688965,0.0001,3344,-0.011111834610346705,-0.2650837239343673,15.803068924695253,0.4779397249221802,0.2,0.0045285663,-27.437244467195125,0.04638671875
215040,2663,-90.0,0,1,45.0,0.29853156208992004,0.0001,3352,-0.013648121079313569,-0.08449035234662006,6.401450434233993,0.4766274094581604,0.2,0.0053681745,-28.007115855114534,0.031494140625
215552,2444,-82.0,0,1,45.0,0.12440168857574463,0.0001,3360,-0.01425829270738177,-0.06869210407603532,2.821081353351474,-0.8483749628067017,0.2,0.015377282,-28.542035269886256,0.0244140625
216064,2273,-53.0,0,1,45.0,1.8506956100463867,0.0001,3368,-0.015845936381083447,-0.184285987081239,5.2744534441735595,-0.6459800004959106,0.2,0.009760449,-29.87387010309845,0.06103515625
216576,2402,-131.0,0,1,45.0,1.1315605640411377,0.0001,3376,-0.024403242125117686,-0.30280624580336735,6.255818084347993,0.08747291564941406,0.2,0.009113909,-30.439845431316645,0.088623046875
217088,2519,-150.5,0,1,45.0,2.2031800746917725,0.0001,3384,-0.024407751196122263,-0.2089309602160938,4.402712965384126,-0.45454418659210205,0.2,0.012934946,-32.23587912349031,0.07861328125
217600,2333,-200.0,0,1,45.0,0.8368035554885864,0.0001,3392,-0.009167015112325316,-0.14622767979744822,3.7987395368982106,0.5272026658058167,0.2,0.004295977,-33.73917479049415,0.0341796875
218112,2473,-188.5,0,1,45.0,0.9069753885269165,0.0001,3400,-0.01035330356535269,-0.20541650231461972,4.338405019138008,-0.05262041091918945,0.2,0.0056167645,-35.02016422507353,0.04443359375
218624,2044,-191.0,0,1,45.0,1.4157378673553467,0.0001,3408,-0.010436552758619655,-0.1479054641458788,4.563823598204181,-0.20819580554962158,0.2,0.011581045,-35.75779191180132,0.0361328125
219136,2503,-177.0,0,1,45.0,3.774721622467041,0.0001,3416,-0.013203587477619294,-0.27734540309756994,10.396115945652127,0.2453656792640686,0.2,0.0043094875,-37.32018890394829,0.052978515625
219648,2368,-171.0,0,1,45.0,0.5679665207862854,0.0001,3424,-0.016409975687565748,-0.10378537370706908,2.1615169951692224,-0.8034199476242065,0.2,0.012014113,-37.52389993920922,0.044921875
220160,2428,-161.0,0,1,45.0,1.988986611366272,0.0001,3432,-0.021885101290536113,-0.19612081738887355,6.378949983045459,0.12081903219223022,0.2,0.007909543,-37.991394691932946,0.070068359375
220672,2466,-174.5,0,1,45.0,0.12475648522377014,0.0001,3440,-0.012757155549479648,-0.1753978983615525,2.6614358870428987,0.10458117723464966,0.2,0.006404844,-38.12412255921401,0.043212890625
221184,2444,-152.5,0,1,45.0,2.596890687942505,0.0001,3448,-0.02595378788828384,-0.16475381673080847,8.317889181431383,0.48902928829193115,0.2,0.008522954,-38.59204267100431,0.0751953125
221696,2613,-144.5,0,1,45.0,1.523555874824524,0.0001,3456,-0.01737345999572426,-0.15465144337213133,5.2707222029566765,0.45882296562194824,0.2,0.004126569,-38.74369793872349,0.055908203125
222208,2634,-111.5,0,1,45.0,0.6964435577392578,0.0001,3464,-0.007618936579092406,-0.09030823132343357,2.0180703649821226,-0.5516452789306641,0.2,0.004032803,-38.32458311277442,0.022705078125
222720,2338,-149.0,0,1,45.0,0.2151726633310318,0.0001,3472,-0.012850926228566095,-0.09693977767892648,3.054197956225835,-1.626542091369629,0.2,0.005810977,-37.67484370158985,0.032958984375
223232,2288,-123.0,0,1,45.0,1.9580333232879639,0.0001,3480,-0.010132409712241497,-0.11831500327389222,7.769353166222572,0.08062136173248291,0.2,0.0026776888,-37.17663798283785,0.037841796875
223744,2585,-142.0,0,1,45.0,5.300662994384766,0.0001,3488,-0.010731730348197743,-0.16519527829950675,10.631260415539145,0.3684488534927368,0.2,0.0030472092,-36.65459425615147,0.031005859375
224256,2693,-157.5,0,1,45.0,0.46021685004234314,0.0001,3496,-0.014334834333567414,-0.07182009774260223,3.6391588863916695,0.5691944360733032,0.2,0.0061271135,-35.7803276195284,0.022216796875
224768,2160,-126.0,0,1,45.0,0.7777020931243896,0.0001,3504,-0.014632843696745113,-0.10524414642713964,2.48276385711506,0.5179609060287476,0.2,0.0040093414,-35.578676201300695,0.03564453125
225280,2238,-120.0,0,1,45.0,1.4398244619369507,0.0001,3512,-0.005864242388270213,-0.12209618522319943,4.042083719978109,0.5956208109855652,0.2,0.0026830235,-34.70781405145303,0.016845703125
225792,2559,-97.5,0,1,45.0,3.8619437217712402,0.0001,3520,-0.020601473021088168,-0.17019242758397013,8.516209917142987,0.24254584312438965,0.2,0.0067781825,-33.82079385859892,0.066162109375
226304,2529,-83.0,0,1,45.0,1.9836708307266235,0.0001,3528,-0.012868105670349905,-0.12157989147817716,3.6524639385170303,0.6381427645683289,0.2,0.004239127,-33.08786866359413,0.031005859375
226816,2213,-67.5,0,1,45.0,1.157882809638977,0.0001,3536,-0.01662765247601783,-0.10637133059208281,6.290842982241884,0.2919955253601074,0.2,0.008513872,-32.81417399533093,0.060302734375
227328,2396,-51.0,0,1,45.0,1.3753691911697388,0.0001,3544,-0.010268604695738759,-0.13670071691740304,7.726770395413041,0.21343117952346802,0.2,0.0032879803,-32.63221738830209,0.03662109375
227840,2585,-93.5,0,1,45.0,0.4890565872192383,0.0001,3552,-0.007153245172958123,-0.12113251199480146,7.713615684770048,0.40265291929244995,0.2,0.0025547303,-32.5963256832771,0.01806640625
228352,2538,-93.5,0,1,45.0,2.194334030151367,0.0001,3560,-0.007551797425549012,-0.08831681562878657,2.94517503248062,0.5054803192615509,0.2,0.006027934,-33.1197635926865,0.0283203125
228864,2853,-75.0,0,1,45.0,0.49650838971138,0.0001,3568,-0.01011031827511033,-0.09457289033161942,2.815405014611315,0.29048460721969604,0.2,0.0080288835,-33.13643739327788,0.02783203125
229376,2246,-58.0,0,1,45.0,0.7111968994140625,0.0001,3576,-0.006249356007174356,-0.05442311025399249,1.2288214773288928,0.004644215106964111,0.2,0.004927258,-32.90413048634306,0.016357421875
229888,2647,-82.0,0,1,45.0,3.3063619136810303,0.0001,3584,-0.01823978198808618,-0.1750413128756918,11.598332088906318,0.20386016368865967,0.2,0.009713853,-33.125055846199395,0.0537109375
230400,2364,-64.5,0,1,45.0,0.4320051670074463,0.0001,3592,-0.01223144003233756,-0.081034259594162,1.8457017312466633,-0.12170302867889404,0.2,0.0054280125,-33.54997958594933,0.043701171875
230912,2370,-107.0,0,1,45.0,1.2888946533203125,0.0001,3600,-0.006186119535414036,-0.13020689703989774,6.018871462903917,0.0753394365310669,0.2,0.0018883932,-33.36823770137969,0.02099609375
231424,2606,-83.0,0,1,45.0,3.530601978302002,0.0001,3608,-0.008892549129086547,-0.11509510854375549,11.193058632314205,-0.03126800060272217,0.2,0.0021315373,-33.210020046834835,0.019775390625
231936,2077,-102.5,0,1,45.0,0.058279652148485184,0.0001,3616,-0.010373572040407453,-0.07634499545019935,1.7487359178485349,0.40556442737579346,0.2,0.009400628,-33.33667435357347,0.024658203125
232448,2260,-32.0,0,1,45.0,2.2875492572784424,0.0001,3624,-0.02122690181749931,-0.2662685663672164,16.25208491459489,0.19262778759002686,0.2,0.010169464,-34.10432890880387,0.08740234375
232960,2498,20.5,0,1,45.0,1.7501509189605713,0.0001,3632,-0.01445640097517753,-0.1770424412097782,8.8942511244677,-0.03206992149353027,0.2,0.0062249093,-33.46006276847329,0.038330078125
233472,2784,-17.5,0,1,45.0,0.8836289644241333,0.0001,3640,-0.004731319317215821,-0.092024469813623,6.724701089784503,0.3738659620285034,0.2,0.00395744,-32.747254946841856,0.020263671875
233984,1910,-34.5,0,1,45.0,0.4072340130805969,0.0001,3648,-0.008104881570034195,-0.05759073180524865,2.199121437894064,0.32410871982574463,0.2,0.009281235,-32.81809199593496,0.021728515625
234496,2409,-4.5,0,1,45.0,0.8340563774108887,0.0001,3656,-0.0093580163520528,-0.10142577494843863,3.258355011465028,0.3191746473312378,0.2,0.0058308016,-32.36555775319692,0.035400390625
235008,2732,-37.5,0,1,45.0,4.030986309051514,0.0001,3664,-0.00912108353622898,-0.11089725686906604,6.913977766176686,0.5753026604652405,0.2,0.0068489974,-31.607043302496894,0.0361328125
235520,2393,-24.5,0,1,45.0,0.03954532369971275,0.0001,3672,-0.007762362627545372,-0.050532761932117864,1.6344329762505367,0.5565037727355957,0.2,0.011103913,-31.798374161561952,0.01416015625
236032,2428,-31.0,0,1,45.0,0.6028791666030884,0.0001,3680,-0.008597157822805457,-0.09527854180487338,4.969613500405103,0.44504934549331665,0.2,0.004359521,-31.393225690377875,0.014892578125
236544,2080,-15.0,0,1,45.0,1.16471529006958,0.0001,3688,-0.005745782244048314,-0.06281635811319575,8.144915570970625,0.5364817380905151,0.2,0.0024429816,-31.207006183071062,0.016357421875
237056,2456,-8.5,0,1,45.0,3.9445040225982666,0.0001,3696,-0.005735849641496316,-0.14251904064440168,16.60409247688949,0.5041706264019012,0.2,0.0013456973,-30.1699433029769,0.012939453125
237568,2563,-26.0,0,1,45.0,8.230841636657715,0.0001,3704,-0.005221027706284076,-0.09928222827147692,11.140878573991358,0.618778645992279,0.2,0.0032918076,-30.194676888678224,0.02001953125
238080,2547,-7.0,0,1,45.0,0.5206544399261475,0.0001,3712,-0.00562515965430066,-0.07636409316910431,6.987485229270533,0.3346517086029053,0.2,0.0018275266,-30.82939918216318,0.010498046875
238592,2644,-2.0,0,1,45.0,0.31179165840148926,0.0001,3720,-0.007193527659183019,-0.08371645957231522,6.052394286729395,0.4270760416984558,0.2,0.0029822157,-30.94157736954279,0.022705078125
239104,2314,42.5,0,1,45.0,0.22989678382873535,0.0001,3728,-0.008835626744257752,-0.0653511123964563,3.3111224539461546,0.12818533182144165,0.2,0.015074604,-31.139339469159022,0.0263671875
239616,2487,65.5,0,1,45.0,1.8226597309112549,0.0001,3736,-0.010120655802893452,-0.1159056817414239,4.850874855648726,0.36859744787216187,0.2,0.004839453,-31.449560112599283,0.03125
240128,2355,78.5,0,1,45.0,1.0528653860092163,0.0001,3744,-0.005007914078305475,-0.08494799344043713,2.399780734675005,0.6836300790309906,0.2,0.01122185,-31.14398168781772,0.023681640625
240640,2535,86.5,0,1,45.0,2.2238235473632812,0.0001,3752,-0.005732309291488491,-0.07608239175169729,6.443060050718486,0.49535107612609863,0.2,0.0029548742,-31.780371966063978,0.01953125
241152,2092,103.5,0,1,45.0,0.2340438961982727,0.0001,3760,-0.004883464473095955,-0.06544090659008361,5.691165399271995,0.5839634835720062,0.2,0.0036488278,-31.44638204067014,0.013671875
241664,2471,71.5,0,1,45.0,2.3296749591827393,0.0001,3768,-0.007049543331959285,-0.12454647143022157,7.394197904504836,0.07667827606201172,0.2,0.0039594034,-31.827277619866653,0.02392578125
242176,2782,30.0,0,1,45.0,0.24382299184799194,0.0001,3776,-0.010818291593750473,-0.08218460906937253,4.581865678308532,0.6339479088783264,0.2,0.0032593685,-31.56901432669256,0.024169921875
242688,1811,26.5,0,1,45.0,0.420712947845459,0.0001,3784,-0.008024028627914959,-0.05164485998102464,2.0638105556135997,0.2502128481864929,0.2,0.007190658,-31.16675811099354,0.015625
243200,2220,100.0,0,1,45.0,0.7009119987487793,0.0001,3792,-0.005293091431667563,-0.10654294700361788,6.502727491315454,0.2596811056137085,0.2,0.018720036,-30.147968612140975,0.024658203125
243712,2328,108.5,0,1,45.0,4.062664985656738,0.0001,3800,-0.008968525726231746,-0.11918091075494885,17.298062905669212,0.5678153336048126,0.2,0.0016883096,-28.57254786006175,0.017822265625
244224,2423,122.0,0,1,45.0,1.1998693943023682,0.0001,3808,-0.010135865297343116,-0.08621332045004237,8.578953095944598,0.7443704605102539,0.2,0.003074423,-27.56790733927861,0.020263671875
244736,2264,104.0,0,1,45.0,0.8091197609901428,0.0001,3816,-0.009988214857003186,-0.09532821382163092,6.8252050573937595,0.569664478302002,0.2,0.0052586817,-27.00467937684618,0.0244140625
245248,2367,126.0,0,1,45.0,2.520336389541626,0.0001,3824,-0.005688495621143375,-0.10101647916599177,6.739442038349807,0.47777318954467773,0.2,0.0021835456,-26.516351709831508,0.0205078125
245760,1812,66.0,0,1,45.0,0.5483192801475525,0.0001,3832,-0.005556125288421754,-0.08251558952906635,8.358788884012029,0.6741997599601746,0.2,0.00080899533,-25.642369487765244,0.010498046875
246272,2292,80.5,0,1,45.0,0.8451324701309204,0.0001,3840,-0.0067387465096544474,-0.11713994911406189,11.342844045720994,0.6525428593158722,0.2,0.0033222763,-26.171538711148315,0.018798828125
246784,2631,134.5,0,1,45.0,0.7725624442100525,0.0001,3848,-0.005943474079685984,-0.10149376372282859,7.36946536321193,0.352441668510437,0.2,0.003161635,-26.044399476526305,0.02099609375
247296,2575,97.5,0,1,45.0,0.7609336972236633,0.0001,3856,-0.006266087519179564,-0.06521254021208733,6.603869819344254,0.40027064085006714,0.2,0.002130542,-25.893905100924894,0.01123046875
247808,2570,16.5,0,1,45.0,0.34952017664909363,0.0001,3864,-0.005947289653704502,-0.06602698782808147,3.5042582010501064,0.6369834542274475,0.2,0.0057689445,-27.134715399360285,0.0205078125
248320,2489,-11.0,0,1,45.0,0.3853566348552704,0.0001,3872,-0.0069197710872686,-0.08640489965910092,2.117616683244705,-0.06607484817504883,0.2,0.0033818008,-29.1242394818319,0.025634765625
248832,2370,-59.5,0,1,45.0,2.994218111038208,0.0001,3880,-0.006937929105333751,-0.09097043931251392,10.56029077526182,0.4975631833076477,0.2,0.0038046208,-30.34128054171335,0.02099609375
249344,2340,-40.0,0,1,45.0,1.223117470741272,0.0001,3888,-0.007817932055331767,-0.10233430992229842,6.383080758154392,0.45550721883773804,0.2,0.007041732,-31.67616374169942,0.028564453125
249856,2312,-23.5,0,1,45.0,4.457817554473877,0.0001,3896,-0.005561424899497069,-0.08946468695648946,9.39825467672199,0.36374330520629883,0.2,0.0018676665,-32.37049811759498,0.0146484375
250368,2461,18.0,0,1,45.0,3.293972969055176,0.0001,3904,-0.0057037620863411576,-0.11159453185973689,10.822848404757679,0.6257200539112091,0.2,0.002487654,-32.616634211526254,0.01806640625
250880,1746,17.0,0,1,45.0,3.314096212387085,0.0001,3912,-0.005318489605997456,-0.11795789876487106,9.479831187054515,0.7834688723087311,0.2,0.002742677,-32.27339336870704,0.016845703125
251392,2730,6.0,0,1,45.0,4.935281753540039,0.0001,3920,-0.005345143023987475,-0.15594880149001256,12.742316974326968,0.5617117285728455,0.2,0.0035621636,-31.784868516447023,0.027099609375
251904,2455,-9.0,0,1,45.0,2.8161349296569824,0.0001,3928,-0.010418043071695138,-0.14499262074241415,5.545512934215367,-0.17929339408874512,0.2,0.011510786,-31.866669298000634,0.0205078125
252416,2321,0.0,0,1,45.0,0.35171976685523987,0.0001,3936,-0.017193873674841598,-0.28691514499951154,5.034578958526254,-0.37615883350372314,0.2,0.02077649,-31.494072662848048,0.07666015625
252928,2088,69.5,0,1,45.0,2.3022654056549072,0.0001,3944,-0.0241239414554002,-0.2832973935874179,9.729453071020544,0.4084765911102295,0.2,0.022918018,-30.62174689197447,0.113037109375
253440,2286,67.0,0,1,45.0,4.034768581390381,0.0001,3952,-0.019178007129085017,-0.36430023703724146,15.936286331154406,0.46944135427474976,0.2,0.045649007,-29.355980077921412,0.1337890625
253952,2249,106.0,0,1,45.0,2.165174961090088,0.0001,3960,-0.013727484292758163,-0.41492340969853103,8.177044094074517,-0.11425590515136719,0.2,0.027845997,-28.983279055352323,0.15576171875
254464,2109,87.0,0,1,45.0,6.1391143798828125,0.0001,3968,-0.009522123749775346,-0.34628674387931824,13.09704862255603,0.40780574083328247,0.2,0.0049964963,-28.443437710958534,0.0615234375
